time_s,draft_m,jet_cut_count,contact_y_over_Vt,pressure_reference_nrmse,pressure_peak_z_over_Vt,pressure_peak_cp,vertical_force_coefficient
0.004250000000000003,0.014250000000000002,10,5.4170011633308475,9.116411637933197,0.6018306636155606,244.33552345224442,1596.1594114941338
0.004375000000000003,0.014375000000000002,10,5.4705185896544934,8.96028233312665,0.6201372997711669,240.7150748459348,1570.8233312733819
0.004500000000000003,0.014500000000000002,10,5.5462807584104565,8.50904737622165,0.6384439359267735,229.73375492674623,1495.9782446055333
0.004625000000000003,0.014625000000000003,10,5.646156336573635,7.726321166249625,0.665903890160183,204.75306360964345,1370.1237206046014
0.004750000000000003,0.014750000000000003,10,5.762328367478708,7.358181561324531,0.5743707093821511,190.43757043356422,1315.2127062947986
0.0048750000000000035,0.014875000000000003,10,5.882354933643535,7.171920617641831,0.6064073226544622,187.34584964619833,1284.0077543659816
0.005000000000000004,0.015000000000000003,10,5.99941925138947,6.716242435307616,0.6384439359267735,179.15580165368772,1204.7144159846846
0.005125000000000004,0.015125000000000003,10,6.114035676636417,6.22700039171926,0.665903890160183,168.24641703188962,1122.5581382684409
0.005250000000000004,0.015250000000000003,10,6.228960195644896,5.903399157796112,0.702517162471396,157.33575632527342,1070.8840164419555
0.005375000000000004,0.015375000000000003,10,6.345664198845718,5.7995147649022325,0.5881006864988558,152.2008859855259,1056.2238324146351
0.005500000000000004,0.015500000000000003,10,6.464162515301487,5.885248048006101,0.6201372997711669,154.1426614104667,1071.7081616196056
