outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,-2.633341833162462e-05,-2.633341833162462e-05,1.0
1,1,-5.19558418185403e-05,-5.19558418185403e-05,1.0
1,2,5.539274609644361e-06,5.539274609644361e-06,1.0
1,3,-3.0042630940384417e-06,-3.0042630940384417e-06,1.0
1,4,7.112177113186056e-06,7.112177113186056e-06,1.0
1,5,2.151010859991438e-06,2.151010859991438e-06,1.0
1,6,5.813046078041267e-06,5.813046078041267e-06,1.0
1,7,1.8084667539935122e-06,1.8084667539935122e-06,1.0
1,8,3.4305393263283995e-06,3.4305393263283995e-06,1.0
1,9,4.294548468464079e-07,4.294548468464079e-07,1.0
1,10,9.143453088936869e-07,9.143453088936869e-07,1.0
1,11,2.4157723226740183e-07,2.4157723226740183e-07,1.0
1,12,-1.6158105059080915e-06,-1.6158105059080915e-06,1.0
1,13,-5.283627489475257e-08,-5.283627489475257e-08,1.0
1,14,2.1180116406900563e-06,2.1180116406900563e-06,1.0
1,15,-5.637192483907854e-06,-5.637192483907854e-06,1.0
1,16,2.744908846453462e-06,2.744908846453462e-06,1.0
1,17,1.968934748667393e-06,1.968934748667393e-06,1.0
1,18,1.4396723234494599e-06,1.4396723234494599e-06,1.0
1,19,-2.8918267007334614e-06,-2.8918267007334614e-06,1.0
1,20,2.4698775349532916e-07,2.4698775349532916e-07,1.0
1,21,1.3901350514193444e-06,1.3901350514193444e-06,1.0
1,22,3.71031769120597e-06,3.71031769120597e-06,1.0
1,23,1.3278964368763765e-06,1.3278964368763765e-06,1.0
1,24,-3.523915286262645e-08,-3.523915286262645e-08,1.0
1,25,-2.5084300141458826e-06,-2.5084300141458826e-06,1.0
1,26,-1.8680732251234634e-06,-1.8680732251234634e-06,1.0
1,27,-1.7119252173449607e-06,-1.7119252173449607e-06,1.0
1,28,8.586445556761965e-07,8.586445556761965e-07,1.0
1,29,1.478603845788183e-06,1.478603845788183e-06,1.0
1,30,1.9307381480258577e-06,1.9307381480258577e-06,1.0
1,31,1.3329134317372788e-06,1.3329134317372788e-06,1.0
