reuse_step,step_factor,source_objective,source_curvature_energy,source_maximum_turning_angle_deg,candidate_objective,relative_decrease,maximum_displacement_ratio,condition_number,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,0.009400310855050303,21.681397085978187,15.993276601688473,0.007021670631135348,0.25303846442876243,0.25016710310930984,98300.5070740838,0.0003999670016064121,21.66698403089624,0.9993352340245977,15.990911647094151,False,displacement_limit,
1,0.5,0.009400310855050303,21.681397085978187,15.993276601688473,0.00811279410296423,0.13696533784245618,0.12508362042338425,98320.47482786493,0.0004832288038941615,21.674188455891155,0.9996675200376413,15.992101846860148,True,,7.9994675573375895
1,0.25,0.009400310855050303,21.681397085978187,15.993276601688473,0.008732022919867893,0.07109211019584251,0.06254182608703218,98330.45820328145,0.0005248539755198659,21.677792269047657,0.9998337368705423,15.9926951817115,True,,
2,1.0,0.00811279410296423,21.674188455891155,15.992101846860148,0.006126949013920534,0.24477942664884275,0.25016635395458636,98280.53871679094,0.00031663710767366955,21.6597869489904,0.9993355457377303,15.98973375199162,False,displacement_limit,
2,0.5,0.00811279410296423,21.674188455891155,15.992101846860148,0.007021688724871226,0.13449193511448035,0.1250832497398599,98300.50784476928,0.0003999200360298756,21.666985598012506,0.9996676757751134,15.990925513992284,True,,7.996925326700319
2,0.25,0.00811279410296423,21.674188455891155,15.992101846860148,0.007542711674723688,0.07026955460785665,0.06254164171920423,98310.49190877359,0.00044155576606751443,21.670586524643408,0.9998338147121366,15.99151962844515,True,,
3,1.0,0.007021688724871226,21.666985598012506,15.990925513992284,0.0054285567347969734,0.2268872991238258,0.25016559086097007,98260.56899622106,0.00023328466837099993,21.65259564579605,0.9993358581353479,15.988554274121947,False,displacement_limit,
3,0.5,0.007021688724871226,21.666985598012506,15.990925513992284,0.0061269532645636905,0.12742454064338274,0.12508287208769756,98280.53949623975,0.0003165887593338056,21.65978851550374,0.9996678318506187,15.989747600733734,True,,7.994334871114286
3,0.25,0.007021688724871226,21.666985598012506,15.990925513992284,0.006549790705799851,0.06720577307847408,0.06254145386729609,98290.52424727404,0.00035823506192023726,21.663386554005086,0.9998338927216646,15.99034249594571,True,,
4,1.0,0.0061269532645636905,21.65978851550374,15.989747600733734,0.004926452500325768,0.19593764019406334,0.25016481382099726,98240.59791458788,0.00014990962887339934,21.645410124727203,0.9993361712296384,15.987373211147494,False,displacement_limit,
4,0.5,0.0061269532645636905,21.65978851550374,15.989747600733734,0.005428546341089837,0.11398926894272433,0.1250824874632396,98260.56978423828,0.0002332349154384677,21.65259721165108,0.9996679882701757,15.98856810471213,True,,7.991696210957022
4,0.25,0.0061269532645636905,21.65978851550374,15.989747600733734,0.005753218586238355,0.06099845423775236,0.06254126252950443,98270.55522178463,0.0002748918107196026,21.656192360357835,0.9998339709021936,15.98916378187543,True,,
5,1.0,0.005428546341089837,21.65259721165108,15.98856810471213,0.004620595091435877,0.1488338127535917,0.25016402282671174,98220.62547423299,6.65119302911105e-05,21.638230389321947,0.9993364850327792,15.986190560661273,False,displacement_limit,
5,0.5,0.005428546341089837,21.65259721165108,15.98856810471213,0.004926426644173592,0.09249616110220754,0.12508209586257643,98240.59871098168,0.00014985844943299066,21.645411689866584,0.9996681450398648,15.987387023547281,True,,7.989009366256605
5,0.25,0.005428546341089837,21.65259721165108,15.98856810471213,0.0051529539625044885,0.05076725172249716,0.06254106770388747,98250.5848340961,0.00019152595329530783,21.6490039470501,0.9998340492567309,15.987983483856542,True,,
6,1.0,0.004926426644173592,21.645411689866584,15.987387023547281,0.0045109433650246215,0.08433765671520885,0.25016321786954016,98200.65167760522,1.6908481318736608e-05,21.631056443249896,0.9993367995572286,15.985006320327468,False,displacement_limit,
6,0.5,0.004926426644173592,21.645411689866584,15.987387023547281,0.004620552939764775,0.06208835054320147,0.125081697281487,98220.62627997436,6.64593040645376e-05,21.638231953690354,0.999668302165877,15.986204354879588,True,,7.986274356466869
6,0.25,0.004926426644173592,21.645411689866584,15.987387023547281,0.004748955553376774,0.0360243039458855,0.06254086938835615,98230.61308661611,0.0001081374352243597,21.641821317557557,0.9998341277883521,15.986801599500243,True,,
7,1.0,0.004620552939764775,21.638231953690354,15.986204354879588,0.00459745625254427,0.004998684685924301,0.25016239894056835,98180.67652778994,0.00010035166415464144,21.62388829030714,0.9993371148153919,15.983820487752922,False,displacement_limit,
7,0.5,0.004620552939764775,21.638231953690354,15.986204354879588,0.004510884068041984,0.023735010322893012,0.1250812917155884,98200.65249278951,1.6962575976325358e-05,21.631058006790404,0.9996684596544069,15.9850200963445,True,,7.983491201268276
7,0.25,0.004620552939764775,21.638231953690354,15.986204354879588,0.004541182157672637,0.01717776706096537,0.06254066758073773,98210.63998189227,2.4726199561170564e-05,21.634644475484517,0.9998342065001653,15.985618126450017,True,,
8,1.0,0.004510884068041984,21.631058006790404,15.9850200963445,0.0048800927674839765,-0.08184841238942611,0.25016156603024386,98160.70002604368,0.0001838176760830074,21.616725934422092,0.9993374308198973,15.982633060590933,False,insufficient_objective_decrease,
8,0.5,0.004510884068041984,21.631058006790404,15.9850200963445,0.004597378948038451,-0.019174706929236385,0.1250808791601778,98180.67735171817,0.00010040724728810143,21.623889852963423,0.999668617511694,15.983834245566696,False,insufficient_objective_decrease,
8,0.25,0.004510884068041984,21.631058006790404,15.9850200963445,0.004529592644254163,-0.004147430066918012,0.06254046227870005,98190.66552269692,5.870781174143646e-05,21.627473424562663,0.9998342853952582,15.984433062338248,False,insufficient_objective_decrease,
