outer_iteration,node_index,normal_displacement
1,0,9.968137492877665e-06
1,1,1.0358230071004301e-05
1,2,1.1133012694250167e-05
1,3,1.2281766221131732e-05
1,4,1.3788625265333075e-05
1,5,1.5632830054627024e-05
1,6,1.7789055436320372e-05
1,7,2.0227811354539538e-05
1,8,2.2915907901736152e-05
1,9,2.5816976948921566e-05
1,10,2.8892041406061448e-05
1,11,3.2100122372787645e-05
1,12,3.5398873824098795e-05
1,13,3.874523404671809e-05
1,14,4.2096082806473583e-05
1,15,4.540889318906834e-05
1,16,4.864236721585521e-05
1,17,5.175704468900835e-05
1,18,5.4715875259498566e-05
1,19,5.748474442581632e-05
1,20,6.003294504751623e-05
1,21,6.23335869785112e-05
1,22,6.436393857115033e-05
1,23,6.610569505176523e-05
1,24,6.754517009804659e-05
1,25,6.867340833344304e-05
1,26,6.948621786799511e-05
1,27,6.998412343247938e-05
1,28,7.017224204739204e-05
1,29,7.006008451469693e-05
1,30,6.966128729402144e-05
1,31,6.899328050325517e-05
1,32,6.80768988453952e-05
1,33,6.693594319042367e-05
1,34,6.559670131711201e-05
1,35,6.408743693198495e-05
1,36,6.243785652149396e-05
1,37,6.067856385233337e-05
1,38,5.8840512010812125e-05
1,39,5.695446276576883e-05
1,40,5.5050462754622575e-05
1,41,5.315734553604839e-05
1,42,5.130226793588771e-05
1,43,4.9510288348614915e-05
1,44,4.780399376101494e-05
1,45,4.620318125603346e-05
1,46,4.472459865335958e-05
1,47,4.3381747771047445e-05
1,48,4.2184752572357705e-05
1,49,4.114029321763908e-05
1,50,4.0251605796317994e-05
1,51,3.951854629249907e-05
1,52,3.893771616217526e-05
1,53,3.850264579232626e-05
1,54,3.8204031092420985e-05
1,55,3.8030017555278906e-05
1,56,3.7966525332869845e-05
1,57,3.799760821688183e-05
1,58,3.8105838904420094e-05
1,59,3.82727125737217e-05
1,60,3.847906059790828e-05
1,61,3.870546618805645e-05
1,62,3.8932673878618935e-05
1,63,3.9141985043802694e-05
1,64,3.931563205529592e-05
1,65,3.943712424938229e-05
1,66,3.949155955212372e-05
1,67,3.946589639983933e-05
1,68,3.934918147155876e-05
1,69,3.913272970193426e-05
1,70,3.881025404754216e-05
1,71,3.83779435161152e-05
1,72,3.7834489016192155e-05
1,73,3.7181057623191926e-05
1,74,3.642121686672474e-05
1,75,3.5560811603631135e-05
1,76,3.460779693361334e-05
1,77,3.357203142281334e-05
1,78,3.2465035610607374e-05
1,79,3.129972137370884e-05
1,80,3.0090098199262657e-05
1,81,2.8850962767396036e-05
1,82,2.7597578458757697e-05
1,83,2.634535148176224e-05
1,84,2.5109510258134725e-05
1,85,2.390479451719465e-05
1,86,2.274516023499524e-05
1,87,2.1643506122252218e-05
1,88,2.0611426825507206e-05
1,89,1.965899737172543e-05
1,90,1.8794592671797825e-05
1,91,1.8024745118884178e-05
1,92,1.7354042489951902e-05
1,93,1.678506750071075e-05
1,94,1.63183794932512e-05
1,95,1.5952537869889096e-05
1,96,1.5684166043461066e-05
1,97,1.550805387034233e-05
1,98,1.5417295783466613e-05
1,99,1.540346116295702e-05
1,100,1.5456792884346187e-05
1,101,1.5566429479631264e-05
1,102,1.5720645943375772e-05
1,103,1.590710792133357e-05
1,104,1.6113133836915342e-05
1,105,1.632595944316691e-05
1,106,1.6532999334332696e-05
1,107,1.672210010875815e-05
1,108,1.6881780138827287e-05
1,109,1.700145126671596e-05
1,110,1.7071618197920677e-05
1,111,1.7084051897036057e-05
1,112,1.7031933889870885e-05
1,113,1.6909969029287317e-05
1,114,1.671446497479259e-05
1,115,1.6443377352984843e-05
1,116,1.609632029225625e-05
1,117,1.567454274552824e-05
1,118,1.5180871714431453e-05
1,119,1.4619624153095985e-05
1,120,1.399648994637632e-05
1,121,1.3318388913885824e-05
1,122,1.2593305277078731e-05
1,123,1.1830103432841404e-05
1,124,1.1038329196482e-05
1,125,1.0228000904395697e-05
1,126,9.409394898787252e-06
1,127,8.592829952444638e-06
1,128,7.788455131499253e-06
1,129,7.006045441188374e-06
1,130,6.254809358559349e-06
1,131,5.543212033298908e-06
1,132,4.878817541523682e-06
1,133,4.268153116933296e-06
1,134,3.7165977699080295e-06
1,135,3.228297149587374e-06
1,136,2.8061059190479544e-06
1,137,2.4515583121910897e-06
1,138,2.1648669357852413e-06
1,139,1.944949284096824e-06
1,140,1.7894808591043436e-06
1,141,1.6949732481974241e-06
1,142,1.656875014400412e-06
1,143,1.6696928113121924e-06
1,144,1.7271297546083248e-06
1,145,1.822237771141995e-06
1,146,1.947580410858258e-06
1,147,2.0954024496766575e-06
1,148,2.257802535246897e-06
1,149,2.4269051323367875e-06
1,150,2.595028109138234e-06
1,151,2.7548424668684713e-06
1,152,2.899520948010765e-06
1,153,3.0228725572294263e-06
1,154,3.1194603859517297e-06
1,155,3.184700538245389e-06
1,156,3.2149404024174565e-06
1,157,3.2075149894894574e-06
1,158,3.1607805556502144e-06
1,159,3.0741252299923735e-06
1,160,2.9479568703319903e-06
1,161,2.783668857951336e-06
1,162,2.5835850064053495e-06
1,163,2.350885190472717e-06
1,164,2.089513690161101e-06
1,165,1.8040725836796442e-06
1,166,1.4997028059526833e-06
1,167,1.181955710362339e-06
1,168,8.56658127181354e-07
1,169,5.29774000266389e-07
1,170,2.0726570320382927e-07
1,171,-1.0504191209440716e-07
1,172,-4.0159179522493837e-07
1,173,-6.772165424734001e-07
1,174,-9.27249277631341e-07
1,175,-1.147621323456462e-06
1,176,-1.3349447478212206e-06
1,177,-1.486578234075813e-06
1,178,-1.6006751185175786e-06
1,179,-1.6762128500767907e-06
1,180,-1.713003549084757e-06
1,181,-1.7116857639054062e-06
1,182,-1.6736979370387911e-06
1,183,-1.60123448713849e-06
1,184,-1.4971857818398605e-06
1,185,-1.3650636106934604e-06
1,186,-1.2089140610168238e-06
1,187,-1.0332199462952522e-06
1,188,-8.427951321665279e-07
1,189,-6.426732455033839e-07
1,190,-4.379933354062179e-07
1,191,-2.338850800771796e-07
1,192,-3.535610089537704e-08
1,193,1.528161438434634e-07
1,194,3.2618555530519207e-07
1,195,4.807295420707176e-07
1,196,6.129302172384194e-07
1,197,7.19843016900834e-07
1,198,7.991514187410379e-07
1,199,8.492067705993339e-07
1,200,8.690525868328138e-07
1,201,8.584330271413611e-07
1,202,8.17785630197336e-07
1,203,7.482187249186954e-07
1,204,6.514742778671574e-07
1,205,5.29877248772842e-07
1,206,3.862728109179828e-07
1,207,2.2395304312324405e-07
1,208,4.657491029631282e-08
1,209,-1.419284841929675e-07
1,210,-3.37441271730509e-07
1,211,-5.357606443488962e-07
1,212,-7.326929398686913e-07
1,213,-9.241478219410256e-07
1,214,-1.1062284679190288e-06
1,215,-1.275315800535917e-06
1,216,-1.428144964764681e-06
1,217,-1.56187245465149e-06
1,218,-1.6741325312261478e-06
1,219,-1.7630818360077672e-06
1,220,-1.8274313888141977e-06
1,221,-1.866465456845318e-06
1,222,-1.880047087407265e-06
1,223,-1.8686104021760169e-06
1,224,-1.8331400496531117e-06
1,225,-1.7751384977772683e-06
1,226,-1.6965821142495813e-06
1,227,-1.5998672222624265e-06
1,228,-1.487747528899766e-06
1,229,-1.3632644981671038e-06
1,230,-1.229672376925458e-06
1,231,-1.0903596773784276e-06
1,232,-9.48768972585823e-07
1,233,-8.083168711363116e-07
1,234,-6.723160039738152e-07
1,235,-5.439007817822258e-07
1,236,-4.259585675566082e-07
1,237,-3.2106775916212107e-07
1,238,-2.3144409471903196e-07
1,239,-1.588962841566951e-07
1,240,-1.0479183842226421e-07
1,241,-7.003371923237183e-08
1,242,-5.504817285101839e-08
1,243,-5.97838472716945e-08
1,244,-8.372202951684586e-08
1,245,-1.2589758457500118e-07
1,246,-1.8492993556110213e-07
1,247,-2.5906320142085976e-07
1,248,-3.462144088214076e-07
1,249,-4.440285230914352e-07
1,250,-5.499389028145055e-07
1,251,-6.612316767868121e-07
1,252,-7.751124725468571e-07
1,253,-8.887738937257979e-07
1,254,-9.99462149325824e-07
1,255,-1.1045412811055017e-06
1,256,-1.201553514073083e-06
1,257,-1.2882743673864663e-06
1,258,-1.362761305705783e-06
1,259,-1.423394880539471e-06
1,260,-1.4689115030854126e-06
1,261,-1.498427199736723e-06
1,262,-1.5114519236763338e-06
1,263,-1.5078942254689862e-06
1,264,-1.4880563168024398e-06
1,265,-1.4526197890794229e-06
1,266,-1.4026224671079918e-06
1,267,-1.339427082637986e-06
1,268,-1.264682638280682e-06
1,269,-1.1802794952537662e-06
1,270,-1.0882993548141801e-06
1,271,-9.909614102417965e-07
1,272,-8.905660215950287e-07
1,273,-7.894373077281294e-07
1,274,-6.898660585767484e-07
1,275,-5.940543456308632e-07
1,276,-5.040631507563804e-07
1,277,-4.2176424479963153e-07
1,278,-3.4879743012729226e-07
1,279,-2.865341184914807e-07
1,280,-2.360480510102422e-07
1,281,-1.9809378475476328e-07
1,282,-1.7309337495257239e-07
1,283,-1.6113147794724348e-07
1,284,-1.6195889275344582e-07
1,285,-1.750043533092382e-07
1,286,-1.9939418427451853e-07
1,287,-2.3397924518563722e-07
1,288,-2.7736841537405184e-07
1,289,-3.2796771931346103e-07
1,290,-3.8402406249478613e-07
1,291,-4.4367244448464946e-07
1,292,-5.04985440798719e-07
1,293,-5.660237002178452e-07
1,294,-6.248861900666376e-07
1,295,-6.797589388854118e-07
1,296,-7.289610732427044e-07
1,297,-7.709870218102151e-07
1,298,-8.045438632227486e-07
1,299,-8.285829220006976e-07
1,300,-8.423248656781747e-07
1,301,-8.452777225226147e-07
1,302,-8.372474187182298e-07
1,303,-8.183406221833026e-07
1,304,-7.889598726755144e-07
1,305,-7.497911698062598e-07
1,306,-7.01784377361408e-07
1,307,-6.461269793842287e-07
1,308,-5.842118865401296e-07
1,309,-5.176001364306853e-07
1,310,-4.4797945527885796e-07
1,311,-3.7711974782342435e-07
1,312,-3.0682665498579186e-07
1,313,-2.388943632127835e-07
1,314,-1.7505886434634424e-07
1,315,-1.1695285013711236e-07
1,316,-6.606338152952109e-08
1,317,-2.369340074059825e-08
1,318,9.071944251459014e-09
1,319,0.0
1,320,0.0
