outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,2.2592438398470236e-05,2.2592438398470236e-05,1.0
1,1,3.7377389216772085e-05,3.7377389216772085e-05,1.0
1,2,2.6691349575876874e-05,2.6691349575876874e-05,1.0
1,3,9.483397536027824e-06,9.483397536027824e-06,1.0
1,4,6.509738277125916e-07,6.509738277125916e-07,1.0
1,5,-1.4139827477457036e-06,-1.4139827477457036e-06,1.0
1,6,-9.603621043739554e-07,-9.603621043739554e-07,1.0
1,7,-2.08341197225046e-06,-2.08341197225046e-06,1.0
1,8,-3.514768827821016e-06,-3.514768827821016e-06,1.0
1,9,-3.6221499658072354e-06,-3.6221499658072354e-06,1.0
1,10,-2.6686211071954213e-06,-2.6686211071954213e-06,1.0
1,11,-1.8357170560836313e-06,-1.8357170560836313e-06,1.0
1,12,-1.5331330113109197e-06,-1.5331330113109197e-06,1.0
1,13,-3.5183470545585433e-06,-3.5183470545585433e-06,1.0
1,14,-7.865953570402844e-06,-7.865953570402844e-06,1.0
1,15,-5.638712103463639e-06,-5.638712103463639e-06,1.0
