root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels,reason
1.0025,PHYSICAL,0.0072173549242605314,0.0008369570501207974,0.0014721193385562434,8.125149730551648,252422.18587769405,0.08808573384044124,3.108601022781014,3.1086010313605974,2.7599499592198115e-09,True,2942.0,0.9974673335024403,0.0,
1.00125,PHYSICAL,0.005941245098165824,0.00047574279926889567,0.0011155386716002408,8.111155284642468,252751.0665520395,0.08685909346297564,3.120897516211704,3.1208975248909625,2.7810136667518848e-09,True,2941.0,0.9987669329340005,0.0,
1.0,PHYSICAL,0.005907228972273588,0.0004814641038182048,0.0011259854201217377,8.09716304103803,253077.24962121088,0.08563245308551046,3.133384107265675,3.133384116047678,2.8027215381427407e-09,True,2941.0,1.0000558725535855,0.0,
0.99875,REJECTED_PHYSICAL,,,,,,,,,,,,,,The truncated spray-jet control surface projects below eta=0.
0.9975,REJECTED_PHYSICAL,,,,,,,,,,,,,,The truncated spray-jet control surface projects below eta=0.
