benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,computed_value,gate_error_ratio,coefficient_status,station_index,x_m,x_over_l,trapz_weight_m,is_configured_end_station,configured_end_station_index,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,endpoint_end_equivalent_density_value_per_m,pressure_gradient_station_contribution_value,stokes_body_forward_station_contribution_value,end_contour_station_contribution_value,station_forward_identity_residual_value,station_abs_residual_share_of_total_abs,station_residual_to_pressure_gradient_abs_ratio,station_residual_to_stokes_plus_end_abs_ratio,diagnostic_flags,failure_source,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,10,0.825,0.27499999999999997,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,11,0.8999999999999999,0.3,0.07500000000000001,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,12,0.975,0.325,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,13,1.05,0.35000000000000003,0.07500000000000001,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,14,1.125,0.375,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,15,1.2,0.39999999999999997,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,16,1.275,0.425,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,18,1.425,0.47500000000000003,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,19,1.5,0.5,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,20,1.575,0.525,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,21,1.65,0.5499999999999999,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,22,1.7249999999999999,0.575,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,23,1.7999999999999998,0.6,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,24,1.875,0.625,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,25,1.95,0.65,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,26,2.025,0.6749999999999999,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,27,2.1,0.7000000000000001,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,28,2.175,0.725,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,29,2.25,0.75,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,31,2.4,0.7999999999999999,0.07500000000000018,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,32,2.475,0.8250000000000001,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,33,2.55,0.85,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,34,2.625,0.875,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,36,2.775,0.9249999999999999,0.07500000000000018,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,37,2.85,0.9500000000000001,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.289989439187291,61.93326292791528,FAIL,38,2.925,0.975,0.03749999999999987,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,0,0.075,0.024999999999999998,0.0375,True,0,33.92757837847104,-0.0,16.037552263706683,1.272284189192664,-0.0,0.6014082098890006,0.6708759793036634,0.03475349032569355,0.5273004136987445,1.1155085153019182,first_active_station;configured_end_station;near_aft_startup_region,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,1,0.15,0.049999999999999996,0.07499999999999998,False,0,-13.091967172655302,-0.0,0.0,-0.9818975379491475,-0.0,0.0,-0.9818975379491475,0.05086538740194193,1.0,9.818975379491475e+299,near_aft_startup_region,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,2,0.22499999999999998,0.075,0.075,False,0,-27.122689458043624,-0.0,0.0,-2.0342017093532716,-0.0,0.0,-2.0342017093532716,0.10537806033821157,1.0,2.0342017093532716e+300,peak_abs_forward_identity_residual,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,3,0.3,0.09999999999999999,0.07500000000000001,False,0,14.63972071248677,-0.0,0.0,1.097979053436508,-0.0,0.0,1.097979053436508,0.05687877579254905,1.0,1.0979790534365079e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,4,0.375,0.125,0.07499999999999998,False,0,-0.6342941650560456,-0.0,0.0,-0.04757206237920341,-0.0,0.0,-0.04757206237920341,0.0024643827781477222,1.0,4.75720623792034e+298,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,5,0.44999999999999996,0.15,0.07500000000000001,False,0,-4.155696964840527,-0.0,0.0,-0.3116772723630396,-0.0,0.0,-0.3116772723630396,0.016145865113624144,1.0,3.116772723630396e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,6,0.525,0.17500000000000002,0.07500000000000001,False,0,-5.901475114994293,-0.0,0.0,-0.44261063362457204,-0.0,0.0,-0.44261063362457204,0.02292862592827768,1.0,4.42610633624572e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,7,0.6,0.19999999999999998,0.07499999999999996,False,0,-6.7020137626199805,-0.0,0.0,-0.5026510321964982,-0.0,0.0,-0.5026510321964982,0.026038907821342366,1.0,5.026510321964982e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,False,0,-6.415897713703015,-0.0,0.0,-0.4811923285277262,-0.0,0.0,-0.4811923285277262,0.0249272793335723,1.0,4.8119232852772615e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,9,0.75,0.25,0.07500000000000001,False,0,-4.506286568958931,-0.0,0.0,-0.3379714926719199,-0.0,0.0,-0.3379714926719199,0.017507988604876314,1.0,3.379714926719199e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,10,0.825,0.27499999999999997,0.07499999999999996,False,0,-0.4218158430138808,-0.0,0.0,-0.03163618822604104,-0.0,0.0,-0.03163618822604104,0.0016388542672175145,1.0,3.163618822604104e+298,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,11,0.8999999999999999,0.3,0.07500000000000001,False,0,5.701820222408751,-0.0,0.0,0.4276365166806564,-0.0,0.0,0.4276365166806564,0.022152919472240414,1.0,4.276365166806564e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,12,0.975,0.325,0.07500000000000007,False,0,12.468423018253583,-0.0,0.0,0.9351317263690195,-0.0,0.0,0.9351317263690195,0.04844277095648484,1.0,9.351317263690196e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,13,1.05,0.35000000000000003,0.07500000000000001,False,0,17.704170114271154,-0.0,0.0,1.3278127585703368,-0.0,0.0,1.3278127585703368,0.06878488615318155,1.0,1.3278127585703368e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,14,1.125,0.375,0.07499999999999996,False,0,19.897504747325137,-0.0,0.0,1.4923128560493844,-0.0,0.0,1.4923128560493844,0.07730650970608867,1.0,1.4923128560493844e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,15,1.2,0.39999999999999997,0.07499999999999996,False,0,19.101101881583322,-0.0,0.0,1.4325826411187483,-0.0,0.0,1.4325826411187483,0.07421229630334011,1.0,1.4325826411187484e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,16,1.275,0.425,0.07499999999999996,False,0,16.464067565795858,-0.0,0.0,1.2348050674346887,-0.0,0.0,1.2348050674346887,0.0639667945925732,1.0,1.2348050674346887e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,False,0,13.226008267020193,-0.0,0.0,0.9919506200265154,-0.0,0.0,0.9919506200265154,0.051386168740814496,1.0,9.919506200265153e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,18,1.425,0.47500000000000003,0.07500000000000007,False,0,10.162827804818797,-0.0,0.0,0.7622120853614104,-0.0,0.0,0.7622120853614104,0.03948498851043874,1.0,7.622120853614103e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,19,1.5,0.5,0.07499999999999996,False,0,7.584402500081014,-0.0,0.0,0.5688301875060757,-0.0,0.0,0.5688301875060757,0.02946719666274822,1.0,5.688301875060757e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,20,1.575,0.525,0.07499999999999996,False,0,5.540292000061887,-0.0,0.0,0.4155219000046413,-0.0,0.0,0.4155219000046413,0.021525344143211073,1.0,4.155219000046413e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,21,1.65,0.5499999999999999,0.07499999999999996,False,0,3.9971209830579446,-0.0,0.0,0.2997840737293457,-0.0,0.0,0.2997840737293457,0.015529759937095614,1.0,2.9978407372934567e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,22,1.7249999999999999,0.575,0.07499999999999996,False,0,2.9302558293141985,-0.0,0.0,0.21976918719856475,-0.0,0.0,0.21976918719856475,0.011384736608275145,1.0,2.1976918719856474e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,23,1.7999999999999998,0.6,0.07500000000000007,False,0,2.339737458194624,-0.0,0.0,0.17548030936459696,-0.0,0.0,0.17548030936459696,0.009090433138152052,1.0,1.7548030936459695e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,24,1.875,0.625,0.07500000000000007,False,0,2.204192825462584,-0.0,0.0,0.16531446190969395,-0.0,0.0,0.16531446190969395,0.008563810197287252,1.0,1.6531446190969395e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,25,1.95,0.65,0.07499999999999996,False,0,2.404887369539003,-0.0,0.0,0.18036655271542512,-0.0,0.0,0.18036655271542512,0.009343555945139791,1.0,1.8036655271542513e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,26,2.025,0.6749999999999999,0.07500000000000007,False,0,2.702736236352815,-0.0,0.0,0.2027052177264613,-0.0,0.0,0.2027052177264613,0.010500769204072932,1.0,2.027052177264613e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,27,2.1,0.7000000000000001,0.07499999999999996,False,0,2.8398639818766744,-0.0,0.0,0.21298979864075046,-0.0,0.0,0.21298979864075046,0.01103354291238121,1.0,2.1298979864075044e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,28,2.175,0.725,0.07499999999999996,False,0,2.692969641412173,-0.0,0.0,0.20197272310591285,-0.0,0.0,0.20197272310591285,0.010462823673909107,1.0,2.0197272310591283e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.646482723616819,23.957088011481964,FAIL,29,2.25,0.75,0.07499999999999996,False,0,2.3142484225254587,-0.0,0.0,0.1735686316894093,-0.0,0.0,0.1735686316894093,0.008991402208978769,1.0,1.735686316894093e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
