xi,eta
4.31372960465251,0.4144182479070994
4.321082948312486,0.3999631369941606
4.330344143376786,0.38567233352230734
4.341715419409065,0.3718737896745533
4.355156851807981,0.35876596344226147
4.370389398286441,0.3462528381608596
4.387305122067284,0.3343236805962916
4.405807020398583,0.32292019539240124
4.425844128699626,0.31199810022092644
4.447388882476446,0.3015109315321543
4.470435878719191,0.29141913072113046
4.494995533986665,0.2816869616253253
4.521091608525609,0.2722837367130416
4.548758606442769,0.2631826868373265
4.578040276360066,0.2543608035281444
4.608988392946683,0.24579819934221717
4.64166197098925,0.23747776734557308
4.6761266872049845,0.22938475541468306
4.712454509628251,0.221506464755434
4.750723455594855,0.21383194949903683
4.79101746317511,0.20635178013305414
4.833426343359384,0.19905782624683382
4.878045801544535,0.1919430802049472
4.924977513016691,0.18500150431512982
4.974329244906411,0.17822790789385853
5.026215016353165,0.17161784247993295
5.08075529196397,0.16516751137690372
5.138077204166138,0.1588736824447518
5.198314802317114,0.1527336013072427
5.2616093274361315,0.14674490584246738
5.328109512575008,0.14090555204067204
5.397971908663209,0.13521376062977483
5.471361235130726,0.12966798718984235
5.548450753904016,0.12426690444084165
5.629422665691019,0.11900937880430468
5.714468528693028,0.11389443024060558
5.803789701258979,0.10892118183784565
5.8975978100174675,0.10408880980905531
5.996115243517067,0.09939647809222055
6.099575670088194,0.09484320023857669
6.20822458039072,0.09042758055170061
6.322319860917241,0.08614751995277094
6.442132411807368,0.08200023977788082
6.567946824720169,0.07798325903011158
6.700062127814899,0.07409698976015548
6.8387925805868495,0.07034900307357218
6.984468463801735,0.0667584551404398
7.137436781885551,0.06335698081841369
7.298061829432825,0.06018124616541452
7.466725707319483,0.057255011932090955
7.643829022102471,0.05456627824294486
7.82979196845846,0.052054436102446186
8.02505575930926,0.04962488597029881
8.230084219340046,0.04719568643186394
8.445365354688079,0.04475300745944769
8.671412525218871,0.04236893980521378
8.908764883555477,0.04015008449255434
9.157987706811639,0.03814783415705491
9.41967370629545,0.03631622753406015
9.694445189459216,0.034570343772194694
9.98295615509089,0.0328861747270256
10.285893790497267,0.03132168255073856
10.603979506192289,0.029930216378989863
10.937970382635473,0.028685170978520913
11.288661322826702,0.027525720133341473
11.656887257226545,0.026452060087352933
12.043524999240411,0.025516170476754776
12.449495051053633,0.024727178873296538
12.87576385666334,0.02404009086402472
13.323346283083014,0.023441044131360708
13.793308013077812,0.022967314096211517
14.286767980281107,0.022653607736677378
14.804901019612318,0.022471992498648112
15.348940633285354,0.02212687629309076
15.920181291674648,0.021031591889563973
16.519982441921247,0.01924833731468913
17.149775372300343,0.018101837494250008
17.811059023859162,0.018348985657320457
18.505406640380624,0.01893347845877669
19.234471827480256,0.01926843777880138
19.99999005428094,0.0199456427198592
