reuse_step,step_factor,source_objective,source_curvature_energy,source_maximum_turning_angle_deg,source_root_relative_mismatch,root_gate_limit,root_feasibility_repair,candidate_objective,relative_decrease,maximum_displacement_ratio,condition_number,root_relative_mismatch,hard_root_pass,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.11817080554374984,18.620591086268696,17.84439470369035,0.015678395722405317,0.015678395722405317,True,0.09982695054988588,0.15523169965252198,0.23751029493518008,26525.38555565158,0.01837290684268656,False,18.234889710669986,0.9792862979584394,16.85310370462717,False,root_mismatch
1,0.5,0.11817080554374984,18.620591086268696,17.84439470369035,0.015678395722405317,0.015678395722405317,True,0.10858985779817348,0.0810771129255715,0.11880989893701345,26545.329750775054,0.016626028680790703,False,18.408570643070746,0.9886136566655879,17.334224196050194,False,root_mismatch
1,0.25,0.11817080554374984,18.620591086268696,17.84439470369035,0.015678395722405317,0.015678395722405317,True,0.11327734941720191,0.04141002597072292,0.05941915582044646,26553.727657638177,0.01604689640270958,False,18.510015893570596,0.9940616711797274,17.587222900574332,False,root_mismatch
1,0.125,0.11817080554374984,18.620591086268696,17.84439470369035,0.015678395722405317,0.015678395722405317,True,0.11569807527997611,0.0209250521090699,0.02971345028351818,26557.55268949836,0.015836147841980754,False,18.564186831659157,0.9969708665880572,17.7159468522401,False,root_mismatch
