level,case,omega,component,real,imag
0,fn167,7.5978,B53,0.2072945861196514,0.0
0,fn167,7.5978,B55,0.014273170126175029,0.0
0,fn167,7.5978,F3,-0.008136241321468236,-0.7012000656236144
0,fn167,7.5978,F5,0.06813000851459287,-0.05879519498584208
0,fn167,6.5604,A33,0.3175946251563051,0.0
0,fn167,6.5604,A35,0.047732755729404476,0.0
0,fn167,6.5604,A53,-0.0104192253557624,0.0
0,fn167,6.5604,A55,0.027176715302628662,0.0
0,fn167,6.5604,B33,0.27232678841431557,0.0
0,fn167,6.5604,B35,-0.18479761069969336,0.0
0,fn167,6.5604,B53,0.2243494096345532,0.0
0,fn167,6.5604,B55,0.02174367531534837,0.0
0,fn167,6.5604,F3,-0.0235193086627538,-0.7111811522526178
0,fn167,6.5604,F5,0.054473641396888976,-0.06063676712602296
0,fn167,5.601,A33,0.3343680621586559,0.0
0,fn167,5.601,A35,0.055007267306369886,0.0
0,fn167,5.601,A53,-0.015111251544082778,0.0
0,fn167,5.601,A55,0.03602565895129802,0.0
0,fn167,5.601,B33,0.21929728776281449,0.0
0,fn167,5.601,B35,-0.20932716127278123,0.0
0,fn167,5.601,B53,0.24161626852451323,0.0
0,fn167,5.601,B55,0.029255234884821252,0.0
0,fn167,5.601,F3,-0.03542304916373055,-0.714902435635528
0,fn167,5.601,F5,0.042216260684471145,-0.061210370515744364
0,fn226,20.646,A33,0.21605611229427876,0.0
0,fn226,20.646,A35,-0.0009097410243425468,0.0
0,fn226,20.646,A53,0.0022584719942813094,0.0
0,fn226,20.646,A55,0.010036707287903979,0.0
0,fn226,20.646,B33,0.1726581204337379,0.0
0,fn226,20.646,B35,-0.2231226910969776,0.0
0,fn226,20.646,B53,0.22291537513456597,0.0
0,fn226,20.646,B55,-0.0010924065383577815,0.0
0,fn226,20.646,F3,-0.011167754410505368,-0.4380588043291616
0,fn226,20.646,F5,0.10735680066042907,-0.02280447445567455
0,fn226,16.8796,A33,0.22226907898630183,0.0
0,fn226,16.8796,A35,0.0014577531913539095,0.0
0,fn226,16.8796,A53,-0.00023545649340424117,0.0
0,fn226,16.8796,A55,0.011097053848565996,0.0
0,fn226,16.8796,B33,0.22971753519678995,0.0
0,fn226,16.8796,B35,-0.21042429690034373,0.0
0,fn226,16.8796,B53,0.21494602994327874,0.0
0,fn226,16.8796,B55,-0.0023588477590449604,0.0
0,fn226,16.8796,F3,-0.04291869262590939,-0.5405959554007135
0,fn226,16.8796,F5,0.09075083673671511,-0.028815816152879068
0,fn226,13.4712,A33,0.2344727196832697,0.0
0,fn226,13.4712,A35,0.005839466569346788,0.0
0,fn226,13.4712,A53,-0.004302515566935266,0.0
0,fn226,13.4712,A55,0.013024334230176635,0.0
0,fn226,13.4712,B33,0.23141443559843397,0.0
0,fn226,13.4712,B35,-0.21472825155034464,0.0
0,fn226,13.4712,B53,0.2220685229694714,0.0
0,fn226,13.4712,B55,0.001053227512090449,0.0
0,fn226,13.4712,F3,-0.06974532404036514,-0.6029096057982534
0,fn226,13.4712,F5,0.06985657317272409,-0.03028230522405315
0,fn226,11.899999999999999,A33,0.2418029278801263,0.0
0,fn226,11.899999999999999,A35,0.00845210117845584,0.0
0,fn226,11.899999999999999,A53,-0.0066277128421430445,0.0
0,fn226,11.899999999999999,A55,0.014807486357209208,0.0
0,fn226,11.899999999999999,B33,0.2137464371685503,0.0
0,fn226,11.899999999999999,B35,-0.22272542100990464,0.0
0,fn226,11.899999999999999,B53,0.23038303648041603,0.0
0,fn226,11.899999999999999,B55,0.004277281641334375,0.0
0,fn226,11.899999999999999,F3,-0.0794634258386009,-0.6209084921925416
0,fn226,11.899999999999999,F5,0.05925075539413129,-0.02966241652319128
0,fn226,10.4354,A33,0.2492148316278142,0.0
0,fn226,10.4354,A35,0.011091764219426866,0.0
0,fn226,10.4354,A53,-0.008935839995196397,0.0
0,fn226,10.4354,A55,0.0175493456870423,0.0
0,fn226,10.4354,B33,0.18820688018328666,0.0
0,fn226,10.4354,B35,-0.2331483364577431,0.0
0,fn226,10.4354,B53,0.24049018515429862,0.0
0,fn226,10.4354,B55,0.008062461832630914,0.0
0,fn226,10.4354,F3,-0.08617058202227744,-0.631635870519679
0,fn226,10.4354,F5,0.04921246094988629,-0.028435995836917246
0,fn226,9.0582,A33,0.25637598390027977,0.0
0,fn226,9.0582,A35,0.013642702754387987,0.0
0,fn226,9.0582,A53,-0.011137860492776696,0.0
0,fn226,9.0582,A55,0.02180539459912375,0.0
0,fn226,9.0582,B33,0.15818355680691942,0.0
0,fn226,9.0582,B35,-0.2448894857093804,0.0
0,fn226,9.0582,B53,0.2514552900022987,0.0
0,fn226,9.0582,B55,0.012101425890374454,0.0
0,fn226,9.0582,F3,-0.08992048321113102,-0.6366396915131849
0,fn226,9.0582,F5,0.039878673817449854,-0.02680839746000376
0,fn226,7.7676,A33,0.2629618379806953,0.0
0,fn226,7.7676,A35,0.0159901574920316,0.0
0,fn226,7.7676,A53,-0.01314487402798578,0.0
0,fn226,7.7676,A55,0.028441590708319,0.0
0,fn226,7.7676,B33,0.12692161420081385,0.0
0,fn226,7.7676,B35,-0.25685104069078174,0.0
0,fn226,7.7676,B53,0.26236672357808394,0.0
0,fn226,7.7676,B55,0.016085111876469178,0.0
0,fn226,7.7676,F3,-0.09079387324149615,-0.6371871043419005
0,fn226,7.7676,F5,0.03141660835620767,-0.02496952675861715
0,fn226,6.579,A33,0.2686760675415277,0.0
0,fn226,6.579,A35,0.018028382618800007,0.0
0,fn226,6.579,A53,-0.014875070461950326,0.0
0,fn226,6.579,A55,0.03876171469987263,0.0
0,fn226,6.579,B33,0.09743772214867383,0.0
0,fn226,6.579,B35,-0.26799326127742995,0.0
0,fn226,6.579,B53,0.2723727538962033,0.0
0,fn226,6.579,B55,0.019719855401495907,0.0
0,fn226,6.579,F3,-0.08901743506512355,-0.6345117195306355
0,fn226,6.579,F5,0.02401758223265063,-0.023107239731865868
0,fn282,24.394999999999996,A33,0.177919915833833,0.0
0,fn282,24.394999999999996,A35,-0.0012109971271575494,0.0
0,fn282,24.394999999999996,A53,-0.0019841143013733776,0.0
0,fn282,24.394999999999996,A55,0.006042908737327125,0.0
0,fn282,24.394999999999996,B33,0.11752510215791027,0.0
0,fn282,24.394999999999996,B35,-0.22604877006504934,0.0
0,fn282,24.394999999999996,B53,0.22658367621000736,0.0
0,fn282,24.394999999999996,B55,-0.000697733806597509,0.0
0,fn282,24.394999999999996,F3,-0.06688883144030293,-0.48060927987758667
0,fn282,24.394999999999996,F5,0.06182856826930987,-0.019989280338007728
0,fn282,19.842000000000002,A33,0.18173454935502945,0.0
0,fn282,19.842000000000002,A35,-7.76935764616559e-05,0.0
0,fn282,19.842000000000002,A53,-0.003061275754363672,0.0
0,fn282,19.842000000000002,A55,0.007294126210289927,0.0
0,fn282,19.842000000000002,B33,0.11608872646706232,0.0
0,fn282,19.842000000000002,B35,-0.22777160204826227,0.0
0,fn282,19.842000000000002,B53,0.22994292085660023,0.0
0,fn282,19.842000000000002,B55,0.00046782503862779676,0.0
0,fn282,19.842000000000002,F3,-0.08612504507778021,-0.5231179706592187
0,fn282,19.842000000000002,F5,0.04759720053473826,-0.020335948033104134
0,fn282,15.739,A33,0.1862559755340602,0.0
0,fn282,15.739,A35,0.0012775844024404761,0.0
0,fn282,15.739,A53,-0.004268106536858825,0.0
0,fn282,15.739,A55,0.009663691101173755,0.0
0,fn282,15.739,B33,0.09650424386334482,0.0
0,fn282,15.739,B35,-0.23447563383283415,0.0
0,fn282,15.739,B53,0.23712639176447875,0.0
0,fn282,15.739,B55,0.0027046150287366702,0.0
0,fn282,15.739,F3,-0.09752568598852888,-0.539819517751279
0,fn282,15.739,F5,0.033567618036355676,-0.018630759734610286
0,fn282,13.855,A33,0.1884885708519357,0.0
0,fn282,13.855,A35,0.001950710358012273,0.0
0,fn282,13.855,A53,-0.004850654573095266,0.0
0,fn282,13.855,A55,0.011625915892558458,0.0
0,fn282,13.855,B33,0.08297660064942365,0.0
0,fn282,13.855,B35,-0.23884844800067165,0.0
0,fn282,13.855,B53,0.24138215518339198,0.0
0,fn282,13.855,B55,0.004010460535958313,0.0
0,fn282,13.855,F3,-0.09985606376092648,-0.54083647710366
0,fn282,13.855,F5,0.02718207205953321,-0.017312204476716126
0,fn282,12.10175,A33,0.19055296803963742,0.0
0,fn282,12.10175,A35,0.002575056735587591,0.0
0,fn282,12.10175,A53,-0.00538410310920598,0.0
0,fn282,12.10175,A55,0.014415200571117205,0.0
0,fn282,12.10175,B33,0.06884693637154093,0.0
0,fn282,12.10175,B35,-0.24335193359810434,0.0
0,fn282,12.10175,B53,0.24561942225355837,0.0
0,fn282,12.10175,B55,0.005306563895332967,0.0
0,fn282,12.10175,F3,-0.09997489813023157,-0.5383248140933314
0,fn282,12.10175,F5,0.021449863186162803,-0.015861258643106606
0,fn282,10.45775,A33,0.1924107956771338,0.0
0,fn282,10.45775,A35,0.003138353037020398,0.0
0,fn282,10.45775,A53,-0.005860739985654705,0.0
0,fn282,10.45775,A55,0.01849054324240136,0.0
0,fn282,10.45775,B33,0.0550178921554977,0.0
0,fn282,10.45775,B35,-0.24772565181919687,0.0
0,fn282,10.45775,B53,0.24964169584791499,0.0
0,fn282,10.45775,B55,0.006535291105306077,0.0
0,fn282,10.45775,F3,-0.09804707192890828,-0.5332221408783068
0,fn282,10.45775,F5,0.016361500403952848,-0.014366544571708727
0,fn282,8.9245,A33,0.1940212724137807,0.0
0,fn282,8.9245,A35,0.0036276497961798128,0.0
0,fn282,8.9245,A53,-0.0062717051510156425,0.0
0,fn282,8.9245,A55,0.024582330275087,0.0
0,fn282,8.9245,B33,0.04228809631402777,0.0
0,fn282,8.9245,B35,-0.2517334710654229,0.0
0,fn282,8.9245,B53,0.25326853853162984,0.0
0,fn282,8.9245,B55,0.007642714673081828,0.0
0,fn282,8.9245,F3,-0.09425617359165245,-0.5263585479532206
0,fn282,8.9245,F5,0.011948232110532631,-0.01291408694830165
0,fn282,7.516249999999999,A33,0.19535532273571685,0.0
0,fn282,7.516249999999999,A35,0.004033614800644278,0.0
0,fn282,7.516249999999999,A53,-0.006610772714829023,0.0
0,fn282,7.516249999999999,A55,0.03385435336935854,0.0
0,fn282,7.516249999999999,B33,0.031275239607384195,0.0
0,fn282,7.516249999999999,B35,-0.2551911581370184,0.0
0,fn282,7.516249999999999,B53,0.2563616262258912,0.0
0,fn282,7.516249999999999,B55,0.008587104912616073,0.0
0,fn282,7.516249999999999,F3,-0.08887806459605448,-0.5185481322244696
0,fn282,7.516249999999999,F5,0.008244147358281695,-0.011582704726650659
