iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,source_signed_root_defect,jacobian_condition_number
1,0,0,0.12531102956353699,0.00032776799956019294,0.41402542745848225,-0.0159397447243725,181.02675137000222
1,0,1,0.16907400849345006,0.00023198502608689714,0.5735884490355939,-0.0159397447243725,181.02675137000222
1,0,2,0.14534518823314713,0.0002326409703465165,0.5384872686793616,-0.0159397447243725,181.02675137000222
1,0,3,0.10736213335705669,0.00023374021615885736,0.4831298641380292,-0.0159397447243725,181.02675137000222
1,0,4,0.05623223519860301,0.0002352918915384316,0.41105795194729067,-0.0159397447243725,181.02675137000222
1,0,5,-0.007079743174870344,0.00023730901990011048,0.325201939856476,-0.0159397447243725,181.02675137000222
1,0,6,-0.08158960286868816,0.00023980877454332292,0.22824561552202735,-0.0159397447243725,181.02675137000222
1,0,7,-0.16628222529188458,0.00024281282119844875,0.12261151191065404,-0.0159397447243725,181.02675137000222
1,0,8,-0.2601522020192912,0.0002463477613514431,0.010489996146820856,-0.0159397447243725,181.02675137000222
1,0,9,-0.3621837948146306,0.00025044569334923894,-0.10630935719168351,-0.0159397447243725,181.02675137000222
1,0,10,-0.47138358344545916,0.0002551449136442012,-0.22622529934146482,-0.0159397447243725,181.02675137000222
1,0,11,-0.5867655442600032,0.00026049078736189004,-0.34812077578173795,-0.0159397447243725,181.02675137000222
1,0,12,-0.7073561732420572,0.0002665368262194164,-0.47105708823544956,-0.0159397447243725,181.02675137000222
1,0,13,-0.8311955468909206,-0.00027334602344002785,-0.5932660123122435,-0.0159397447243725,181.02675137000222
1,0,14,-0.9591944298807578,-0.00028099251076991636,-0.7169468632769797,-0.0159397447243725,181.02675137000222
1,0,15,-1.0895452985884986,-0.00028956362352641724,-0.8406417779407029,-0.0159397447243725,181.02675137000222
1,0,16,-1.2212893074506714,-0.00029841620650386926,-0.9642168151226864,-0.0159397447243725,181.02675137000222
1,0,17,-1.3534685813170806,-0.00030375553438052595,-1.0877600914664933,-0.0159397447243725,181.02675137000222
1,0,18,-1.4850885135503542,-0.00030453409618130356,-1.2112129521607347,-0.0159397447243725,181.02675137000222
1,0,19,-1.615156724873402,-0.0002937730842862718,-1.3346227695489044,-0.0159397447243725,181.02675137000222
1,0,20,-1.7425676585129257,-0.0002907188991252844,-1.4578948837465344,-0.0159397447243725,181.02675137000222
1,0,21,-1.8662580966831008,-0.00029486752106181135,-1.581001513482353,-0.0159397447243725,181.02675137000222
1,0,22,-1.9851345331513712,-0.00030662057561042945,-1.7036963638415499,-0.0159397447243725,181.02675137000222
1,0,23,-2.0981275402459505,-0.0003169776961531137,-1.825673452902536,-0.0159397447243725,181.02675137000222
1,0,24,-2.2041830613601308,-0.0003043235873915189,-1.9461575269960605,-0.0159397447243725,181.02675137000222
1,0,25,-2.302120245250747,-0.0002968419868140659,-2.064921217462623,-0.0159397447243725,181.02675137000222
1,0,26,-2.390834847726971,-0.00029386554690383286,-2.181297139213459,-0.0159397447243725,181.02675137000222
1,0,27,-2.4692647672380907,-0.00029509205475358356,-2.2946398658592795,-0.0159397447243725,181.02675137000222
1,0,28,-2.536359986538897,-0.00030052118022392757,-2.404135407923507,-0.0159397447243725,181.02675137000222
1,0,29,-2.5910800868408432,-0.0003104464856121912,-2.509021204983139,-0.0159397447243725,181.02675137000222
1,0,30,-2.632573785410603,-0.0003254985198523421,-2.608400751585426,-0.0159397447243725,181.02675137000222
1,0,31,-2.6599200509876453,-0.00034675200080381603,-2.7014785605537264,-0.0159397447243725,181.02675137000222
1,1,0,0.19901462712947404,0.00032776799956019294,0.41402542745848225,-0.0159397447243725,181.02675137000222
1,1,1,0.27902470459613604,0.00023198502608689714,0.5735884490355939,-0.0159397447243725,181.02675137000222
1,1,2,0.2718790627292655,0.0002326409703465165,0.5384872686793616,-0.0159397447243725,181.02675137000222
1,1,3,0.26124102804897426,0.00023374021615885736,0.4831298641380292,-0.0159397447243725,181.02675137000222
1,1,4,0.2487951874824992,0.0002352918915384316,0.41105795194729067,-0.0159397447243725,181.02675137000222
1,1,5,0.23583779411229996,0.00023730901990011048,0.325201939856476,-0.0159397447243725,181.02675137000222
1,1,6,0.22346872375508353,0.00023980877454332292,0.22824561552202735,-0.0159397447243725,181.02675137000222
1,1,7,0.21258843883218886,0.00024281282119844875,0.12261151191065404,-0.0159397447243725,181.02675137000222
1,1,8,0.20390507511304307,0.0002463477613514431,0.010489996146820856,-0.0159397447243725,181.02675137000222
1,1,9,0.1978627204710095,0.00025044569334923894,-0.10630935719168351,-0.0159397447243725,181.02675137000222
1,1,10,0.19471280617970405,0.0002551449136442012,-0.22622529934146482,-0.0159397447243725,181.02675137000222
1,1,11,0.1944255900692826,0.00026049078736189004,-0.34812077578173795,-0.0159397447243725,181.02675137000222
1,1,12,0.1968323736898742,0.0002665368262194164,-0.47105708823544956,-0.0159397447243725,181.02675137000222
1,1,13,0.2023889742676163,-0.00027334602344002785,-0.5932660123122435,-0.0159397447243725,181.02675137000222
1,1,14,0.20895364691860208,-0.00028099251076991636,-0.7169468632769797,-0.0159397447243725,181.02675137000222
1,1,15,0.21656959299525877,-0.00028956362352641724,-0.8406417779407029,-0.0159397447243725,181.02675137000222
1,1,16,0.22452922939239983,-0.00029841620650386926,-0.9642168151226864,-0.0159397447243725,181.02675137000222
1,1,17,0.23196920252541053,-0.00030375553438052595,-1.0877600914664933,-0.0159397447243725,181.02675137000222
1,1,18,0.2381074811169188,-0.00030453409618130356,-1.2112129521607347,-0.0159397447243725,181.02675137000222
1,1,19,0.24205936323684032,-0.0002937730842862718,-1.3346227695489044,-0.0159397447243725,181.02675137000222
1,1,20,0.24313123973448805,-0.0002907188991252844,-1.4578948837465344,-0.0159397447243725,181.02675137000222
1,1,21,0.24053864995791377,-0.00029486752106181135,-1.581001513482353,-0.0159397447243725,181.02675137000222
1,1,22,0.2336388120550454,-0.00030662057561042945,-1.7036963638415499,-0.0159397447243725,181.02675137000222
1,1,23,0.22176057557650591,-0.0003169776961531137,-1.825673452902536,-0.0159397447243725,181.02675137000222
1,1,24,0.20436811796857143,-0.0003043235873915189,-1.9461575269960605,-0.0159397447243725,181.02675137000222
1,1,25,0.18104019037523178,-0.0002968419868140659,-2.064921217462623,-0.0159397447243725,181.02675137000222
1,1,26,0.1514394735783765,-0.00029386554690383286,-2.181297139213459,-0.0159397447243725,181.02675137000222
1,1,27,0.11524367958701372,-0.00029509205475358356,-2.2946398658592795,-0.0159397447243725,181.02675137000222
1,1,28,0.0722753581946345,-0.00030052118022392757,-2.404135407923507,-0.0159397447243725,181.02675137000222
1,1,29,0.02241668162950326,-0.0003104464856121912,-2.509021204983139,-0.0159397447243725,181.02675137000222
1,1,30,-0.03443693861348914,-0.0003254985198523421,-2.608400751585426,-0.0159397447243725,181.02675137000222
1,1,31,-0.09825457290567975,-0.00034675200080381603,-2.7014785605537264,-0.0159397447243725,181.02675137000222
1,2,0,-0.2038430695898498,0.00032776799956019294,0.41402542745848225,-0.0159397447243725,181.02675137000222
1,2,1,-0.2922045252964779,0.00023198502608689714,0.5735884490355939,-0.0159397447243725,181.02675137000222
1,2,2,-0.303380720217508,0.0002326409703465165,0.5384872686793616,-0.0159397447243725,181.02675137000222
1,2,3,-0.322407540499889,0.00023374021615885736,0.4831298641380292,-0.0159397447243725,181.02675137000222
1,2,4,-0.3508667527036113,0.0002352918915384316,0.41105795194729067,-0.0159397447243725,181.02675137000222
1,2,5,-0.3896967929900493,0.00023730901990011048,0.325201939856476,-0.0159397447243725,181.02675137000222
1,2,6,-0.439372762509221,0.00023980877454332292,0.22824561552202735,-0.0159397447243725,181.02675137000222
1,2,7,-0.4999001322195464,0.00024281282119844875,0.12261151191065404,-0.0159397447243725,181.02675137000222
1,2,8,-0.5708896879791348,0.0002463477613514431,0.010489996146820856,-0.0159397447243725,181.02675137000222
1,2,9,-0.6514185613389558,0.00025044569334923894,-0.10630935719168351,-0.0159397447243725,181.02675137000222
1,2,10,-0.7402224104587883,0.0002551449136442012,-0.22622529934146482,-0.0159397447243725,181.02675137000222
1,2,11,-0.8355380130906662,0.00026049078736189004,-0.34812077578173795,-0.0159397447243725,181.02675137000222
1,2,12,-0.9353958025714216,0.0002665368262194164,-0.47105708823544956,-0.0159397447243725,181.02675137000222
1,2,13,-1.0379448491472083,-0.00027334602344002785,-0.5932660123122435,-0.0159397447243725,181.02675137000222
1,2,14,-1.1398187631166885,-0.00028099251076991636,-0.7169468632769797,-0.0159397447243725,181.02675137000222
1,2,15,-1.2387859460756645,-0.00028956362352641724,-0.8406417779407029,-0.0159397447243725,181.02675137000222
1,2,16,-1.3323071077066237,-0.00029841620650386926,-0.9642168151226864,-0.0159397447243725,181.02675137000222
1,2,17,-1.4177230938235916,-0.00030375553438052595,-1.0877600914664933,-0.0159397447243725,181.02675137000222
