grid,period_s,station_index,x_aft_m,a33_raw_kg_per_m,b33_raw_kg_per_m_s,relative_residual,condition_number
1,2.0,54,4.232275,-176.42462580786608,-592.7510883118237,2.4964139422631562e-14,1323.7134919135524
1,2.0,55,4.441825,-173.99188004955033,-576.1401663962936,2.1195717772957118e-14,1324.7985639381222
1,2.0,56,4.594225,-167.3117048386993,-640.115441732083,2.3383565682786843e-14,1310.274870589647
1,2.0,57,4.689475,-164.09722058317723,-632.7170507163413,2.4703301084798714e-14,1308.5241967441727
1,2.0,58,4.784725,-160.9580440996022,-625.1279306263575,2.69494026032901e-14,1306.7680855485753
1,2.0,59,4.879975,-157.8919303439693,-617.3540205925992,2.6726671735722626e-14,1305.00686410598
1,2.0,60,5.01015,-154.009739099406,-606.3300370093231,2.596040239804479e-14,1302.5707420141644
1,2.0,61,5.17525,-149.3319724965985,-592.2827092374646,2.255641348953732e-14,1297.9146466286106
1,2.0,62,5.34035,-144.77782352263068,-577.9999727247746,2.334716482965099e-14,1293.2117827820343
1,2.0,63,5.50545,-140.3411298874882,-563.4939661897893,2.8008202322431825e-14,1288.4683415838738
1,2.0,64,5.67055,-134.8605098317928,-544.6162677359353,2.84538382519987e-14,1283.3128459769857
1,2.0,65,5.83565,-128.3711692020598,-521.5587951819234,2.1734126813394944e-14,1277.7485568685108
1,2.0,66,6.00075,-122.03718356832422,-498.56214826565014,2.7009303184249508e-14,1272.1605861910614
1,2.0,67,6.16585,-115.85421728577234,-475.64813797328355,3.288070866712232e-14,1266.5575418869566
1,2.0,68,6.33095,-108.43114533335024,-447.53172201645515,2.6494656478952857e-14,1260.4713319002542
1,2.0,69,6.49605,-99.94622201319822,-414.43603886781455,2.3884038307966006e-14,1253.919788790797
1,2.0,70,6.661149999999999,-91.85101420148531,-381.78243684951,2.8354126250054713e-14,1247.3941308861024
1,2.0,71,6.82625,-84.14683005100073,-349.6426352766693,2.5090288008827927e-14,1240.9054635902266
1,2.0,72,6.99135,-75.29006239267777,-312.5775847829357,2.6396074916188653e-14,1233.610641775328
1,2.0,73,7.1564499999999995,-65.14095541642364,-272.6291085430261,2.6150755261330733e-14,1220.959359207651
1,2.0,74,7.321549999999999,-55.94178643167384,-233.80715731933572,2.5612250138335588e-14,1208.5256812346267
1,2.0,75,7.486649999999999,-47.13103730049082,-197.6146492778371,2.7782195317719124e-14,1196.323714687963
1,2.0,76,7.6549249999999995,-37.44301285279206,-155.7116622562184,2.4390956824419482e-14,1183.3514271054946
1,2.0,77,7.826375,-27.32851548470536,-111.32931276343285,2.1707188019529575e-14,1169.711689352667
1,2.0,78,7.997824999999999,-18.536378894756105,-73.62157822732617,1.9978553096809587e-14,1153.4538108711772
1,2.0,79,8.169274999999999,-11.277624870665655,-42.83844819653245,2.3807490936738807e-14,1134.660916031248
1,2.0,80,8.28675,-14.230959936323416,269.4856370513517,7.522387177370046e-14,296718.7547010517
1,2.0,81,8.350249999999999,-21.40968280668981,-64.05015081706173,1.3862428769165015e-14,24357.30046413881
1,2.0,82,8.41375,-21.775216960192175,-69.76504817736576,1.251656321670257e-14,14159.911866981602
1,2.0,83,8.47725,-12.922299706124859,-51.78678315287125,7.253908259219439e-15,12015.324458765954
1,3.0,18,0.612775,-1.9831739565616673,-2.8640739439438416,2.6910547852893516e-14,1101.8338647648723
1,3.0,19,0.695325,-15.776804833549582,-28.385777769345502,3.487642668304734e-14,1384.0544801820106
1,3.0,20,0.784225,-35.471119491691404,-71.84853490741666,2.902365979117782e-14,1468.0495375196822
1,3.0,21,0.8794749999999999,-58.08005857141535,-125.60036412512754,2.7099527908971058e-14,1507.5173148693518
1,3.0,22,0.974725,-84.34402314231357,-191.1240527053021,3.345869620041484e-14,1528.0239940433787
1,3.0,23,1.069975,-113.95569499175372,-267.25795127902876,3.92731826467257e-14,1545.709684069632
1,3.0,24,1.165225,-141.26123008426745,-339.5590971500542,3.241148458985233e-14,1558.170557057287
1,3.0,25,1.260475,-166.36458002369523,-406.455792816442,3.8908641935858755e-14,1570.9152610632405
1,3.0,26,1.3557249999999998,-194.75340979837125,-481.88259576179,3.87603842092563e-14,1585.4011340712077
1,3.0,27,1.450975,-226.51583007847643,-566.8248094116169,3.4371082661720197e-14,1596.3008281874515
1,3.0,28,1.527175,-252.40955673170623,-636.3487402063585,3.6185483287365046e-14,1605.6040392376945
1,3.0,29,1.584325,-260.8184839078832,-661.0556164162541,3.3060367653523585e-14,1598.434731300653
1,3.0,30,1.6414749999999998,-260.6590597459881,-665.4440930289983,3.3840614788721353e-14,1594.0927419724208
1,3.0,31,1.6986249999999998,-260.13567008243655,-670.7183170099929,3.442966017235767e-14,1609.3455841871428
1,3.0,32,1.7938749999999999,-260.0507231661718,-678.342235619838,3.4452032458070286e-14,1622.437937682845
1,3.0,33,1.9272249999999997,-261.2690619505074,-687.0674802776352,3.055506392083499e-14,1629.5306977145233
1,3.0,34,2.0605749999999996,-262.17302650267436,-696.3095640740008,2.598841135452357e-14,1636.9849788895754
1,3.0,35,2.1939249999999997,-263.96788768039767,-703.9382589649069,3.2744734800578374e-14,1644.8168081874014
1,3.0,36,2.3336249999999996,-264.42074678612664,-710.4634541440412,3.669866794895696e-14,1650.1522127872088
1,3.0,37,2.479675,-264.4988833239063,-714.2787658439645,2.6723305342414088e-14,1653.2345879272902
1,3.0,38,2.6257249999999996,-265.04648580329325,-717.2662671326005,2.8203816981028804e-14,1656.3961817253253
1,3.0,39,2.771775,-265.2984646799861,-720.6793498480955,2.6798055592571773e-14,1659.6184326195723
1,3.0,40,2.867025,-265.1539010309913,-722.7504818222864,3.1275373299842566e-14,1661.5709672198218
1,3.0,41,2.911475,-264.97426574903886,-722.91286505906,3.3491596631567153e-14,1662.216196075156
1,3.0,42,2.9559249999999997,-264.81975498679856,-723.0347261878437,2.6992127747399114e-14,1662.8652911195363
1,3.0,43,3.0003749999999996,-264.69055088334744,-723.1157003874604,3.380556509004772e-14,1663.5182664747315
1,3.0,44,3.0702249999999998,-264.26944650963924,-722.4155568968861,3.485210806107854e-14,1664.4801158178034
1,3.0,45,3.165475,-263.62806608050846,-720.827039771833,3.0999277415131234e-14,1665.7584129540369
1,3.0,46,3.260725,-263.1044962764835,-719.0629966573268,3.295224027368749e-14,1667.0506317174609
1,3.0,47,3.355975,-262.6914710067072,-717.1344367912242,3.232472341404642e-14,1668.3566229767873
1,3.0,48,3.4417,-261.63260614143917,-714.8513661761106,3.0738135991479884e-14,1669.441110347432
1,3.0,49,3.5179,-260.04747421266995,-712.0408768022369,3.0580826714315364e-14,1670.3037626222194
1,3.0,50,3.5940999999999996,-258.53917956772784,-709.138585855652,2.7301351621228203e-14,1671.1750080570503
1,3.0,51,3.6702999999999997,-257.10968534829294,-706.1417987672386,2.838209975302669e-14,1672.0549395412418
1,3.0,52,3.8131749999999998,-254.1791516146547,-699.041452460244,3.5102500338193355e-14,1673.6050317249917
1,3.0,53,4.022724999999999,-250.15236005669098,-687.4134623017027,2.5768632792391964e-14,1675.8635474841765
1,3.0,54,4.232275,-246.1826079666956,-675.9573364428907,3.055628340982765e-14,1678.1678398689385
1,3.0,55,4.441825,-241.6344608623482,-665.6155275699487,2.9708241136743965e-14,1680.5000972386786
1,3.0,56,4.594225,-242.49186222938448,-664.4948015454307,2.5498061386324996e-14,1656.8536678071978
1,3.0,57,4.689475,-238.44641268087213,-652.9967515817901,3.661396291340434e-14,1654.5349537827979
1,3.0,58,4.784725,-234.44794639690627,-641.4856775915462,2.9293430989248054e-14,1652.2417413330836
1,3.0,59,4.879975,-230.4955420532291,-629.9652823967716,3.341498255185305e-14,1649.9743314121204
1,3.0,60,5.01015,-225.36427116353465,-614.5623412571529,3.2484545613182945e-14,1646.8915039394444
1,3.0,61,5.17525,-219.04818695287065,-595.4855527976422,3.139277699566281e-14,1641.1492512544103
1,3.0,62,5.34035,-212.81486549841281,-576.4986606689398,3.3234812724735146e-14,1635.56038154748
1,3.0,63,5.50545,-206.6611123271304,-557.6101869837574,2.89591749337253e-14,1630.12894493141
1,3.0,64,5.67055,-198.99550214478043,-534.8094530099019,3.043652388241401e-14,1624.4786667085818
1,3.0,65,5.83565,-189.86970407785037,-508.316888693805,2.814437040115197e-14,1618.6429747459797
1,3.0,66,6.00075,-180.88916204930894,-482.2375230437813,2.8290683556689083e-14,1613.0166450588385
1,3.0,67,6.16585,-172.05365558401166,-456.58798482099087,2.6177846392397067e-14,1607.604182379214
1,3.0,68,6.33095,-161.42363132987177,-426.44389726011343,3.383757819044698e-14,1601.9853216552249
1,3.0,69,6.49605,-149.20669518944126,-392.17735964709044,3.380356142113623e-14,1596.2090539130509
1,3.0,70,6.661149999999999,-137.4240104272112,-358.8838727117895,3.696993792056763e-14,1590.7189376174522
1,3.0,71,6.82625,-126.08688477613688,-326.61056823410274,3.154573528068621e-14,1585.5185639636964
1,3.0,72,6.99135,-113.03353517338695,-290.07368603881457,2.7903222377153105e-14,1579.9722916311748
1,3.0,73,7.1564499999999995,-98.17028301283568,-250.62182308965774,2.712204700831624e-14,1570.5220201652467
1,3.0,74,7.321549999999999,-84.4334372020677,-213.23247673362255,2.747514852907992e-14,1561.9248005964089
1,3.0,75,7.486649999999999,-71.32032556542869,-178.4990399955095,3.28770331471954e-14,1554.1572425118813
1,3.0,76,7.6549249999999995,-56.7161131341023,-139.61455393477289,2.9716854732782566e-14,1546.5226483745648
1,3.0,77,7.826375,-41.3441842694841,-99.1915729272495,2.6541103087215247e-14,1539.2262464196494
1,3.0,78,7.997824999999999,-27.94692822910028,-65.03757689268615,2.8018777718235507e-14,1530.580382719707
1,3.0,79,8.169274999999999,-16.837359561277474,-37.466187597761504,2.4066783116175442e-14,1520.0460713853256
1,3.0,80,8.28675,23.73481357149638,340.84907369899395,1.270537159487659e-13,511096.8491274329
1,3.0,81,8.350249999999999,-29.385296719379483,-54.96114529038457,1.619948799716849e-14,33882.12801743532
1,3.0,82,8.41375,-30.45690536795066,-59.5528059134615,1.3574030665890321e-14,20082.374803859868
1,3.0,83,8.47725,-19.422279001542215,-43.604860764711724,9.271593832747938e-15,17281.42818674329
1,5.0,18,0.612775,-2.1118492279145773,-2.1039673883408376,2.4956259857387198e-14,1316.7193085035417
1,5.0,19,0.695325,-20.138845042955765,-17.685443284069994,2.9125412499952763e-14,1603.7253369477976
1,5.0,20,0.784225,-49.32462211947196,-46.77725107483162,3.557264955359133e-14,1800.025582445294
1,5.0,21,0.8794749999999999,-83.68152271183214,-85.45694541450092,4.8257309502285825e-14,1876.9408550054186
1,5.0,22,0.974725,-124.14233220922785,-134.40398290364263,4.5917504423849464e-14,1941.916060471524
1,5.0,23,1.069975,-169.9179248096383,-192.77855801233613,4.4815384536756986e-14,1986.406860315782
1,5.0,24,1.165225,-212.61935989353503,-249.20550665432546,5.455664601260529e-14,2021.6438340853285
1,5.0,25,1.260475,-251.70530641021344,-302.1772859640068,5.330289673302812e-14,2037.8302171265861
1,5.0,26,1.3557249999999998,-295.72101802301904,-362.5593907021468,5.0941593673401354e-14,2054.085187176586
1,5.0,27,1.450975,-345.1811686057242,-430.97367384859086,4.825106259941617e-14,2070.2656036139165
1,5.0,28,1.527175,-385.7057829030862,-487.56899095727,4.900448447780405e-14,2082.183814617773
1,5.0,29,1.584325,-399.65595018676174,-508.74720411203157,5.796122980953069e-14,2071.211776083133
1,5.0,30,1.6414749999999998,-401.1901755477343,-513.9491317643276,5.5347694673302e-14,2063.978135406689
1,5.0,31,1.6986249999999998,-402.50136649116837,-519.7430543088673,5.653791757635503e-14,2086.4247736356624
1,5.0,32,1.7938749999999999,-404.961362746677,-528.4784334764588,5.144106140986088e-14,2094.501744305205
1,5.0,33,1.9272249999999997,-409.5574769373294,-539.5232723942668,4.747675341366682e-14,2097.743864069254
1,5.0,34,2.0605749999999996,-413.7384874598251,-550.7822695909215,4.228085157994025e-14,2100.958194236162
1,5.0,35,2.1939249999999997,-418.8287284131196,-561.6737461025637,5.288838834112804e-14,2104.1686772441767
1,5.0,36,2.3336249999999996,-421.8284639153991,-570.4635955578781,4.317527052325369e-14,2106.767152521561
1,5.0,37,2.479675,-423.7884666697172,-576.6880709485291,5.2717138615086447e-14,2108.767166170745
1,5.0,38,2.6257249999999996,-426.2182460050302,-582.7088252175129,5.567088169637491e-14,2110.7836790578326
1,5.0,39,2.771775,-428.32510986031514,-588.8677192484029,3.9457641338209704e-14,2112.8167146459286
1,5.0,40,2.867025,-429.23174346522757,-592.4631788106257,5.45457202188324e-14,2114.041219813165
1,5.0,41,2.911475,-429.32335028604876,-593.324818517041,4.273469918575072e-14,2114.444002028816
1,5.0,42,2.9559249999999997,-429.43900803345946,-594.1757413001226,4.425616108111408e-14,2114.848218690096
1,5.0,43,3.0003749999999996,-429.57883879597483,-595.0158512766379,4.998048675747003e-14,2115.2538962454455
1,5.0,44,3.0702249999999998,-429.4033406311394,-595.6379122345838,4.6116536852890746e-14,2115.8503260498983
1,5.0,45,3.165475,-428.9803223781249,-596.011825640149,4.6113498248265426e-14,2116.6398589574223
1,5.0,46,3.260725,-428.66831898636076,-596.3371425403246,4.806158998026399e-14,2117.434162776917
1,5.0,47,3.355975,-428.45926413072084,-596.6168977070802,4.441341666962032e-14,2118.233406072236
1,5.0,48,3.4417,-427.3610882788806,-596.1368278485029,5.568611854949904e-14,2118.8984856309435
1,5.0,49,3.5179,-425.49398248263014,-594.8494334900427,4.824405653792136e-14,2119.4285908323177
1,5.0,50,3.5940999999999996,-423.6986206673687,-593.5362688401857,4.02230217659961e-14,2119.962314978079
1,5.0,51,3.6702999999999997,-421.9767203798283,-592.1966010192053,4.108215466051162e-14,2120.4997431367988
1,5.0,52,3.8131749999999998,-418.19741411535483,-588.5129279560635,4.89989341564307e-14,2121.441679568712
1,5.0,53,4.022724999999999,-412.737443387897,-582.3719379776561,4.4851645134218366e-14,2122.8040078032604
1,5.0,54,4.232275,-407.3121985281368,-576.283065237883,4.447260201266229e-14,2124.191348936191
1,5.0,55,4.441825,-401.3158337749762,-570.5060037283621,4.34623973501776e-14,2125.6044124822565
1,5.0,56,4.594225,-394.0287507331924,-543.5474082205419,4.784305022211604e-14,2111.1427873090593
1,5.0,57,4.689475,-387.03922923237786,-532.5041119496476,5.4190914926989434e-14,2109.6991972195215
1,5.0,58,4.784725,-380.11619526454376,-521.5309974101351,3.97766713233623e-14,2108.264269074606
1,5.0,59,4.879975,-373.25894890010824,-510.6292475553069,4.7962159700351924e-14,2106.8370143229404
1,5.0,60,5.01015,-364.32294473527384,-496.2948152801465,4.93610834577622e-14,2105.001385379907
1,5.0,61,5.17525,-353.3536516284301,-478.64340032515446,5.1486237446620795e-14,2102.761996853513
1,5.0,62,5.34035,-342.5093243622897,-461.22206937625117,5.3791047471288575e-14,2100.532385068022
1,5.0,63,5.50545,-331.7891274777916,-444.0350912372059,5.360838112979896e-14,2098.3086707897587
1,5.0,64,5.67055,-318.7549002890479,-423.82351219168515,4.954253512590733e-14,2095.9332026412094
1,5.0,65,5.83565,-303.5017446119637,-400.7935848493822,3.8364678787800434e-14,2093.40484285588
1,5.0,66,6.00075,-288.50161632250837,-378.28416331356533,4.960359952323409e-14,2090.8729904046395
1,5.0,67,6.16585,-273.7519850878399,-356.3105177741797,4.502527713071227e-14,2088.114300290514
1,5.0,68,6.33095,-256.2171248574063,-331.0543941477128,4.912966221070179e-14,2081.735165634917
1,5.0,69,6.49605,-236.30723555327046,-302.7984027349712,5.19192829511258e-14,2074.753270060883
1,5.0,70,6.661149999999999,-217.1114293109865,-275.58496052238985,4.7457905940359344e-14,2067.5943680375267
1,5.0,71,6.82625,-198.6395980098829,-249.43503721178345,4.8103248619533963e-14,2060.2591396030225
1,5.0,72,6.99135,-177.56280750448872,-220.13838646208384,4.4502412756765116e-14,2051.8793462290682
1,5.0,73,7.1564499999999995,-153.99103371469437,-188.54097172549262,3.9907216254496367e-14,2042.4033077915672
1,5.0,74,7.321549999999999,-132.02490575232122,-159.03189160393168,4.31647104317303e-14,2032.7155843278153
1,5.0,75,7.486649999999999,-111.17848135994223,-131.81130155702454,3.555993644964977e-14,2022.8308324138168
1,5.0,76,7.6549249999999995,-87.94136169810704,-102.00274401002609,4.654805131393091e-14,2003.7733710866357
1,5.0,77,7.826375,-63.61302835459033,-71.58071823231408,4.454598373370831e-14,1981.2648016859955
1,5.0,78,7.997824999999999,-42.58838330995383,-46.23145899583802,3.5839063662060634e-14,1957.901812083246
1,5.0,79,8.169274999999999,-25.272555029815344,-26.157107198315213,2.900733673255827e-14,1933.9321963674465
1,5.0,80,8.28675,139.5399900806409,247.900318327659,1.7062772836370681e-13,708534.8201433916
1,5.0,81,8.350249999999999,-41.41607233243799,-38.74709534964181,2.096885081054958e-14,43306.93624749395
1,5.0,82,8.41375,-43.42340028304994,-41.81782977455601,2.010986086683184e-14,25888.4561109178
1,5.0,83,8.47725,-28.842741142899822,-30.113177088680867,1.0859577073716632e-14,22212.210466655197
1,8.0,18,0.612775,-2.1599220157757046,-2.01052656206915,5.725563652573098e-14,2053.139562379593
1,8.0,19,0.695325,-21.724018736185243,-12.697466256447683,4.621632059006212e-14,1760.8370922716167
1,8.0,20,0.784225,-56.695405359465646,-30.762935646283243,4.898234791218642e-14,1890.6831739731444
1,8.0,21,0.8794749999999999,-101.57177918671348,-55.0349757193719,4.5321215998840146e-14,2003.8215185906083
1,8.0,22,0.974725,-156.84516023095262,-87.10432379905942,5.349484262318777e-14,2093.7382267720386
1,8.0,23,1.069975,-221.53165419604096,-126.40612688136983,5.719977215915597e-14,2189.490332592002
1,8.0,24,1.165225,-283.3057862164073,-165.5262639897551,6.081000579395326e-14,2249.646205426616
1,8.0,25,1.260475,-340.94999719706817,-203.27666774363388,6.661827386185118e-14,2302.938414206201
1,8.0,26,1.3557249999999998,-405.1301739985922,-247.00816357774576,6.964825507622934e-14,2330.342842714658
1,8.0,27,1.450975,-477.1365491367895,-297.291904881776,6.097323292861041e-14,2354.387410983929
1,8.0,28,1.527175,-536.2475741424228,-339.4295862008587,5.3196398151672634e-14,2374.560478292476
1,8.0,29,1.584325,-556.451413526438,-353.7990360753174,6.019448043469039e-14,2355.93200307914
1,8.0,30,1.6414749999999998,-559.4336045250059,-357.1105866306954,5.882300460052287e-14,2344.763742849475
1,8.0,31,1.6986249999999998,-564.456722777571,-364.2593776231654,5.564043735337532e-14,2382.299041525768
1,8.0,32,1.7938749999999999,-570.9938384568318,-372.64116832287726,6.391964340574194e-14,2412.6659135521345
1,8.0,33,1.9272249999999997,-580.3483225757268,-382.27931590654634,6.133482408978247e-14,2428.3058955092674
1,8.0,34,2.0605749999999996,-589.1685632084533,-391.98400104624557,6.415536711771056e-14,2441.2929269881847
1,8.0,35,2.1939249999999997,-598.8277839066384,-401.57328788075,5.996120898142163e-14,2450.138038569929
1,8.0,36,2.3336249999999996,-605.4086522038863,-409.28039839644964,5.808271039934351e-14,2457.2965490401275
1,8.0,37,2.479675,-610.0407895185119,-414.94193006071384,7.11772352511052e-14,2462.789838925531
1,8.0,38,2.6257249999999996,-615.1608664205982,-420.5668918925582,6.002524456114229e-14,2468.2888815326182
1,8.0,39,2.771775,-619.9261355513474,-426.2506828118501,5.434210133976002e-14,2473.7864051592946
1,8.0,40,2.867025,-622.3547975592196,-429.56163608515396,5.470888727085866e-14,2477.0735891495333
1,8.0,41,2.911475,-622.8647542515189,-430.4375397270868,5.900245889488664e-14,2478.1553115298707
1,8.0,42,2.9559249999999997,-623.3992315439381,-431.3107913306384,5.571857349667287e-14,2479.238188172198
1,8.0,43,3.0003749999999996,-623.958344400914,-432.18135519531614,5.639168290071449e-14,2480.3221920576516
1,8.0,44,3.0702249999999998,-624.214460609166,-433.0198321580815,4.6367585125090786e-14,2481.921955446237
1,8.0,45,3.165475,-624.2361453401573,-433.8167589434512,5.872128850570656e-14,2484.0376962143
1,8.0,46,3.260725,-624.3699029498282,-434.5990031692417,6.391143811344459e-14,2486.1546500944983
1,8.0,47,3.355975,-624.6071154845346,-435.3673813275427,6.512698242504671e-14,2488.2725807068423
1,8.0,48,3.4417,-623.6143115461115,-435.44150641083445,5.723603438795023e-14,2490.0436206458203
1,8.0,49,3.5179,-621.5188810379125,-434.8081220677372,5.883680877034886e-14,2491.470440633229
1,8.0,50,3.5940999999999996,-619.4956838391088,-434.16668079106086,5.254056860200696e-14,2492.90069573894
1,8.0,51,3.6702999999999997,-617.5464782779853,-433.51696169220287,6.776749858919406e-14,2494.3343260080114
1,8.0,52,3.8131749999999998,-612.9755253799696,-431.42619930986,5.938351235826518e-14,2496.8580554157834
1,8.0,53,4.022724999999999,-606.1649215261854,-427.8623970059652,5.868572641028157e-14,2500.4856934343456
1,8.0,54,4.232275,-599.3747696051923,-424.31276608758526,4.612628142559402e-14,2504.131506955781
1,8.0,55,4.441825,-591.9757450373784,-420.8509141859646,6.674807563172783e-14,2507.7913456725773
1,8.0,56,4.594225,-571.3123571018191,-392.66516113617087,6.604313264420292e-14,2470.055041876306
1,8.0,57,4.689475,-560.4555741908505,-383.91363039709415,6.184973327045564e-14,2466.239358562146
1,8.0,58,4.784725,-549.6937939839696,-375.2440035282897,6.363559917841117e-14,2462.4164512561156
1,8.0,59,4.879975,-539.0268587402959,-366.65705626668785,5.572752772609552e-14,2458.5872212040736
1,8.0,60,5.01015,-525.1139817416371,-355.44054501948796,6.001954785291985e-14,2453.6300107115317
1,8.0,61,5.17525,-508.0393741330886,-341.7082684633469,5.214706588075334e-14,2447.5398089530427
1,8.0,62,5.34035,-491.1729896312604,-328.2133938498125,5.380724295181865e-14,2441.44027519829
1,8.0,63,5.50545,-474.46804598869426,-314.92677135897003,5.691649967059047e-14,2433.325317490366
1,8.0,64,5.67055,-454.42401256380515,-299.44066162779006,6.290494150953651e-14,2421.622288179209
1,8.0,65,5.83565,-431.28553762866994,-281.97789061163775,6.454424753405412e-14,2409.472314680161
1,8.0,66,6.00075,-408.60224142846624,-264.99449634181235,5.5820220237421574e-14,2397.6225072809357
1,8.0,67,6.16585,-386.3785359110617,-248.49419373668934,5.805927113011394e-14,2386.0949776512884
1,8.0,68,6.33095,-360.4015754143662,-229.66863498005637,5.962848815599252e-14,2374.1146167383995
1,8.0,69,6.49605,-331.10613560313783,-208.8393882270009,5.2133857722007904e-14,2361.7839689908105
1,8.0,70,6.661149999999999,-302.8801181030377,-188.93486380609292,5.525670389532098e-14,2349.9515122215576
1,8.0,71,6.82625,-275.75181659995064,-169.96702745575465,6.056395219058817e-14,2338.6391612245175
1,8.0,72,6.99135,-245.04489384155858,-148.9476917409414,5.161230855974607e-14,2326.6557245131626
1,8.0,73,7.1564499999999995,-211.12521576136356,-126.50456195962711,4.591860867649149e-14,2314.221722559622
1,8.0,74,7.321549999999999,-179.19789202102743,-105.75311624275403,4.7003083597329405e-14,2283.5723078109336
1,8.0,75,7.486649999999999,-149.2623155322383,-86.87070429006566,5.5261777939083806e-14,2250.756498344239
1,8.0,76,7.6549249999999995,-116.53811573384817,-66.6097479197387,4.063722603499258e-14,2215.810428212008
1,8.0,77,7.826375,-82.92640450174478,-46.31706374105084,4.7496162277797055e-14,2179.378455964967
1,8.0,78,7.997824999999999,-54.4917201484403,-29.67788799118446,3.459763332847274e-14,2144.8254559676648
1,8.0,79,8.169274999999999,-31.59912138639099,-16.62902157352619,3.3065197372273614e-14,2072.4710398804286
1,8.0,80,8.28675,210.06522538247077,132.53835246782003,2.2802544069393284e-13,758941.7810224153
1,8.0,81,8.350249999999999,-52.04626375245776,-24.806667409697038,3.2964766149037906e-14,47106.86433415578
1,8.0,82,8.41375,-55.1530719801774,-26.767465929215778,2.6153658781600806e-14,28084.49571540073
1,8.0,83,8.47725,-37.38933166210144,-19.119585574906573,1.2302219988312035e-14,24410.4697290278
2,1.6,36,0.5921375,-0.364163869740137,-1.0925168654047435,2.18131643922678e-13,4180.96850663876
2,1.6,37,0.6334124999999999,-2.9906164435594653,-11.627849448405208,2.093135305550602e-13,4536.961651551056
2,1.6,38,0.6746874999999999,-7.120789991965495,-30.71731692189345,1.9745587222858817e-13,4538.746477476658
2,1.6,39,0.7159625,-12.35134753504185,-56.494525294153554,2.1088271694826094e-13,4452.126523321251
2,1.6,40,0.7604124999999999,-18.015914919253415,-85.34480446838337,2.040988777697088e-13,4523.650107749713
2,1.6,41,0.8080375,-23.890154419496632,-115.3451379421326,1.9812336414786072e-13,4616.860472729984
2,1.6,42,0.8556624999999999,-30.319406603219928,-148.54502242885147,1.961993713677976e-13,4665.144047352761
2,1.6,43,0.9032874999999999,-37.313463288163916,-184.34908727836722,1.7226470517020013e-13,4710.714034754778
2,1.6,44,0.9509124999999999,-44.891577319182915,-222.43307690560033,1.775376927932847e-13,4751.4527577140725
2,1.6,45,0.9985374999999999,-52.97589611688964,-262.9480285629995,1.7390329186904948e-13,4768.987364301622
2,1.6,46,1.0461624999999999,-61.58940799139353,-305.39148068335936,1.8299312285372995e-13,4783.8234805715565
2,1.6,47,1.0937875,-70.74777049523625,-349.51780807107906,1.5834805290026064e-13,4796.810819206791
2,1.6,48,1.1414125,-78.9003030058387,-388.06146344123295,1.7190768068884587e-13,4806.145497082379
2,1.6,49,1.1890375,-86.03160143575428,-421.11805443276484,1.589224118206176e-13,4812.629436450691
2,1.6,50,1.2366625,-93.66802811111482,-456.20838505562796,1.6499155199969747e-13,4814.188024055723
2,1.6,51,1.2842875,-101.87445136044262,-493.10729462987194,1.6025972588801278e-13,4815.367975403945
2,1.6,52,1.3319125,-110.69534175512543,-531.8146381245318,1.7626267579906087e-13,4816.571271683547
2,1.6,53,1.3795374999999999,-120.17308744524846,-572.3603340473179,1.6241671196243562e-13,4817.794024046579
2,1.6,54,1.4271625,-130.35347435358128,-614.7739343343974,1.6245198621848078e-13,4819.041548761178
2,1.6,55,1.4747875,-141.2861491560521,-659.0854561299781,1.6611464510545202e-13,4820.330724828849
2,1.6,56,1.5128875,-149.8704594271126,-693.1619602681394,1.5429746895125352e-13,4821.312439938464
2,1.6,57,1.5414625,-155.55840634890683,-715.5608153084601,1.5734629544010216e-13,4821.943176345728
2,1.6,58,1.5700375,-157.95107024846186,-725.7882675274606,1.6228924174865638e-13,4823.03331067192
2,1.6,59,1.5986125,-157.44693661190877,-723.9645657210963,1.619416701806301e-13,4822.674256976478
2,1.6,60,1.6271874999999998,-156.999494152809,-720.8238337474262,1.417128692143786e-13,4822.01556656444
2,1.6,61,1.6557624999999998,-156.62069299203938,-718.2222699962563,1.4591173013900727e-13,4820.735595758403
2,1.6,62,1.6843374999999998,-156.29144918323755,-715.347000298666,1.3648895933560432e-13,4820.228672014587
2,1.6,63,1.7129124999999998,-156.05109318215642,-711.63948083693,1.398093281562143e-13,4819.437822383944
2,1.6,64,1.7605374999999999,-155.8588420912377,-708.2170316201776,1.7454899058843595e-13,4818.308519202987
2,1.6,65,1.8272125,-156.06373095228767,-701.7836340024777,1.3760046125272763e-13,4816.793946196381
2,1.6,66,1.8938874999999997,-156.2423251343102,-696.7109061722052,1.5019599560227753e-13,4815.369034482406
2,1.6,67,1.9605624999999998,-156.76243152421546,-689.5376179337312,1.2698647151577034e-13,4813.8949524306845
2,1.6,68,2.0272375,-157.2953890108149,-683.230969210494,1.373641090966594e-13,4812.524720652768
2,1.6,69,2.0939124999999996,-158.13795729039796,-675.3598861638732,1.274068659978079e-13,4811.149891939675
2,1.6,70,2.1605874999999997,-158.9791225837676,-668.342600632989,1.2940222527656224e-13,4809.90571094137
2,1.6,71,2.2272624999999997,-160.1961898720643,-659.5651286118336,1.4356814892745869e-13,4808.671519072041
2,1.6,72,2.2971125,-160.88348205170968,-653.1916144036471,1.17100985351618e-13,4807.7721727997505
2,1.6,73,2.3701375,-161.55093390409786,-646.0050774103073,1.3810314059908728e-13,4807.011299110238
