stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.05816191732370214,-0.0006493790150291439,0.0006493790150291439,27072.75060518965,2.8047098992663066
source,160,0.05904525561077548,0.0006001867069599128,0.0006001867069599128,49083.772871049354,2.8007227197896962
source,320,0.05930427697854556,0.0010569584513532386,0.0010569584513532386,115001.28109989442,2.797991234841621
candidate_factor_1,80,0.04254204335218712,-0.0013566055404091385,0.0013566055404091385,26846.142148235256,2.757978933091911
candidate_factor_1,160,0.04400914051151219,-0.00013671562057041345,0.00013671562057041345,48862.4936690253,2.7536457742261726
candidate_factor_1,320,0.04448497286791272,0.0003462905153701362,0.0003462905153701362,114458.86701746137,2.7508377142127216
candidate_factor_0.5,80,0.04883836288336423,-0.0008729217708545835,0.0008729217708545835,26961.49373773783,2.7816139478195474
candidate_factor_0.5,160,0.04991096193597584,0.0003720156037593716,0.0003720156037593716,48972.93193654033,2.7775022578548594
candidate_factor_0.5,320,0.05024976473840015,0.000825803897913598,0.000825803897913598,114730.78251156898,2.774746711085307
candidate_factor_0.25,80,0.053122414657643835,-0.0007266992028347818,0.0007266992028347818,27016.50253536255,2.7932339137406244
candidate_factor_0.25,160,0.05407613513792951,0.0005213526274230742,0.0005213526274230742,49028.394872120516,2.7891927011169604
candidate_factor_0.25,320,0.054368382462219686,0.0009674743742791481,0.0009674743742791481,114866.3642333657,2.786452509519596
candidate_factor_0.125,80,0.055547513053202116,-0.0006774589753721058,0.0006774589753721058,27043.365528718186,2.798993825594564
candidate_factor_0.125,160,0.05646066627076449,0.0005719968214512816,0.0005719968214512816,49056.09376792566,2.7949778416111632
candidate_factor_0.125,320,0.056734311918252,0.0010299583087720072,0.0010299583087720072,114933.72211229279,2.792243247878215
