residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-1.7609273523483504,0.00014743992155119722,436.8481169943789
0,1,-2.446107463752417,0.00010426200984228478,436.8481169943789
0,2,-2.316597309539798,0.00010428073758843529,436.8481169943789
0,3,-2.1122616911802616,0.00010431196136489282,436.8481169943789
0,4,-1.848584104918208,0.00010435569748467334,436.8481169943789
0,5,-1.543250166087715,0.00010441196881344323,436.8481169943789
0,6,-1.2143948773584958,0.00010448080479703667,436.8481169943789
0,7,-0.8798343907538274,0.00010456224149693533,436.8481169943789
0,8,-0.5563428667244379,0.00010465632163379351,436.8481169943789
0,9,-0.2591567119848406,0.00010476309463910286,436.8481169943789
0,10,-0.0013779762271700267,0.00010488261671511167,436.8481169943789
0,11,0.20637444748773695,0.00010501495090312864,436.8481169943789
0,12,0.35624747543849433,0.00010516016716036617,436.8481169943789
0,13,0.4432949484790146,0.00010531834244549623,436.8481169943789
0,14,0.4653811315450355,0.000105489560813108,436.8481169943789
0,15,0.4231458101988202,0.00010567391351727963,436.8481169943789
0,16,0.31955973657137215,0.00010587149912450376,436.8481169943789
0,17,0.15980399339177032,0.00010608242363622024,436.8481169943789
0,18,-0.04944770642500514,0.00010630680062123547,436.8481169943789
0,19,-0.3001246340736891,0.00010654475135834229,436.8481169943789
0,20,-0.5836654007966079,0.00010679640498946107,436.8481169943789
0,21,-0.8909621908263514,0.00010706189868366844,436.8481169943789
0,22,-1.2133870666321667,0.00010734137781249772,436.8481169943789
0,23,-1.5424787132028033,0.00010763499613692432,436.8481169943789
0,24,-1.8710442949817252,0.00010794291600649432,436.8481169943789
0,25,-2.192503497347235,0.00010826530857106058,436.8481169943789
0,26,-2.5020764208940376,0.00010860235400566463,436.8481169943789
0,27,-2.7957152724354914,0.00010895424174909495,436.8481169943789
0,28,-3.071442656410731,0.00010932117075673338,436.8481169943789
0,29,-3.3278055197343437,0.00010970334976831317,436.8481169943789
0,30,-3.565542300231341,0.00011010099759127052,436.8481169943789
0,31,-3.7854289415466518,0.0001105143434004189,436.8481169943789
1,0,-0.5657876403530019,0.00014743992155119722,436.8481169943789
1,1,-0.7827667865743345,0.00010426200984228478,436.8481169943789
1,2,-0.7317740180590028,0.00010428073758843529,436.8481169943789
1,3,-0.6508499044480872,0.00010431196136489282,436.8481169943789
1,4,-0.5453965122432031,0.00010435569748467334,436.8481169943789
1,5,-0.4215804786877579,0.00010441196881344323,436.8481169943789
1,6,-0.2857509157805574,0.00010448080479703667,436.8481169943789
1,7,-0.1441651350718635,0.00010456224149693533,436.8481169943789
