level,case,omega,component,real,imag
0,fn226,13.4712,A35,0.010347293703112223,0.0
0,fn226,13.4712,A53,-0.0058782080038797925,0.0
0,fn226,13.4712,A55,0.010198475495872253,0.0
0,fn226,13.4712,B33,0.2835827892237425,0.0
0,fn226,13.4712,B35,-0.18391127904449575,0.0
0,fn226,13.4712,B53,0.18767321559629183,0.0
0,fn226,13.4712,B55,0.005645974585485386,0.0
0,fn226,13.4712,F3,-0.07626507323623527,-0.565167502879352
0,fn226,13.4712,F5,0.06400858262544463,-0.03279214260816362
0,fn226,11.899999999999999,A33,0.21535393313955148,0.0
0,fn226,11.899999999999999,A35,0.012705900495019266,0.0
0,fn226,11.899999999999999,A53,-0.008073694863807712,0.0
0,fn226,11.899999999999999,A55,0.011887227377779759,0.0
0,fn226,11.899999999999999,B33,0.2498866808494097,0.0
0,fn226,11.899999999999999,B35,-0.19489513941653505,0.0
0,fn226,11.899999999999999,B53,0.19892915434132136,0.0
0,fn226,11.899999999999999,B55,0.009061417234105683,0.0
0,fn226,11.899999999999999,F3,-0.08557234769537259,-0.5835186645657798
0,fn226,11.899999999999999,F5,0.05449853225014662,-0.0328003103167289
0,fn226,10.4354,A33,0.22291582745787178,0.0
0,fn226,10.4354,A35,0.014970779071015981,0.0
0,fn226,10.4354,A53,-0.010151158159741049,0.0
0,fn226,10.4354,A55,0.014463209398046047,0.0
0,fn226,10.4354,B33,0.21212090494836996,0.0
0,fn226,10.4354,B35,-0.2069330013994999,0.0
0,fn226,10.4354,B53,0.21085392148292367,0.0
0,fn226,10.4354,B55,0.012662119505056336,0.0
0,fn226,10.4354,F3,-0.09205276404712344,-0.5951896108979962
0,fn226,10.4354,F5,0.045441697146917245,-0.032156974260534515
0,fn226,9.0582,A33,0.22991743370190476,0.0
0,fn226,9.0582,A35,0.017078621691097574,0.0
0,fn226,9.0582,A53,-0.012062769785448851,0.0
0,fn226,9.0582,A55,0.018412766961641687,0.0
0,fn226,9.0582,B33,0.17322474992680337,0.0
0,fn226,9.0582,B35,-0.21919975183278054,0.0
0,fn226,9.0582,B53,0.22273183791594797,0.0
0,fn226,9.0582,B55,0.016244702669794775,0.0
0,fn226,9.0582,F3,-0.09570683474766006,-0.6015610976658599
0,fn226,9.0582,F5,0.03697148581805627,-0.03105542433298993
0,fn226,7.7676,A33,0.2361534741686924,0.0
0,fn226,7.7676,A35,0.01896397457257061,0.0
0,fn226,7.7676,A53,-0.013757596409202346,0.0
0,fn226,7.7676,A55,0.024501757532842863,0.0
0,fn226,7.7676,B33,0.1358975003408353,0.0
0,fn226,7.7676,B35,-0.23090823519913176,0.0
0,fn226,7.7676,B53,0.23388722487326996,0.0
0,fn226,7.7676,B55,0.019610814322766977,0.0
0,fn226,7.7676,F3,-0.09656029711729885,-0.6037493512859067
0,fn226,7.7676,F5,0.029249548443185665,-0.029673286719233357
0,fn226,6.579,A33,0.2414353967071902,0.0
0,fn226,6.579,A35,0.02056633132021059,0.0
0,fn226,6.579,A53,-0.015188291081615493,0.0
0,fn226,6.579,A55,0.03389025435511486,0.0
0,fn226,6.579,B33,0.10254864161847063,0.0
0,fn226,6.579,B35,-0.24133964398456006,0.0
0,fn226,6.579,B53,0.2437101236499614,0.0
0,fn226,6.579,B55,0.0225777923504192,0.0
0,fn226,6.579,F3,-0.09478262265171547,-0.6028321674533215
0,fn226,6.579,F5,0.022461546440795215,-0.02818784972379093
0,fn282,24.394999999999996,A33,0.16419668608816324,0.0
0,fn282,24.394999999999996,A35,-0.002875496204825665,0.0
0,fn282,24.394999999999996,A53,-0.0052645809793593415,0.0
0,fn282,24.394999999999996,A55,0.005787893746130513,0.0
0,fn282,24.394999999999996,B33,0.2030603001901343,0.0
0,fn282,24.394999999999996,B35,-0.2068601698240022,0.0
0,fn282,24.394999999999996,B53,0.19328649419735772,0.0
0,fn282,24.394999999999996,B55,0.00010987835578072879,0.0
0,fn282,24.394999999999996,F3,-0.1173943284669255,-0.42982329827669513
0,fn282,24.394999999999996,F5,0.06795084241163737,-0.024159159082799135
0,fn282,19.842000000000002,A33,0.17037727558613738,0.0
0,fn282,19.842000000000002,A35,-0.0014458483848694228,0.0
0,fn282,19.842000000000002,A53,-0.007072490938100152,0.0
0,fn282,19.842000000000002,A55,0.006907899526390112,0.0
0,fn282,19.842000000000002,B33,0.18703694053315797,0.0
0,fn282,19.842000000000002,B35,-0.21194703998960104,0.0
0,fn282,19.842000000000002,B53,0.20127173382271024,0.0
0,fn282,19.842000000000002,B55,0.0021368070955202594,0.0
0,fn282,19.842000000000002,F3,-0.1367080185911596,-0.4883284802537069
0,fn282,19.842000000000002,F5,0.055605365381083974,-0.02116328108977618
0,fn282,15.739,A33,0.1770987041708144,0.0
0,fn282,15.739,A35,0.00015029423793387552,0.0
0,fn282,15.739,A53,-0.00897950824951886,0.0
0,fn282,15.739,A55,0.009128760748216754,0.0
0,fn282,15.739,B33,0.14881709665432505,0.0
0,fn282,15.739,B35,-0.22184445918269832,0.0
0,fn282,15.739,B53,0.214377215539658,0.0
0,fn282,15.739,B55,0.005307720216268782,0.0
0,fn282,15.739,F3,-0.14389696524909498,-0.5211748116262952
0,fn282,15.739,F5,0.04211288299005619,-0.016857825667086993
0,fn282,13.855,A33,0.18029520122637693,0.0
0,fn282,13.855,A35,0.0009208107850862294,0.0
0,fn282,13.855,A53,-0.009874585377645824,0.0
0,fn282,13.855,A55,0.01100548901926017,0.0
0,fn282,13.855,B33,0.1260023215855587,0.0
0,fn282,13.855,B35,-0.22761069043873466,0.0
0,fn282,13.855,B53,0.22161375057927896,0.0
0,fn282,13.855,B55,0.007055828386382068,0.0
0,fn282,13.855,F3,-0.14309930336675536,-0.5296754714463664
0,fn282,13.855,F5,0.03558017696105949,-0.01452797154981694
0,fn282,12.10175,A33,0.18320159351325943,0.0
0,fn282,12.10175,A35,0.0016267498428496092,0.0
0,fn282,12.10175,A53,-0.010683740715819595,0.0
0,fn282,12.10175,A55,0.013696691713125576,0.0
0,fn282,12.10175,B33,0.10329405959874903,0.0
0,fn282,12.10175,B35,-0.23332368991057065,0.0
0,fn282,12.10175,B53,0.2286229627800191,0.0
0,fn282,12.10175,B55,0.008753115213794942,0.0
0,fn282,12.10175,F3,-0.13970998886699404,-0.5339594882625248
0,fn282,12.10175,F5,0.029489166098375763,-0.012253896017683253
0,fn282,10.45775,A33,0.18578416580523766,0.0
0,fn282,10.45775,A35,0.0022578928975871644,0.0
0,fn282,10.45775,A53,-0.011399641121414337,0.0
0,fn282,10.45775,A55,0.01765139600196667,0.0
0,fn282,10.45775,B33,0.08176609557475296,0.0
0,fn282,10.45775,B35,-0.23873130592473527,0.0
0,fn282,10.45775,B53,0.23514796043316666,0.0
0,fn282,10.45775,B55,0.010337706951108068,0.0
0,fn282,10.45775,F3,-0.134014607163397,-0.5349559520804329
0,fn282,10.45775,F5,0.023875103757362362,-0.01009645530706002
0,fn282,8.9245,A33,0.18800136552077423,0.0
0,fn282,8.9245,A35,0.0028024068323809974,0.0
0,fn282,8.9245,A53,-0.012012254169733482,0.0
0,fn282,8.9245,A55,0.023584431408782643,0.0
0,fn282,8.9245,B33,0.06238419960042933,0.0
0,fn282,8.9245,B35,-0.24359887528119312,0.0
0,fn282,8.9245,B53,0.2409484403719034,0.0
0,fn282,8.9245,B55,0.011750270617089624,0.0
0,fn282,8.9245,F3,-0.12632483316622653,-0.5334408452836382
0,fn282,8.9245,F5,0.018812729086291047,-0.008124138797219294
0,fn282,7.516249999999999,A33,0.18982465350461675,0.0
0,fn282,7.516249999999999,A35,0.003251904945880893,0.0
0,fn282,7.516249999999999,A53,-0.012514796092927861,0.0
0,fn282,7.516249999999999,A55,0.0326346534218962,0.0
0,fn282,7.516249999999999,B33,0.045878363892261874,0.0
0,fn282,7.516249999999999,B35,-0.24774570404438678,0.0
0,fn282,7.516249999999999,B53,0.2458440737661067,0.0
0,fn282,7.516249999999999,B55,0.01294537747778698,0.0
0,fn282,7.516249999999999,F3,-0.11705620146029676,-0.5301738648119089
0,fn282,7.516249999999999,F5,0.014383305204254996,-0.006400084670278864
1,fn167,16.734,A33,0.19534640686596003,0.0
1,fn167,16.734,A35,0.011044583875273475,0.0
1,fn167,16.734,A53,0.013097648673397293,0.0
1,fn167,16.734,A55,0.01169154809977809,0.0
1,fn167,16.734,B33,0.4194916835608116,0.0
1,fn167,16.734,B35,-0.12307650964865272,0.0
1,fn167,16.734,B53,0.1546686749923708,0.0
1,fn167,16.734,B55,0.006588864126445077,0.0
1,fn167,16.734,F3,0.05250725651057991,-0.3470293454621258
1,fn167,16.734,F5,0.13411404934444776,0.007724811876922121
1,fn167,13.7884,A33,0.20923414256562084,0.0
1,fn167,13.7884,A35,0.015572469778677881,0.0
1,fn167,13.7884,A53,0.009115944813717974,0.0
1,fn167,13.7884,A55,0.01245166767525698,0.0
1,fn167,13.7884,B33,0.4946215970020847,0.0
1,fn167,13.7884,B35,-0.10321132279368449,0.0
1,fn167,13.7884,B53,0.14570877534967525,0.0
1,fn167,13.7884,B55,0.004018803024138661,0.0
1,fn167,13.7884,F3,0.04911858562345573,-0.49990993912609766
1,fn167,13.7884,F5,0.12746308656685237,-0.019789631410949318
1,fn167,11.104800000000001,A33,0.23629672404821667,0.0
1,fn167,11.104800000000001,A35,0.024960637693578026,0.0
1,fn167,11.104800000000001,A53,0.0019792842357015633,0.0
1,fn167,11.104800000000001,A55,0.013411724176066243,0.0
1,fn167,11.104800000000001,B33,0.4903305654581169,0.0
1,fn167,11.104800000000001,B35,-0.10727064579089426,0.0
1,fn167,11.104800000000001,B53,0.15438665835704732,0.0
1,fn167,11.104800000000001,B55,0.006832408010185976,0.0
1,fn167,11.104800000000001,F3,0.02314540829180501,-0.6096589484256283
1,fn167,11.104800000000001,F5,0.10612891051282976,-0.04185994416194302
1,fn167,9.86,A33,0.2533050554358856,0.0
1,fn167,9.86,A35,0.031052451644363103,0.0
1,fn167,9.86,A53,-0.0024176642932297425,0.0
1,fn167,9.86,A55,0.014444234245097522,0.0
1,fn167,9.86,B33,0.4569660757326941,0.0
1,fn167,9.86,B35,-0.11990344360065791,0.0
1,fn167,9.86,B53,0.1657619197807177,0.0
1,fn167,9.86,B55,0.010689714416049682,0.0
1,fn167,9.86,F3,0.006681902951075721,-0.6470349127158246
1,fn167,9.86,F5,0.09261918426676828,-0.04975334830922365
1,fn167,8.6966,A33,0.2710829146340635,0.0
1,fn167,8.6966,A35,0.03752327855772676,0.0
1,fn167,8.6966,A53,-0.006983021482370932,0.0
1,fn167,8.6966,A55,0.016287608513608432,0.0
1,fn167,8.6966,B33,0.4083940285454441,0.0
1,fn167,8.6966,B35,-0.13799053055668145,0.0
1,fn167,8.6966,B53,0.18044357392930413,0.0
1,fn167,8.6966,B55,0.015787459325003764,0.0
1,fn167,8.6966,F3,-0.009513057324659773,-0.6733718291511199
1,fn167,8.6966,F5,0.0787111140108312,-0.05544849325945005
1,fn167,7.5978,A33,0.2888558082089589,0.0
1,fn167,7.5978,A35,0.04407477838107325,0.0
1,fn167,7.5978,A53,-0.011527885442316994,0.0
1,fn167,7.5978,A55,0.01949596384173292,0.0
1,fn167,7.5978,B33,0.3497581729335965,0.0
1,fn167,7.5978,B35,-0.15981844832989284,0.0
1,fn167,7.5978,B53,0.1972300432718848,0.0
1,fn167,7.5978,B55,0.02172077706664385,0.0
1,fn167,7.5978,F3,-0.024361578762175796,-0.6905687319263494
1,fn167,7.5978,F5,0.06497525246884057,-0.05926880438458608
1,fn167,6.5604,A33,0.30579650891865534,0.0
1,fn167,6.5604,A35,0.050382382965601276,0.0
1,fn167,6.5604,A53,-0.015847842991759297,0.0
1,fn167,6.5604,A55,0.02491589731455359,0.0
1,fn167,6.5604,B33,0.28660482408432164,0.0
1,fn167,6.5604,B35,-0.18341273030668948,0.0
1,fn167,6.5604,B53,0.2147808273812683,0.0
1,fn167,6.5604,B55,0.028009671012542467,0.0
1,fn167,6.5604,F3,-0.036975544660969854,-0.7002138197282083
1,fn167,6.5604,F5,0.05193318312960739,-0.06152120708642292
1,fn167,5.601,A33,0.32095250733497627,0.0
1,fn167,5.601,A35,0.05606979135097113,0.0
1,fn167,5.601,A53,-0.019705387516668175,0.0
1,fn167,5.601,A55,0.03373099583418373,0.0
1,fn167,5.601,B33,0.22518418245843602,0.0
1,fn167,5.601,B35,-0.20645799125318443,0.0
1,fn167,5.601,B53,0.23154862980387791,0.0
1,fn167,5.601,B55,0.03408117737987437,0.0
1,fn167,5.601,F3,-0.046594747911371574,-0.703870778563186
1,fn167,5.601,F5,0.04018084926740972,-0.0625295604507819
1,fn226,20.646,A33,0.17940513612669312,0.0
1,fn226,20.646,A35,0.0030058018630973594,0.0
1,fn226,20.646,A53,0.0011873234348367223,0.0
1,fn226,20.646,A55,0.007423804640826127,0.0
1,fn226,20.646,B33,0.32887665084693646,0.0
1,fn226,20.646,B35,-0.16732104845817314,0.0
1,fn226,20.646,B53,0.1626974000483508,0.0
1,fn226,20.646,B55,-0.0006074217502379345,0.0
1,fn226,20.646,F3,-0.028947850037104445,-0.4073784212357803
1,fn226,20.646,F5,0.09684940816637201,-0.022913187551676685
1,fn226,16.8796,A33,0.19134765653102087,0.0
1,fn226,16.8796,A35,0.006287253330763298,0.0
1,fn226,16.8796,A53,-0.002292525853678787,0.0
1,fn226,16.8796,A55,0.008221307396332997,0.0
1,fn226,16.8796,B33,0.3347335474408635,0.0
1,fn226,16.8796,B35,-0.16932397487792183,0.0
1,fn226,16.8796,B53,0.16795179591030113,0.0
1,fn226,16.8796,B55,0.0013347002720137625,0.0
1,fn226,16.8796,F3,-0.05699234594139859,-0.5039005943327709
1,fn226,16.8796,F5,0.08240550910934019,-0.02972163159977989
1,fn226,13.4712,A33,0.2065213965919784,0.0
1,fn226,13.4712,A35,0.010549432798910763,0.0
1,fn226,13.4712,A53,-0.006517771159948436,0.0
1,fn226,13.4712,A55,0.010032766935376298,0.0
1,fn226,13.4712,B33,0.28797142981970164,0.0
1,fn226,13.4712,B35,-0.1846246039171172,0.0
1,fn226,13.4712,B53,0.18558613523699882,0.0
1,fn226,13.4712,B55,0.006471831247507501,0.0
1,fn226,13.4712,F3,-0.08086796925382173,-0.5645616700797603
1,fn226,13.4712,F5,0.06391410780454682,-0.03237457255490996
1,fn226,11.899999999999999,A33,0.21434309264079623,0.0
1,fn226,11.899999999999999,A35,0.012778758049567773,0.0
1,fn226,11.899999999999999,A53,-0.008658831065247828,0.0
1,fn226,11.899999999999999,A55,0.011741259091684674,0.0
1,fn226,11.899999999999999,B33,0.25192695788116476,0.0
1,fn226,11.899999999999999,B35,-0.19560890033017847,0.0
1,fn226,11.899999999999999,B53,0.197171752983635,0.0
1,fn226,11.899999999999999,B55,0.00979661211004594,0.0
1,fn226,11.899999999999999,F3,-0.08950212829844302,-0.5829994252570363
1,fn226,11.899999999999999,F5,0.054427353131819727,-0.032393575482789046
1,fn226,10.4354,A33,0.22175010996808603,0.0
1,fn226,10.4354,A35,0.014906611187013167,0.0
1,fn226,10.4354,A53,-0.010671981792513711,0.0
1,fn226,10.4354,A55,0.014330157915419688,0.0
1,fn226,10.4354,B33,0.21265126049443578,0.0
1,fn226,10.4354,B35,-0.20742058189678123,0.0
1,fn226,10.4354,B53,0.20923805203645102,0.0
1,fn226,10.4354,B55,0.013259736854653034,0.0
1,fn226,10.4354,F3,-0.0953812661895568,-0.5947537670551192
1,fn226,10.4354,F5,0.0453895049330425,-0.03178100429476373
1,fn226,9.0582,A33,0.22856809678221313,0.0
1,fn226,9.0582,A35,0.01687801426748064,0.0
1,fn226,9.0582,A53,-0.012515494133776763,0.0
1,fn226,9.0582,A55,0.01827957426409236,0.0
1,fn226,9.0582,B33,0.17288897904691763,0.0
1,fn226,9.0582,B35,-0.21931215579740804,0.0
1,fn226,9.0582,B53,0.22112097824329102,0.0
1,fn226,9.0582,B55,0.016677296989395754,0.0
1,fn226,9.0582,F3,-0.09850372335665093,-0.6012038597531084
1,fn226,9.0582,F5,0.03693390005507408,-0.030723476571132072
1,fn226,7.7676,A33,0.23461353325912887,0.0
1,fn226,7.7676,A35,0.01863530726061817,0.0
1,fn226,7.7676,A53,-0.014143891016206497,0.0
1,fn226,7.7676,A55,0.024346705043506348,0.0
1,fn226,7.7676,B33,0.13516398143058853,0.0
1,fn226,7.7676,B35,-0.23056943201845478,0.0
1,fn226,7.7676,B53,0.23219219736784943,0.0
1,fn226,7.7676,B55,0.01986968827417323,0.0
1,fn226,7.7676,F3,-0.09889499556531538,-0.6034640354230147
1,fn226,7.7676,F5,0.029222457403560654,-0.029392789243804805
1,fn226,6.579,A33,0.239716762101028,0.0
1,fn226,6.579,A35,0.020124976185187417,0.0
1,fn226,6.579,A53,-0.015514625795294924,0.0
1,fn226,6.579,A55,0.033679595282885985,0.0
1,fn226,6.579,B33,0.10172461233027709,0.0
1,fn226,6.579,B35,-0.24054114775364535,0.0
1,fn226,6.579,B53,0.24188531668407165,0.0
1,fn226,6.579,B55,0.022671733978726145,0.0
1,fn226,6.579,F3,-0.09672505414701169,-0.602610138654777
1,fn226,6.579,F5,0.022441413615933055,-0.027960676628307066
1,fn282,24.394999999999996,A33,0.1621434565520419,0.0
1,fn282,24.394999999999996,A35,-0.002660575069599387,0.0
1,fn282,24.394999999999996,A53,-0.005558040529713337,0.0
1,fn282,24.394999999999996,A55,0.005642006600248423,0.0
1,fn282,24.394999999999996,B33,0.2147579929401117,0.0
1,fn282,24.394999999999996,B35,-0.2047291507841339,0.0
1,fn282,24.394999999999996,B53,0.1879563811363225,0.0
1,fn282,24.394999999999996,B55,0.0005565995741210753,0.0
1,fn282,24.394999999999996,F3,-0.1220059331169372,-0.42419514026281774
1,fn282,24.394999999999996,F5,0.06785273831483445,-0.024536994039069584
1,fn282,19.842000000000002,A33,0.1685063289243504,0.0
1,fn282,19.842000000000002,A35,-0.0012846473343830157,0.0
1,fn282,19.842000000000002,A53,-0.007392321180584482,0.0
1,fn282,19.842000000000002,A55,0.00676367190331172,0.0
1,fn282,19.842000000000002,B33,0.19314256128994353,0.0
1,fn282,19.842000000000002,B35,-0.2105299878707141,0.0
1,fn282,19.842000000000002,B53,0.19722409658079038,0.0
1,fn282,19.842000000000002,B55,0.0026898655778083104,0.0
1,fn282,19.842000000000002,F3,-0.14116079573905588,-0.4835377656675051
1,fn282,19.842000000000002,F5,0.05572272302632552,-0.021383060950874944
1,fn282,15.739,A33,0.17522617683319333,0.0
1,fn282,15.739,A35,0.00021520060714637232,0.0
1,fn282,15.739,A53,-0.009280529970440881,0.0
1,fn282,15.739,A55,0.008982699195219466,0.0
1,fn282,15.739,B33,0.1512816885260643,0.0
1,fn282,15.739,B35,-0.22050705326480347,0.0
1,fn282,15.739,B53,0.2110897772054774,0.0
1,fn282,15.739,B55,0.00580826428921156,0.0
1,fn282,15.739,F3,-0.14794763158583724,-0.517409390651587
1,fn282,15.739,F5,0.0423779452187766,-0.01697439012856747
1,fn282,13.855,A33,0.17837808993989515,0.0
1,fn282,13.855,A35,0.0009312553740924166,0.0
1,fn282,13.855,A53,-0.010156218897703241,0.0
1,fn282,13.855,A55,0.010850652787971366,0.0
1,fn282,13.855,B33,0.12736516378560206,0.0
1,fn282,13.855,B35,-0.22613373390495567,0.0
1,fn282,13.855,B53,0.21852563333980207,0.0
1,fn282,13.855,B55,0.007488165051336847,0.0
1,fn282,13.855,F3,-0.14689593867669123,-0.5264371498400136
1,fn282,13.855,F5,0.03589102830602211,-0.01461046950725113
1,fn282,12.10175,A33,0.18122562043847118,0.0
1,fn282,12.10175,A35,0.0015839600370256737,0.0
1,fn282,12.10175,A53,-0.010943373083858126,0.0
1,fn282,12.10175,A55,0.013522899904474833,0.0
1,fn282,12.10175,B33,0.10394258372369496,0.0
1,fn282,12.10175,B35,-0.23163910345732588,0.0
1,fn282,12.10175,B53,0.22564235325129872,0.0
1,fn282,12.10175,B55,0.00910366583841568,0.0
1,fn282,12.10175,F3,-0.1432348810233978,-0.5312279784135213
1,fn282,12.10175,F5,0.029827823984344165,-0.012311844063539768
1,fn282,10.45775,A33,0.18374339570286458,0.0
1,fn282,10.45775,A35,0.002165231709485363,0.0
1,fn282,10.45775,A53,-0.011636739912822143,0.0
1,fn282,10.45775,A55,0.01744258577287812,0.0
1,fn282,10.45775,B33,0.08198503529102838,0.0
1,fn282,10.45775,B35,-0.2368046091835379,0.0
1,fn282,10.45775,B53,0.23221036327818514,0.0
1,fn282,10.45775,B55,0.010601444585664149,0.0
1,fn282,10.45775,F3,-0.13725457794441726,-0.5327034119238332
1,fn282,10.45775,F5,0.02422580272645801,-0.01013715378594712
1,fn282,8.9245,A33,0.18589669517786683,0.0
1,fn282,8.9245,A35,0.0026652109868564007,0.0
1,fn282,8.9245,A53,-0.01222803084402122,0.0
1,fn282,8.9245,A55,0.02331550031655646,0.0
1,fn282,8.9245,B33,0.06237505844555238,0.0
1,fn282,8.9245,B35,-0.24142478537485915,0.0
1,fn282,8.9245,B53,0.23801179334170144,0.0
1,fn282,8.9245,B55,0.01192975720590125,0.0
1,fn282,8.9245,F3,-0.12927202147569455,-0.5316290086194219
1,fn282,8.9245,F5,0.01916171291628039,-0.008153271165944694
1,fn282,7.516249999999999,A33,0.18766224915313526,0.0
1,fn282,7.516249999999999,A35,0.003076999206911155,0.0
1,fn282,7.516249999999999,A53,-0.01271179864532305,0.0
1,fn282,7.516249999999999,A55,0.032266486990373204,0.0
1,fn282,7.516249999999999,B33,0.04577238379606041,0.0
1,fn282,7.516249999999999,B35,-0.24534267159239567,0.0
1,fn282,7.516249999999999,B53,0.24288503818774945,0.0
1,fn282,7.516249999999999,B55,0.013049303019950052,0.0
1,fn282,7.516249999999999,F3,-0.1197091700080338,-0.5287538192243341
1,fn282,7.516249999999999,F5,0.014719204454731561,-0.006421982419314541
2,fn167,16.734,A33,0.19593954690827559,0.0
2,fn167,16.734,A35,0.011335316587939478,0.0
2,fn167,16.734,A53,0.012674395938190655,0.0
2,fn167,16.734,A55,0.011600517847602942,0.0
