outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
0,4.550708962006636,-0.0380598295789511,0.0030219046688267,0.00151095233441335,9.580376150489712e-05,-0.0869912865602795,2.2868215041738392e-05,0.025123266770940147,0.025123266770940147,-0.2613483584254552,0.0873657853048965,5.349057369863686e-05,2.2868215041738307e-05,3.062235865689856e-05,-0.26044500069350646,0.08555906984099898,5.325454329415378e-05,2.4660409943370746e-09,0.016691102738430302
1,4.547837530923901,-0.039181056090383,0.0031432562986385,0.004593532818145949,0.00029125850799617667,0.0384360349952588,4.643623012247202e-06,0.005101534138428963,0.03022480090936911,0.1040568880433268,-0.0271848180528093,9.155344508791035e-06,4.64362301224719e-06,4.511721496543843e-06,0.08555906984099898,0.012416263808819519,8.944494151426478e-06,1.2341276574430302e-06,0.0671531340274935
2,4.544839725395573,-0.0403171556445244,0.0032686717760658,0.0077994968554981,0.0004945365380387429,0.0075039084867576,1.8405447074208511e-07,0.00020220421927981364,0.030427005128648925,0.0399683159746842,-0.0249604990011691,1.3323800003198869e-06,1.8405447074208265e-07,1.148325529577804e-06,0.012416263808819519,-0.0282315786847189,6.544479207668896e-07,9.369544126456918e-07,-0.0422511256599403
3,4.541719475863092,-0.0414900741858404,0.0033982528485754,0.011132959167818701,0.0007058987505198676,-0.0134826056090826,6.177366253056046e-07,0.0006786520943329926,0.03110565722298192,-0.0672116246611094,0.0402464134429445,3.887770548765838e-06,6.177366253055909e-07,3.2700339234602467e-06,-0.0282315786847189,-0.004919536363605105,1.087565685200495e-06,2.0376334206388685e-06,-0.0685611452937406
4,4.538492356276159,-0.0427519569355763,0.0035320987978339,0.014598134991023349,0.0009256124175745789,-0.0231899598247429,1.8994717348594167e-06,0.0020867800583313904,0.03319243728131331,-0.0283147318507961,-0.0180651877986899,1.930393244559021e-06,1.899471734859433e-06,3.092150969958765e-08,-0.004919536363605105,-0.015449660963640695,3.990082864726718e-07,7.245122458594681e-07,-0.005462254706535701
5,4.535149901683191,-0.0440923574342392,0.0036703123813176,0.018199340580599098,0.0011539512166060999,0.0005886573473019,1.271827369778952e-09,1.3972432146199896e-06,0.033193834524527926,-0.0235274425052256,0.0247047571998295,7.128062591305314e-07,1.2718273697791699e-09,7.115344317607524e-07,-0.015449660963640695,-0.01899907146139391,1.092757154024967e-06,1.9847155646140573e-06,-0.0971467692414193
6,4.531695018131792,-0.0455282743492473,0.0038129962649051,0.021940994903710452,0.0013911953375758768,-0.0224156776505763,1.9158880343447117e-06,0.0021048151813441813,0.03529864970587211,-0.0724420120415898,0.0276106567404368,5.0967329010225655e-06,1.915888034344746e-06,3.180844866677819e-06,-0.01899907146139391,-0.002913905116608805,5.39941942867022e-07,2.7410034140781206e-06,-0.0482004464783973
7,4.528132539827605,-0.0470820066586264,0.0039602524721235,0.025827619272224753,0.001637631459735109,-0.0046408658530225,8.52944756810332e-08,9.370542749886469e-05,0.035392355133370974,-0.0205897897379605,0.0113080580319153,4.210818711141966e-07,8.529447568103687e-08,3.357873954331596e-07,-0.002913905116608805,-0.016720352893641235,4.4458132954602415e-07,7.954850346272414e-07,-0.0652018092797914
8,4.524455635163222,-0.0487464634515484,0.0041121875412597,0.02986383927891635,0.001893552874392119,-0.0202778494485278,1.6908952403049861e-06,0.0018576356801945576,0.03724999081356554,-0.0538937512478761,0.0133380523508204,3.2398587649023874e-06,1.6908952403049944e-06,1.548963524597393e-06,-0.016720352893641235,-0.024045886992438478,1.726886563469102e-06,1.9049467492214596e-06,-0.07691875197145401
9,4.520668891612274,-0.050540809719948,0.0042689044556768,0.034054385277384594,0.0021592595153421324,-0.0216363624822637,1.998411555296978e-06,0.002195476408203252,0.03944546722176879,-0.0635806996206336,0.0203079746561054,4.501878439829467e-06,1.9984115552970522e-06,2.5034668845324136e-06,-0.024045886992438478,-0.022547311477054997,2.3176679719187303e-06,2.4265893705502084e-06,-0.0956751366171064
