case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,a1_grid_recommendation_status,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_min_station_count_for_fn,pass_fraction,diagnostic_conclusion,gate_role
recommended_control_image_minus1_mapping_probe__default_mapping,A53,1,0,1,0,1,1.9875374821612497,1.9875374821612497,0.08943918669725623,0.5962612446483749,5.326091077952242e-15,2.674501010506542e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_m5_forward_speed,A53,1,0,1,0,1,1.9875374821612497,1.9875374821612497,0.08943918669725623,0.5962612446483749,5.326091077952242e-15,2.674501010506542e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_n5_and_pitch_row,A35,1,0,1,0,1,4.202264632179608,4.202264632179608,0.25213587793077646,1.2606793896538822,3.2343602346957615e-15,2.449148250845155e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__default_mapping,A35,1,0,1,0,1,4.751382023555004,4.751382023555004,0.2850829214133002,1.425414607066501,3.2343602346957615e-15,2.449148250845155e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_pitch_force_row,A35,1,0,1,0,1,4.751382023555004,4.751382023555004,0.2850829214133002,1.425414607066501,3.2343602346957615e-15,2.449148250845155e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_all_pitch_rows,A53,1,0,1,0,1,8.654204148827915,8.654204148827915,0.3894391866972562,2.5962612446483746,5.326091077952242e-15,2.674501010506542e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_n5_and_pitch_row,A53,1,0,1,0,1,8.654204148827915,8.654204148827915,0.3894391866972562,2.5962612446483746,5.326091077952242e-15,2.674501010506542e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_pitch_force_row,A53,1,0,1,0,1,8.654204148827915,8.654204148827915,0.3894391866972562,2.5962612446483746,5.326091077952242e-15,2.674501010506542e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__default_mapping,A55,1,0,1,0,1,9.462177440328256,9.462177440328256,0.08941757681110202,1.4193266160492384,5.326091077952242e-15,2.9154527778116304e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_all_pitch_rows,A55,1,0,1,0,1,9.462177440328256,9.462177440328256,0.08941757681110202,1.4193266160492384,5.326091077952242e-15,2.9154527778116304e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_m5_forward_speed,A35,1,0,1,0,1,10.868931298846274,10.868931298846274,0.6521358779307764,3.260679389653882,3.2343602346957615e-15,2.449148250845155e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_all_pitch_rows,A35,1,0,1,0,1,11.418048690221672,11.418048690221672,0.6850829214133003,3.4254146070665015,3.2343602346957615e-15,2.449148250845155e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_m5_forward_speed,A55,1,0,1,0,1,18.45139091687526,18.45139091687526,0.1743656441644712,2.767708637531289,5.326091077952242e-15,2.9154527778116304e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__reverse_n5_and_pitch_row,A55,1,0,1,0,1,18.45139091687526,18.45139091687526,0.1743656441644712,2.767708637531289,5.326091077952242e-15,2.9154527778116304e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_control_image_minus1_mapping_probe__default_mapping,A33,1,0,1,0,1,21.606006785652905,21.606006785652905,3.2409010178479356,3.2409010178479356,5.326091077952242e-15,2.9154527778116304e-15,75.45321528572293,75.45321528572293,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
