time_s,x_from_transom_m,side,status,common_width_m,common_fraction_of_union,elevation_rms_over_beam,elevation_max_over_beam,potential_rms_over_speed_beam
0.008553558536416298,1.0607829545454546,left,COMPARED,0.9079112832827262,0.9999970624416887,6.568615844743954e-05,0.00047051904505643333,9.434593447641578e-05
0.008553558536416298,1.0607829545454546,right,COMPARED,0.9079112832827262,0.9999970624416887,6.56861584474405e-05,0.0004705190450564456,9.434593447641577e-05
0.009331154766999597,1.05735,left,COMPARED,0.906055615127715,0.9985892983315192,0.0008147672642912386,0.008161370935574144,0.00031861326331333856
0.009331154766999597,1.05735,right,COMPARED,0.906055615127715,0.9985892983315192,0.0008147672642912386,0.008161370935574144,0.00031861326331333856
0.010108750997582898,1.0539170454545455,left,COMPARED,0.9056995944016236,0.9999922750929584,8.833652471196266e-05,0.000553261192990142,0.00018660901908624543
0.010108750997582898,1.0539170454545455,right,COMPARED,0.9056995944016236,0.9999922750929584,8.83365247119635e-05,0.0005532611929901555,0.00018660901908624546
0.010886347228166197,1.050484090909091,left,COMPARED,0.9044055360603602,0.9991627596279234,0.0004829016691431729,0.004771879116788113,9.00975766505388e-05
0.010886347228166197,1.050484090909091,right,COMPARED,0.9044055360603602,0.9991627596279234,0.0004829016691431729,0.004771879116788113,9.00975766505388e-05
0.011663943458749498,1.0470511363636363,left,COMPARED,0.9025839189090449,0.9988753686349091,0.001135054269659038,0.011352278863233565,0.0003212146127898017
0.011663943458749498,1.0470511363636363,right,COMPARED,0.9025839189090449,0.9988753686349091,0.001135054269659038,0.011352278863233565,0.00032121461278980165
0.012441539689332797,1.0436181818181818,left,COMPARED,0.9023202997698214,0.9992168330594807,0.00044410008921780985,0.004290907001527417,2.401212204919078e-05
0.012441539689332797,1.0436181818181818,right,COMPARED,0.9023202997698214,0.9992168330594807,0.00044410008921780996,0.004290907001527417,2.4012122049190656e-05
0.013219135919916096,1.0401852272727272,left,COMPARED,0.9010599865563007,0.9994572815034652,0.0005356328093787118,0.005182824215049906,1.926949552834294e-05
0.013219135919916096,1.0401852272727272,right,COMPARED,0.9010599865563007,0.9994572815034652,0.0005356328093787118,0.005182824215049906,1.926949552834277e-05
0.013996732150499397,1.0367522727272727,left,COMPARED,0.899402089899159,0.9983223363585639,0.000890636898240047,0.00879297195481972,0.0002509474173169665
0.013996732150499397,1.0367522727272727,right,COMPARED,0.899402089899159,0.9983223363585639,0.0008906368982400469,0.00879297195481972,0.0002509474173169665
0.014774328381082696,1.033319318181818,left,COMPARED,0.8990353692591936,0.999469488316641,0.0004611369021441182,0.004240770312892723,0.00010035342253866796
0.014774328381082696,1.033319318181818,right,COMPARED,0.8990353692591936,0.999469488316641,0.00046113690214411794,0.00424077031289272,0.00010035342253866792
0.015551924611665997,1.0298863636363635,left,COMPARED,0.8978422832991061,0.9989104666258158,0.0005841096594386074,0.005479826491839495,5.6605424554988975e-05
0.015551924611665997,1.0298863636363635,right,COMPARED,0.8978422832991061,0.9989104666258158,0.0005841096594386074,0.005479826491839495,5.6605424554988914e-05
0.016329520842249295,1.026453409090909,left,COMPARED,0.8963666164947314,0.9987527375819407,0.00090180364268645,0.008734326555983768,0.0001580628790720272
0.016329520842249295,1.026453409090909,right,COMPARED,0.8963666164947314,0.9987527375819407,0.00090180364268645,0.008734326555983768,0.0001580628790720272
0.017107117072832596,1.0230204545454544,left,COMPARED,0.8958441075009378,0.9989750226100261,0.0005610939123270692,0.004959840657991922,4.8970307664797183e-05
0.017107117072832596,1.0230204545454544,right,COMPARED,0.8958441075009378,0.9989750226100261,0.0005610939123270687,0.004959840657991922,4.8970307664797116e-05
0.017884713303415897,1.0195874999999999,left,COMPARED,0.8947190779499452,0.9991448647919154,0.0006116467854369607,0.0053880789383277256,3.795535940136855e-05
0.017884713303415897,1.0195874999999999,right,COMPARED,0.8947190779499452,0.9991448647919154,0.000611646785436961,0.0053880789383277256,3.7955359401368595e-05
0.018662309533999194,1.0161545454545453,left,COMPARED,0.8933978600565382,0.9994898219704111,0.0007165093392233081,0.006404508120311563,3.62167727140528e-05
0.018662309533999194,1.0161545454545453,right,COMPARED,0.8933978600565382,0.9994898219704111,0.0007165093392233081,0.006404508120311563,3.621677271405267e-05
0.019439905764582495,1.012721590909091,left,COMPARED,0.8917070449761217,0.9980938574614052,0.00107850423754604,0.01017236732752235,0.00028823605498921233
0.019439905764582495,1.012721590909091,right,COMPARED,0.8917070449761217,0.9980938574614052,0.00107850423754604,0.01017236732752235,0.0002882360549892124
0.020217501995165796,1.0092886363636364,left,COMPARED,0.8914242065370972,0.9994084822345956,0.0006284180261533817,0.004798081797801375,0.00012704983728654797
0.020217501995165796,1.0092886363636364,right,COMPARED,0.8914242065370972,0.9994084822345956,0.0006284180261533817,0.004798081797801378,0.0001270498372865479
0.020995098225749097,1.0058556818181819,left,COMPARED,0.890238896595079,0.9987613935367728,0.0007568797623708149,0.006163657266629074,7.078687144032364e-05
0.020995098225749097,1.0058556818181819,right,COMPARED,0.890238896595079,0.9987613935367728,0.0007568797623708149,0.006163657266629074,7.07868714403236e-05
0.021772694456332394,1.0024227272727273,left,COMPARED,0.8888277003441469,0.9986456941998808,0.0010036337978487316,0.008868940761965637,0.00014743225733494222
0.021772694456332394,1.0024227272727273,right,COMPARED,0.8888277003441469,0.9986456941998808,0.0010036337978487316,0.008868940761965637,0.0001474322573349423
0.022550290686915695,0.9989897727272727,left,COMPARED,0.8869992263554735,0.9984418267574182,0.0016076897891771336,0.015249059181516127,0.00037622010992725146
0.022550290686915695,0.9989897727272727,right,COMPARED,0.8869992263554735,0.9984418267574182,0.0016076897891771336,0.015249059181516127,0.00037622010992725146
0.023327886917498996,0.9955568181818182,left,COMPARED,0.8869384756582478,0.998752002804491,0.0008714331643787242,0.006560765659364861,7.308347153564676e-05
0.023327886917498996,0.9955568181818182,right,COMPARED,0.8869384756582478,0.998752002804491,0.0008714331643787234,0.006560765659364861,7.308347153564672e-05
0.024105483148082293,0.9921238636363636,left,COMPARED,0.885733013090297,0.9989785789486213,0.0009754684710578372,0.007570559437559546,7.123810374726333e-05
0.024105483148082293,0.9921238636363636,right,COMPARED,0.885733013090297,0.9989785789486213,0.0009754684710578384,0.007570559437559546,7.123810374726338e-05
0.024883079378665594,0.9886909090909091,left,COMPARED,0.8843081979879172,0.9994345868474555,0.001441443385719521,0.012843770477719844,0.0001664962516192863
0.024883079378665594,0.9886909090909091,right,COMPARED,0.8843081979879172,0.9994345868474555,0.0014414433857195207,0.01284377047771984,0.00016649625161928633
0.025660675609248895,0.9852579545454545,left,COMPARED,0.882501808914815,0.9974880191885163,0.0015574356181166772,0.013886098017214916,0.0003856216659471612
0.025660675609248895,0.9852579545454545,right,COMPARED,0.882501808914815,0.9974880191885163,0.0015574356181166772,0.013886098017214916,0.0003856216659471613
0.026438271839832193,0.981825,left,COMPARED,0.8825289981406346,0.9991703790721244,0.0010173069371440828,0.00677064458877147,0.00014407383563518663
0.026438271839832193,0.981825,right,COMPARED,0.8825289981406346,0.9991703790721244,0.0010173069371440836,0.00677064458877147,0.00014407383563518658
0.027215868070415494,0.9783920454545454,left,COMPARED,0.8813480206701465,0.9983668241134714,0.001125351921010247,0.007903786202824442,0.00011103137143665117
0.027215868070415494,0.9783920454545454,right,COMPARED,0.8813480206701465,0.9983668241134714,0.001125351921010247,0.00790378620282445,0.00011103137143665115
0.027993464300998794,0.9749590909090908,left,COMPARED,0.8799837521429514,0.9982283050537051,0.0013556931703555186,0.010566058398730992,0.0001687819047794663
0.027993464300998794,0.9749590909090908,right,COMPARED,0.8799837521429514,0.9982283050537051,0.001355693170355519,0.010566058398730996,0.0001687819047794663
0.028771060531582092,0.9715261363636363,left,COMPARED,0.8783206898966949,0.9980029613819642,0.001881998405058614,0.01646672270200341,0.0003340314801746719
0.028771060531582092,0.9715261363636363,right,COMPARED,0.8783206898966949,0.9980029613819642,0.0018819984050586133,0.016466722702003406,0.0003340314801746717
0.029548656762165393,0.9680931818181818,left,COMPARED,0.8782553773163955,0.9983775690772746,0.0012512511475647084,0.0076987728377333415,0.00012568534638149675
0.029548656762165393,0.9680931818181818,right,COMPARED,0.8782553773163955,0.9983775690772746,0.0012512511475647086,0.0076987728377333415,0.00012568534638149675
0.030326252992748694,0.9646602272727273,left,COMPARED,0.8771286072975296,0.9985192378531208,0.0013370753465744775,0.008563275070439323,0.0001249851372897939
0.030326252992748694,0.9646602272727273,right,COMPARED,0.8771286072975296,0.9985192378531208,0.0013370753465744784,0.008563275070439328,0.0001249851372897939
0.031103849223331995,0.9612272727272727,left,COMPARED,0.8758638425071656,0.9987526877620593,0.0014687991560179056,0.010068895232233088,0.00013250009587087512
0.031103849223331995,0.9612272727272727,right,COMPARED,0.8758638425071656,0.9987526877620593,0.001468799156017906,0.010068895232233093,0.0001325000958708751
0.031881445453915296,0.9577943181818181,left,COMPARED,0.8743873583229339,0.9991912468959481,0.002030547258348983,0.01692731157607515,0.0002612652277409084
0.031881445453915296,0.9577943181818181,right,COMPARED,0.8743873583229339,0.9991912468959481,0.002030547258348983,0.016927311576075146,0.0002612652277409083
0.03265904168449859,0.9543613636363636,left,COMPARED,0.8725720141171055,0.9970143731567191,0.0019946197672557186,0.015881801780812714,0.0004402946951671255
0.03265904168449859,0.9543613636363636,right,COMPARED,0.8725720141171055,0.9970143731567191,0.001994619767255719,0.015881801780812714,0.0004402946951671255
0.03343663791508189,0.950928409090909,left,COMPARED,0.8727897713245724,0.9989015068647588,0.0015083895315577882,0.007965976246163806,0.00019618076025868685
0.03343663791508189,0.950928409090909,right,COMPARED,0.8727897713245724,0.9989015068647588,0.0015083895315577895,0.007965976246163806,0.0001961807602586869
0.03421423414566519,0.9474954545454546,left,COMPARED,0.8716280395027546,0.9996137873630213,0.0014638922470368684,0.0059323467910852145,0.00024408205901904818
0.03421423414566519,0.9474954545454546,right,COMPARED,0.8716280395027546,0.9996137873630213,0.0014638922470368687,0.0059323467910852145,0.00024408205901904818
0.03499183037624849,0.9440625,left,COMPARED,0.8703214623178103,0.9981013204713131,0.0017089478798540821,0.009776857229958951,0.00021058223950760462
0.03499183037624849,0.9440625,right,COMPARED,0.8703214623178103,0.9981013204713131,0.0017089478798540821,0.009776857229958951,0.00021058223950760468
0.03576942660683179,0.9406295454545455,left,COMPARED,0.8687967467495331,0.997900338143645,0.0020261360139783432,0.013903245098887873,0.00030112619829756975
0.03576942660683179,0.9406295454545455,right,COMPARED,0.8687967467495331,0.997900338143645,0.002026136013978344,0.013903245098887873,0.0003011261982975698
0.036547022837415094,0.9371965909090909,left,COMPARED,0.8669326706612129,0.9976093314768413,0.002552149828526655,0.02011992236782835,0.0005070276245562155
0.036547022837415094,0.9371965909090909,right,COMPARED,0.8669326706612129,0.9976093314768413,0.002552149828526655,0.02011992236782835,0.0005070276245562156
0.03732461906799839,0.9337636363636364,left,COMPARED,0.8672813180003107,0.998146013325793,0.0018841930451913552,0.008993428590355922,0.00020208947466142206
0.03732461906799839,0.9337636363636364,right,COMPARED,0.8672813180003107,0.998146013325793,0.0018841930451913547,0.008993428590355922,0.0002020894746614221
0.03810221529858169,0.9303306818181818,left,COMPARED,0.8661196001276781,0.998262882182647,0.001994890587815526,0.010208399399575926,0.00020803652903734183
0.03810221529858169,0.9303306818181818,right,COMPARED,0.8661196001276781,0.998262882182647,0.001994890587815526,0.010208399399575926,0.00020803652903734183
0.03887981152916499,0.9268977272727272,left,COMPARED,0.8648244296741092,0.9984447424615452,0.0021676389753284833,0.012253471204392036,0.00022510220817877508
0.03887981152916499,0.9268977272727272,right,COMPARED,0.8648244296741092,0.9984447424615452,0.0021676389753284837,0.012253471204392042,0.00022510220817877516
0.03965740775974829,0.9234647727272727,left,COMPARED,0.863335260518848,0.9987578934374983,0.0026978009699417855,0.019364690924755037,0.00033972029130973676
0.03965740775974829,0.9234647727272727,right,COMPARED,0.863335260518848,0.9987578934374983,0.002697800969941785,0.019364690924755037,0.00033972029130973676
0.04043500399033159,0.9200318181818181,left,COMPARED,0.8615556537684108,0.9965123883650028,0.002654030514924469,0.01744098737343653,0.000497033738430295
0.04043500399033159,0.9200318181818181,right,COMPARED,0.8615556537684108,0.9965123883650028,0.00265403051492447,0.01744098737343653,0.0004970337384302952
0.04121260022091489,0.9165988636363636,left,COMPARED,0.8593502194179922,0.9954922414962912,0.0031519323536706636,0.02313279320024505,0.0007442446308076925
0.04121260022091489,0.9165988636363636,right,COMPARED,0.8593502194179922,0.9954922414962912,0.0031519323536706623,0.023132793200245045,0.0007442446308076925
0.04199019645149819,0.913165909090909,left,COMPARED,0.8604550424555066,0.9985639323756572,0.0025325083545497595,0.012639051524775851,0.00027809154824388205
0.04199019645149819,0.913165909090909,right,COMPARED,0.8604550424555066,0.9985639323756572,0.0025325083545497586,0.012639051524775851,0.0002780915482438822
0.04276779268208149,0.9097329545454546,left,COMPARED,0.8592012047836001,0.9993099765011945,0.002807602069324427,0.01637231156905221,0.00027202934130692567
0.04276779268208149,0.9097329545454546,right,COMPARED,0.8592012047836001,0.9993099765011945,0.0028076020693244266,0.01637231156905221,0.0002720293413069256
0.04354538891266479,0.9063,left,COMPARED,0.8577844060347277,0.9972009263242786,0.002782662428116952,0.014407664711527443,0.00034325783212318993
0.04354538891266479,0.9063,right,COMPARED,0.8577844060347277,0.9972009263242786,0.002782662428116953,0.014407664711527443,0.00034325783212318993
0.04432298514324809,0.9028670454545454,left,COMPARED,0.8561359787233906,0.9968690661490756,0.0032241798796367777,0.02027842107918468,0.0004639066104027791
0.04432298514324809,0.9028670454545454,right,COMPARED,0.8561359787233906,0.9968690661490756,0.0032241798796367794,0.02027842107918468,0.0004639066104027791
0.04510058137383139,0.8994340909090909,left,COMPARED,0.8541587561179352,0.9964194825722553,0.003616796745077668,0.024442165015065815,0.000652877206593404
0.04510058137383139,0.8994340909090909,right,COMPARED,0.8541587561179352,0.9964194825722553,0.003616796745077668,0.024442165015065815,0.0006528772065934041
0.04587817760441469,0.8960011363636363,left,COMPARED,0.8550340750749525,0.999713640790129,0.002894766698412145,0.008909781270352742,0.00044811484337918105
0.04587817760441469,0.8960011363636363,right,COMPARED,0.8550340750749525,0.999713640790129,0.0028947666984121454,0.008909781270352742,0.00044811484337918105
0.04665577383499799,0.8925681818181818,left,COMPARED,0.8538666689973294,0.9976849192993078,0.0030938216525640103,0.012065020723700873,0.00032653869837234083
0.04665577383499799,0.8925681818181818,right,COMPARED,0.8538666689973294,0.9976849192993078,0.0030938216525640094,0.012065020723700873,0.00032653869837234094
0.047433370065581286,0.8891352272727273,left,COMPARED,0.8525845185064733,0.9977835013373477,0.0032891929758516987,0.014498949793216654,0.00034465868953607615
0.047433370065581286,0.8891352272727273,right,COMPARED,0.8525845185064733,0.9977835013373477,0.0032891929758516996,0.014498949793216654,0.00034465868953607615
0.04821096629616459,0.8857022727272728,left,COMPARED,0.8511477165890564,0.9979546320128868,0.0036362132183833185,0.019339069165616507,0.00040069770608827963
0.04821096629616459,0.8857022727272728,right,COMPARED,0.8511477165890564,0.9979546320128868,0.0036362132183833185,0.019339069165616507,0.00040069770608827963
0.04898856252674789,0.8822693181818182,left,COMPARED,0.8494991148861796,0.9982556653604775,0.004032415879820684,0.02405491742981368,0.0005237633671993934
0.04898856252674789,0.8822693181818182,right,COMPARED,0.8494991148861796,0.9982556653604775,0.004032415879820684,0.02405491742981368,0.0005237633671993933
0.04976615875733119,0.8788363636363636,left,COMPARED,0.8475629749431771,0.9952655057447433,0.004137321271633522,0.023264254798745224,0.0007044228729090268
0.04976615875733119,0.8788363636363636,right,COMPARED,0.8475629749431771,0.9952655057447433,0.00413732127163352,0.023264254798745224,0.0007044228729090266
0.05054375498791449,0.8754034090909091,left,COMPARED,0.8486045883780092,0.9980536629323676,0.003727293872480767,0.012211889974913988,0.00040087073776074117
0.05054375498791449,0.8754034090909091,right,COMPARED,0.8486045883780092,0.9980536629323676,0.003727293872480769,0.012211889974913993,0.0004008707377607412
0.05132135121849779,0.8719704545454545,left,COMPARED,0.847451896818531,0.9984851272121035,0.0038657468172600858,0.012871049751702284,0.00040752774438357624
0.05132135121849779,0.8719704545454545,right,COMPARED,0.847451896818531,0.9984851272121035,0.0038657468172600845,0.012871049751702284,0.00040752774438357624
0.05209894744908109,0.8685375,left,COMPARED,0.8461987643868047,0.9991208856039508,0.004030397564021498,0.014439754285990624,0.0004113285748787509
0.05209894744908109,0.8685375,right,COMPARED,0.8461987643868047,0.9991208856039508,0.0040303975640214994,0.014439754285990624,0.000411328574878751
0.052876543679664385,0.8651045454545454,left,COMPARED,0.8448139543092347,0.9968947663048744,0.004180645647693804,0.015112261188687921,0.0004681662828017817
0.052876543679664385,0.8651045454545454,right,COMPARED,0.8448139543092347,0.9968947663048744,0.004180645647693803,0.015112261188687921,0.0004681662828017817
0.053654139910247686,0.8616715909090908,left,COMPARED,0.8432538986536329,0.9965538785920618,0.0045287799795658374,0.019854112790585365,0.0005455363699930116
0.053654139910247686,0.8616715909090908,right,COMPARED,0.8432538986536329,0.9965538785920618,0.004528779979565837,0.019854112790585365,0.0005455363699930116
0.05443173614083099,0.8582386363636363,left,COMPARED,0.8414599781830338,0.996110244597154,0.004973224676878893,0.025386368372563976,0.0006846955654906638
0.05443173614083099,0.8582386363636363,right,COMPARED,0.8414599781830338,0.996110244597154,0.004973224676878893,0.025386368372563976,0.0006846955654906638
0.05520933237141429,0.8548056818181817,left,COMPARED,0.8393652773870852,0.9955611363983773,0.00538024172692069,0.029277640430858815,0.0008781693297237771
0.05520933237141429,0.8548056818181817,right,COMPARED,0.8393652773870852,0.9955611363983773,0.00538024172692069,0.029277640430858815,0.0008781693297237771
0.05598692860199759,0.8513727272727273,left,COMPARED,0.8409455387155942,0.9997321139519552,0.004687965917760098,0.014110993750878412,0.0006036196416427314
0.05598692860199759,0.8513727272727273,right,COMPARED,0.8409455387155942,0.9997321139519552,0.004687965917760098,0.014110993750878409,0.0006036196416427314
0.05676452483258089,0.8479397727272727,left,COMPARED,0.8397445038771222,0.9972819831651433,0.00491090447947418,0.014074977414956653,0.0004948097355799246
0.05676452483258089,0.8479397727272727,right,COMPARED,0.8397445038771222,0.9972819831651433,0.004910904479474183,0.014074977414956686,0.0004948097355799246
0.057542121063164184,0.8445068181818182,left,COMPARED,0.8384354245576335,0.9973092029011386,0.005130423899691169,0.016356266236079012,0.0005173074890499121
0.057542121063164184,0.8445068181818182,right,COMPARED,0.8384354245576335,0.9973092029011386,0.005130423899691171,0.016356266236079012,0.0005173074890499122
0.058319717293747485,0.8410738636363636,left,COMPARED,0.8369870849059914,0.9973692979438713,0.005451624879210035,0.020725480986773424,0.0005643835573709088
0.058319717293747485,0.8410738636363636,right,COMPARED,0.8369870849059914,0.9973692979438713,0.005451624879210036,0.020725480986773428,0.0005643835573709088
0.059097313524330786,0.8376409090909092,left,COMPARED,0.8353575550401663,0.9974953438715235,0.005892198791266709,0.026631023860400064,0.0006712083676759705
0.059097313524330786,0.8376409090909092,right,COMPARED,0.8353575550401663,0.9974953438715235,0.005892198791266708,0.026631023860400067,0.0006712083676759705
0.05987490975491409,0.8342079545454546,left,COMPARED,0.8334941351420493,0.9946682046690732,0.006024480159668081,0.024804712149572406,0.0008177858648103005
0.05987490975491409,0.8342079545454546,right,COMPARED,0.8334941351420493,0.9946682046690732,0.00602448015966808,0.024804712149572406,0.0008177858648103005
0.06065250598549739,0.830775,left,COMPARED,0.8313436142200373,0.9935635584869645,0.006485120650541835,0.029680871943785214,0.0010114273445365435
0.06065250598549739,0.830775,right,COMPARED,0.8313436142200373,0.9935635584869645,0.006485120650541837,0.029680871943785214,0.0010114273445365435
0.06143010221608069,0.8273420454545455,left,COMPARED,0.8332849169358839,0.997491575546168,0.006012008023864168,0.017558694027481243,0.000601989761194925
0.06143010221608069,0.8273420454545455,right,COMPARED,0.8332849169358839,0.997491575546168,0.006012008023864164,0.01755869402748121,0.0006019897611949248
0.06220769844666399,0.8239090909090909,left,COMPARED,0.8320709038172318,0.9978420172884676,0.006200637514579983,0.01749131567932616,0.0006094144445690384
0.06220769844666399,0.8239090909090909,right,COMPARED,0.8320709038172318,0.9978420172884676,0.0062006375145799856,0.01749131567932616,0.0006094144445690384
0.06298529467724728,0.8204761363636364,left,COMPARED,0.830753427204374,0.9983355548555789,0.00648628881708753,0.021333328462135967,0.0006231314395092401
0.06298529467724728,0.8204761363636364,right,COMPARED,0.830753427204374,0.9983355548555789,0.006486288817087532,0.021333328462135967,0.0006231314395092398
0.06376289090783059,0.8170431818181818,left,COMPARED,0.8293060341521697,0.9958856639060586,0.006593193912789453,0.01879976865470426,0.0006881353912323208
0.06376289090783059,0.8170431818181818,right,COMPARED,0.8293060341521697,0.9958856639060586,0.006593193912789453,0.01879976865470426,0.0006881353912323208
0.06454048713841389,0.8136102272727272,left,COMPARED,0.8276944001742663,0.9954221995023868,0.006980562277739955,0.02386339279705695,0.0007634207770425311
0.06454048713841389,0.8136102272727272,right,COMPARED,0.8276944001742663,0.9954221995023868,0.006980562277739955,0.02386339279705695,0.0007634207770425312
0.06531808336899718,0.8101772727272727,left,COMPARED,0.8258768095431432,0.994840195954188,0.007413562429170785,0.02880481033745385,0.0008815539448993796
0.06531808336899718,0.8101772727272727,right,COMPARED,0.8258768095431432,0.994840195954188,0.007413562429170782,0.028804810337453853,0.0008815539448993794
0.06609567959958049,0.8067443181818181,left,COMPARED,0.8238113523557635,0.9941376537110085,0.007831186106203453,0.03267286868238314,0.0010462400995248163
0.06609567959958049,0.8067443181818181,right,COMPARED,0.8238113523557635,0.9941376537110085,0.007831186106203458,0.03267286868238314,0.0010462400995248165
0.06687327583016378,0.8033113636363636,left,COMPARED,0.825814365071254,0.9985990854776237,0.007293413875044394,0.02128651991272773,0.0007578843042169755
0.06687327583016378,0.8033113636363636,right,COMPARED,0.825814365071254,0.9985990854776237,0.0072934138750443914,0.02128651991272765,0.0007578843042169752
0.06765087206074709,0.799878409090909,left,COMPARED,0.8246361992245369,0.9995546156736179,0.0074117520131458375,0.021029298395110845,0.000796882362939543
0.06765087206074709,0.799878409090909,right,COMPARED,0.8246361992245369,0.9995546156736179,0.007411752013145835,0.02102929839511097,0.0007968823629395432
0.06842846829133038,0.7964454545454546,left,COMPARED,0.8233718656398664,0.9966630398403274,0.0076396042618608615,0.021672136139897585,0.0007456265406197992
0.06842846829133038,0.7964454545454546,right,COMPARED,0.8233718656398664,0.9966630398403274,0.007639604261860862,0.021672136139897616,0.0007456265406197994
0.06920606452191369,0.7930124999999999,left,COMPARED,0.8220021035151492,0.9966023171631524,0.007930742618232074,0.023009677266045882,0.0007756866103990764
0.06920606452191369,0.7930124999999999,right,COMPARED,0.8220021035151492,0.9966023171631524,0.007930742618232072,0.023009677266045914,0.0007756866103990768
0.06998366075249698,0.7895795454545455,left,COMPARED,0.8205021561611907,0.9965500453013874,0.008304112381045847,0.024432575834057606,0.0008260644858725678
0.06998366075249698,0.7895795454545455,right,COMPARED,0.8205021561611907,0.9965500453013874,0.008304112381045843,0.024432575834057533,0.0008260644858725678
0.07076125698308028,0.786146590909091,left,COMPARED,0.8188411222171307,0.9965289129705728,0.00876086661097415,0.03005445090610394,0.0009205036342303017
0.07076125698308028,0.786146590909091,right,COMPARED,0.8188411222171307,0.9965289129705728,0.00876086661097415,0.03005445090610394,0.0009205036342303019
0.07153885321366359,0.7827136363636363,left,COMPARED,0.8169839347052705,0.9965702413905658,0.009125117352614686,0.03312817553779677,0.0010348347096001346
0.07153885321366359,0.7827136363636363,right,COMPARED,0.8169839347052705,0.9965702413905658,0.009125117352614684,0.03312817553779677,0.0010348347096001346
0.07231644944424688,0.7792806818181819,left,COMPARED,0.8148982518060188,0.9927863280858481,0.009314267026396669,0.03160146148954603,0.0012144752025651242
0.07231644944424688,0.7792806818181819,right,COMPARED,0.8148982518060188,0.9927863280858481,0.00931426702639667,0.03160146148954603,0.0012144752025651244
0.07309404567483019,0.7758477272727272,left,COMPARED,0.8172312633241036,0.9971748052590064,0.008851971924115245,0.025015457555345958,0.0008692142718829073
0.07309404567483019,0.7758477272727272,right,COMPARED,0.8172312633241036,0.9971748052590064,0.008851971924115243,0.025015457555346034,0.000869214271882907
0.07387164190541348,0.7724147727272728,left,COMPARED,0.8160469472113514,0.9974151052757219,0.009076678255633418,0.026436616856317482,0.0008839642873807345
