stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.0030415412782500094,2.2265127900454508e-07,2.2265127900454508e-07,46001.436905354385,2.516598626757553
source,160,0.0021660770205668535,0.0006747672923735166,0.0006747672923735166,47340.94148823889,2.5131082152659636
source,320,0.001889059854852763,0.0009641985306744742,0.0009641985306744742,110975.07625610832,2.510694646420356
candidate_factor_1,80,0.003041079904704619,-6.64603772678955e-05,6.64603772678955e-05,46020.05311390377,2.5165868111140535
candidate_factor_1,160,0.0021660484789508988,0.0006077821652699922,0.0006077821652699922,47340.95315244624,2.513076195141448
candidate_factor_1,320,0.0018892592019923834,0.0008970596450672333,0.0008970596450672333,110975.0860170622,2.5106626754820422
candidate_factor_0.5,80,0.0030413009663959115,-3.3122468884339164e-05,3.3122468884339164e-05,46008.937466640244,2.5166028600035912
candidate_factor_0.5,160,0.0021660511599869217,0.0006412521545313768,0.0006412521545313768,47340.94732769057,2.513092206886928
candidate_factor_0.5,320,0.0018891479286981911,0.0009306064397627806,0.0009306064397627806,110975.08114131849,2.510678662656507
candidate_factor_0.25,80,0.003041419841348355,-1.6453610437477086e-05,1.6453610437477086e-05,46003.38455632041,2.5166108832016523
candidate_factor_0.25,160,0.0021660609415750237,0.0006579870584319913,0.0006579870584319913,47340.94441443884,2.5131002115170338
candidate_factor_0.25,320,0.001889100776198886,0.000947379750512383,0.000947379750512383,110975.07870010039,2.510686654970873
candidate_factor_0.125,80,0.0030414813648462708,-8.119205270612795e-06,8.119205270612795e-06,46000.609328790066,2.5166148945088618
candidate_factor_0.125,160,0.0021660679427017654,0.0006663544875654419,0.0006663544875654419,47340.94295771586,2.513104213506581
candidate_factor_0.125,320,0.0018890793210914099,0.0009557663839558077,0.0009557663839558077,110975.07747852632,2.510690650927781
