stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.015399471429841067,6.445390467983492e-07,6.445390467983492e-07,252702.31110871135,7.595137331541129
candidate_factor_1,320,0.006845391320259393,3.0989066827455794e-08,3.0989066827455794e-08,252773.84030016998,7.621521916518525
candidate_factor_0.75,320,0.008352495867539472,1.66647503238481e-08,1.66647503238481e-08,252754.25819374694,7.615516260612772
candidate_factor_0.5,320,0.010279868672704376,7.049160603962941e-09,7.049160603962941e-09,252737.00400190704,7.609428535912322
candidate_factor_0.25,320,0.012627596979411983,1.6546078973950586e-09,1.6546078973950586e-09,252722.2146532745,7.603258742841243
