step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_leading_panel_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.44452118707103194,0.5554788129289681,0.44509527080975303,1.0010345627069333,0.44452118707103194,1.0,3.0989066827455794e-08,252773.84030016998,1.0002830571321046,0.3745849276460296,21.282179280921415,1.014593485597393,6.995225557070959,7.621521916518525,False,False,displacement_limit
0.75,0.5423884777859336,0.4576115222140664,0.5433251398299368,1.0020510479680322,0.5423884777859337,1.0,1.66647503238481e-08,252754.25819374694,1.000205566323504,0.28074306719882275,21.20390585198597,1.0108619264349126,6.967596661992703,7.615516260612772,False,False,displacement_limit
0.5,0.6675468518214245,0.3324531481785755,0.6685525510350391,1.0030342644565682,0.6675468518214246,1.0,7.049160603962941e-09,252737.00400190704,1.0001372875975827,0.18703103225950418,21.126809260609278,1.0071864711001914,6.939427568103097,7.609428535912322,False,True,
0.25,0.8200019745445449,0.17999802545545507,0.8207775044250603,1.0043271905015465,0.820001974544545,1.0,1.6546078973950586e-09,252722.2146532745,1.0000787628117678,0.09345201266878526,21.050868923519964,1.0035661383190482,6.910742419298235,7.603258742841243,False,True,
