iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.0035834580182485913,0.310382761191232,0.005196299942325382,0.001568716572778918,0.0036275833695464652,2364.2563302645153,21.537924159113388,15.936700926533348,21.39357152662295,0.9932977462719239,15.822984413215325
