outer_iteration,jvp_call,direction_norm,maximum_unit_displacement_ratio,signed_finite_difference_step,source_residual_norm,perturbed_residual_norm,product_norm
1,1,1.0,84.11623578634033,1.1888311342652716e-05,0.05728468520277782,0.057275756138209746,21.81188006403357
1,2,1.0,181.7323961734753,5.502596240713381e-06,0.05728468520277782,0.0572898436400355,34.284776503201144
1,3,1.0,264.77206230700375,3.7768335196955107e-06,0.05728468520277782,0.05728147679306457,42.50199350495928
1,4,1.0,323.3560163554282,3.092566550241065e-06,0.05728468520277782,0.057286336758327686,47.119003015344084
1,5,1.0,362.9305261885434,2.755348276988134e-06,0.05728468520277782,0.05728360280449923,50.606210961065386
1,6,1.0,390.09007781679884,2.5635104732646854e-06,0.05728468520277782,0.05728469257466886,53.69183845973527
1,7,1.0,409.39163774425435,2.4426488179142946e-06,0.05728468520277782,0.05728411839918334,55.821386839572455
1,8,1.0,423.64119307899807,2.360488111961119e-06,0.05728468520277782,0.05728365410697311,58.86594188273341
1,9,1.0,434.54223800231284,2.301272264342408e-06,0.05728468520277782,0.05728390915188664,60.71756402441395
1,10,1.0,443.14801779885534,2.256582360374902e-06,0.05728468520277782,0.05728305740531616,63.92926077260412
1,11,1.0,450.12855960512377,2.2215875412954295e-06,0.05728468520277782,0.057283758148198874,65.87705520199975
1,12,1.0,455.9232920647705,2.1933514198654615e-06,0.05728468520277782,0.05728314376351397,69.26458536396478
1,13,1.0,460.82897747607717,2.1700024279656167e-06,0.05728468520277782,0.057284223814338335,71.45274813721518
1,14,1.0,465.0515172984581,2.1502994029760917e-06,0.05728468520277782,0.05728406454137371,75.01539565384772
1,15,1.0,468.73730694840657,2.133391102385774e-06,0.05728468520277782,0.057285473451474445,77.50440264876678
1,16,1.0,471.99274430077963,2.1186766366110603e-06,0.05728468520277782,0.05728574963600178,81.23807421307504
1,17,1.0,474.8966949896502,2.1057211190357804e-06,0.05728468520277782,0.05728703819157685,84.02596843622513
1,18,1.0,477.5086586044084,2.094202863090801e-06,0.05728468520277782,0.05728784641946384,87.92137250386587
1,19,1.0,479.87424325140665,2.0838792955930726e-06,0.05728468520277782,0.05728927340848749,91.0213605809092
1,20,1.0,482.0289140543314,2.0745643484101993e-06,0.05728468520277782,0.05729024232859261,95.03305889431243
1,21,1.0,484.0006099090884,2.0661130988819077e-06,0.05728468520277782,0.05729173825549904,98.38941810685381
1,22,1.0,485.81160261422673,2.0584111096129584e-06,0.05728468520277782,0.057292701586629566,102.48540140441361
1,23,1.0,487.47983906641673,2.0513668871211615e-06,0.05728468520277782,0.057294015436914376,106.04203010381394
1,24,1.0,489.01992456064085,2.0449064542686035e-06,0.05728468520277782,0.057294829822540555,110.17908877343669
1,25,1.0,490.4438528899983,2.0389693827486712e-06,0.05728468520277782,0.057295809054954544,113.88854113324945
1,26,1.0,491.7615552939308,2.033505851026297e-06,0.05728468520277782,0.05729630506669016,118.0456430469233
1,27,1.0,492.98131806220596,2.028474433738718e-06,0.05728468520277782,0.05729694680496055,121.86909417105709
1,28,1.0,494.1101036881111,2.023840420456598e-06,0.05728468520277782,0.05729699790973359,126.03393570573336
1,29,1.0,495.15380053208014,2.019574521947372e-06,0.05728468520277782,0.05729730865863877,129.93952972313332
1,30,1.0,496.1174188552443,2.0156518638418885e-06,0.05728468520277782,0.05729704769913983,134.1001306595294
1,31,1.0,497.0052461580623,2.012051196099388e-06,0.05728468520277782,0.05729699470708844,138.06262865393626
1,32,1.0,497.8209713194291,2.0087542663170483e-06,0.05728468520277782,0.057296750967787774,142.20329595486268
1,33,1.0,498.5677845194048,2.005745318991983e-06,0.05728468520277782,0.05729701160198834,146.21154912930842
1,34,1.0,499.2484581430769,2.0030106927509336e-06,0.05728468520277782,0.057298448573998635,150.2929238870366
1,35,1.0,499.8654127391279,2.000538493992351e-06,0.05728468520277782,0.05729972556014333,154.36970298379305
1,36,1.0,500.4207712593702,1.998318330159193e-06,0.05728468520277782,0.05730172285566036,158.3512125558401
1,37,1.0,500.916404005736,1.9963410900565136e-06,0.05728468520277782,0.05730359955822962,162.50082231924816
1,38,1.0,501.3539659866605,1.99459876223779e-06,0.05728468520277782,0.05730588236996705,166.34523428686842
1,39,1.0,501.73492817143494,1.9930842838557886e-06,0.05728468520277782,0.05730713915458335,170.5607450560456
1,40,1.0,502.0606036525799,1.991791414671501e-06,0.05728468520277782,0.05730890846883292,174.2536178883504
1,41,1.0,502.33216957359974,1.9907146318119366e-06,0.05728468520277782,0.0573094762023662,178.49887789979192
1,42,1.0,502.5506856338314,1.989849041273859e-06,0.05728468520277782,0.05731026459405775,182.02606136675251
1,43,1.0,502.71710965746723,1.9891903036309286e-06,0.05728468520277782,0.05731014561518111,186.25949193429773
1,44,1.0,502.832310773453,1.9887345712963576e-06,0.05728468520277782,0.05731009584914765,189.5944229326932
1,45,1.0,502.8970805452224,1.988478435619147e-06,0.05728468520277782,0.057309341960150806,193.77942249263853
1,46,1.0,502.9121423322883,1.9884188823965037e-06,0.05728468520277782,0.057308795888607475,196.88138771939805
1,47,1.0,502.87815929927507,1.9885532539202514e-06,0.05728468520277782,0.05730763716998064,200.9871207151043
1,48,1.0,502.7957412301723,1.9888792167438327e-06,0.05728468520277782,0.057306927392681756,203.79621643857863
1,49,1.0,502.6654504222513,1.9893947339328287e-06,0.05728468520277782,0.05730578542282334,207.794445572796
1,50,1.0,502.4878068738558,1.9900980408287585e-06,0.05728468520277782,0.05730520412268343,210.21675272525343
1,51,1.0,502.2632929509507,1.990987623492638e-06,0.05728468520277782,0.057304503140685435,214.07894394935406
1,52,1.0,501.99235757871946,1.992062199558857e-06,0.05728468520277782,0.0573043050840161,215.95962600081185
1,53,1.0,501.6754201110844,1.9933207008200106e-06,0.05728468520277782,0.057304234702762774,219.65199001435218
1,54,1.0,501.31287395539306,1.994762257170719e-06,0.05728468520277782,0.057304575868975936,220.7248488642486
1,55,1.0,500.90508995296216,1.9963861818491516e-06,0.05728468520277782,0.05730509526713814,224.19629226838617
1,56,1.0,500.4524196746742,1.998191957289493e-06,0.05728468520277782,0.05730596120861609,223.97921435080957
1,57,1.0,499.95519839484047,2.000179222479548e-06,0.05728468520277782,0.05730690496662981,227.14472988988155
1,58,1.0,499.41374773230507,2.0023477618321762e-06,0.05728468520277782,0.05730799398031694,224.70051843924617
1,59,1.0,498.8283777475772,2.004697496392299e-06,0.05728468520277782,0.05730901909968557,227.41072850446557
1,60,1.0,498.1993883489478,2.007228477967504e-06,0.05728468520277782,0.05730970548537434,220.70263576858014
1,61,1.0,497.527070518741,2.009940884135935e-06,0.05728468520277782,0.057310241288394764,222.59927102827407
1,62,1.0,496.81170753408117,2.012835013416829e-06,0.05728468520277782,0.057309744605386355,206.50786055330346
1,63,1.0,496.05357596006485,2.015911281487276e-06,0.05728468520277782,0.057309215640993484,206.0031341058795
1,64,1.0,495.25294632704265,2.019170218807028e-06,0.05728468520277782,0.057307119747790944,171.67749597138626
1,65,0.0007948466091938886,239.03983209128035,4.183403206282949e-06,0.05728468520277782,0.057279614579968476,0.0033512750401641154
