root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels
1.0,PHYSICAL,0.05109714859655826,0.0579780333734862,0.06152997332406865,7.967207222910674,97434.5419952736,0.06269130728043541,3.966171986300878,3.9576864292385494,0.0021394828796223665,True,987,0.9992671732224787,0.0
0.995,PHYSICAL,0.056427643733593325,0.06760811695996428,0.07133991713037097,7.917415246781419,97520.67132647551,0.05599443233537014,4.069455531555034,3.978679805864134,0.022306602194572343,True,981,1.0001504966472028,0.00390625
0.99,PHYSICAL,0.06671983655354781,0.0889933869177297,0.0927354170595309,7.867634086415765,97516.23736208412,0.04984691004599769,4.056977041468036,3.986927066533232,0.01726654457710614,True,977,1.0001050228863289,0.98828125
