phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_direction_reuse,1,8.114420541916992,8.115503230177882,0.001084048947233412,0.0010840605217844112,1.0677147954277501e-05,0.0019922970951042583,7.614428181140609e-08,253103.36465201512
pre_direction_reuse,2,8.115503230177882,8.115405727943697,0.001063082627686086,0.0010674934519632254,0.004149088849979672,0.08500536757238272,8.727900510586445e-12,253109.89527288385
pre_direction_reuse,3,8.115405727943697,8.115366401937036,0.001067341785743914,0.0010680343789859397,0.0006488954627996041,0.010642698189672046,9.142854447602381e-07,253116.3653290267
final_synchronization,2,8.115366401937036,8.115361870922662,0.0010680343789859397,0.0010680327319049342,-1.542161036990931e-06,3.3414849849273074e-06,9.274501358832818e-07,253117.10862700545
