case_code,fn_b,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wave_amplitude_m,source_wave_amplitude_m,wave_amplitude_scale,component,heave_force_real_n_per_m,heave_force_imag_n_per_m,pitch_moment_real_nm_per_m,pitch_moment_imag_nm_per_m,response_calibration_used
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,total,3873.179009634523,-4681.014977841863,1420.2287340689643,-1059.2273867039582,False
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,bem,2611.777759962762,-3903.777860861309,541.7661582204335,-404.16443095798337,False
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,front,1261.4012496717614,-777.2371169805508,878.4625758485305,-655.0629557459745,False
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,transom,0.0,0.0,0.0,0.0,False
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,raw_bem,2611.777759962762,-3903.777860861309,541.7661582204335,-404.16443095798337,False
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,resolved_station,2635.4692922627364,-3725.1848925055924,526.0347636599346,-521.1777869487079,False
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,transom_extrapolation,-23.69153229997296,-178.5929683557192,15.731394560498904,117.01335599072418,False
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,pre_chine_bem,1544.5685587737792,-2362.5496022154784,594.1946381895481,-946.1564571142975,False
C8,2.82,2.83,7.5165146951017485,0.815,0.01125,0.045,0.25,post_chine_bem,1067.2092011889833,-1541.2282586458316,-52.42847996911461,541.9920261563145,False
