time_s,wave_elevation_m,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,cg_accel_mps2,bow_accel_mps2
0.0,0.0,0.0,0.0,0.0025980573483432956,0.0,-0.0033223166245761964,0.0,-0.49394259697244836,0.2659188218576154
0.004746732539655606,0.0013080625846028612,0.0,0.0,0.0025683402932577767,0.0,-0.0034185379415516246,0.0,-0.4882927912155914,0.2935758216000765
0.009493465079311212,0.0026105238444010313,0.0,0.0,0.0025276252107377527,0.0,-0.003500120554237836,0.0,-0.4805520407626761,0.31997568460386616
0.014240197618966818,0.003901806440322565,0.0,0.0,0.002476086449017268,0.0,-0.003566715113362518,0.0,-0.4707534926955237,0.34500536260262127
0.018986930158622423,0.005176380902050415,0.0,0.0,0.002413944704986384,0.0,-0.0036180364507997155,0.0,-0.4589391059012579,0.36855767467252504
0.02373366269827803,0.006428789306063231,0.0,0.0,0.0023414660791332147,0.0,-0.003653864800703528,0.0,-0.4451594713979097,0.39053176619747754
0.028480395237933637,0.007653668647301796,0.0,0.0,0.002258960936060785,0.0,-0.003674046740579198,0.0,-0.42947359569591015,0.41083354074404477
0.03322712777758924,0.008845773804380024,0.0,0.0,0.002166782575458151,0.0,-0.003678495848261791,0.0,-0.4119486481231549,0.4293760629968335
0.03797386031724485,0.009999999999999998,0.0,0.0,0.0020653257192168924,0.0,-0.0036671930719891703,0.0,-0.3926596731956292,0.44607993102885735
0.042720592856900455,0.011111404660392043,0.0,0.0,0.001955024821171374,0.0,-0.003640186811984569,0.0,-0.37168926926527013,0.4608736163127787
0.04746732539655606,0.012175228580174412,0.0,0.0,0.0018363522067007293,0.0,-0.0035975927131994038,0.0,-0.3491272348211425,0.47369377001704394
0.052214057936211665,0.013186916302001377,0.0,0.0,0.0017098160501590716,0.0,-0.003539593170103837,0.0,-0.32507018395852233,0.4844854942753057
0.05696079047586727,0.014142135623730952,0.0,0.0,0.001575958198794898,0.0,-0.0034664365456456565,0.0,-0.2996211326625094,0.4932025772675142
0.061707523015522875,0.015036796149579547,0.0,0.0,0.0014353518524779802,0.0,-0.0033784361077220004,0.0,-0.27288905767776245,0.499807691106026
0.06645425555517848,0.0158670668058247,0.0,0.0,0.0012885991091695264,0.0,-0.003275968687718132,0.0,-0.24498842985334898,0.5042725516793493
0.07120098809483409,0.016629392246050905,0.0,0.0,0.001136328386646274,0.0,-0.003159473066857592,0.0,-0.21603872396099544,0.5065780397690509
0.0759477206344897,0.017320508075688773,0.0,0.0,0.0009791917315190952,0.0,-0.003029448097273638,0.0,-0.1861639070857727,0.506714282921186
0.0806944531741453,0.017937454830653767,0.0,0.0,0.0008178620270693019,0.0,-0.0028864505658478257,0.0,-0.15549190778000568,0.5046806977216607
0.08544118571380091,0.018477590650225736,0.0,0.0,0.0006530301118591348,0.0,-0.0027310928099630993,0.0,-0.12415406825357264,0.5004859922945007
0.09018791825345651,0.018938602589902112,0.0,0.0,0.00048540182145498064,0.0,-0.0025640400953811154,0.0,-0.09228458194639858,0.4941481290123285
0.09493465079311211,0.019318516525781364,0.0,0.0,0.00031569496593111297,0.0,-0.002386007767472113,0.0,-0.060019918891543254,0.4856942475787246
0.09968138333276773,0.01961570560806461,0.0,0.0,0.00014463625609675482,0.0,-0.0021977581879962177,0.0,-0.027498241329568667,0.4751605488118509
0.10442811587242333,0.01982889722747621,0.0,0.0,-2.704180839117116e-05,0.0,-0.002000097470553348,0.0,0.005141187923385855,0.4625921396269906
0.10917484841207893,0.01995717846477207,0.0,0.0,-0.0001986040757040321,0.0,-0.001793872028681019,0.0,0.03775860182036289,0.44804283988181015
0.11392158095173455,0.02,0.0,0.0,-0.00036931588987447657,0.0,-0.001579964951381633,0.0,0.07021432758753923,0.43157495191146755
0.11866831349139015,0.01995717846477207,0.0,0.0,-0.000538446236706071,0.0,-0.0013592922215997995,0.0,0.10236938482448595,0.413258993740448
0.12341504603104575,0.01982889722747621,0.0,0.0,-0.0007052708740883201,0.0,-0.0011327987938427374,0.0,0.13408608063958036,0.39317339711355714
0.12816177857070135,0.01961570560806461,0.0,0.0,-0.0008690754333125683,0.0,-0.0009014545477400057,0.0,0.16522859927210645,0.3714041716391478
