iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg,source_root_relative_mismatch,root_gate_limit,root_feasibility_repair,candidate_root_relative_mismatch,candidate_hard_root_pass
1,1.0,0.11382667781953251,0.09127694726742851,0.125260031070248,0.12365300348803844,0.0016070275822095553,53.21987487234115,18.936675703769122,17.893057988022516,19.252336839479348,1.0166693003908494,17.61067485066103,0.015645245940839228,0.015645245940839228,True,0.014489565151895145,False
2,1.0,0.1038116436820651,0.08798494631764481,0.11382667781953253,0.11214437580540193,0.0016823020141305822,52.598084871703406,19.252336839479348,17.61067485066103,19.586486940208662,1.0173563398311263,17.995384808073762,0.014489565151895145,0.014489565151895145,True,0.01342485713663806,False
3,1.0,0.09525466881661171,0.08242789114928271,0.10381164368206508,0.10204844923162525,0.0017631944504398478,51.577864815479515,19.586486940208662,17.995384808073762,19.96497517671878,1.0193239470490816,18.230529346942372,0.01342485713663806,0.01342485713663806,True,0.012178437939459864,False
4,1.0,0.08800134052262977,0.07614669584276601,0.0952546688166117,0.09340661754653871,0.001848051270072995,50.50903214474248,19.96497517671878,18.230529346942372,20.35731894883473,1.0196516033024405,18.232673936048098,0.012178437939459864,0.012178437939459864,True,0.010676797204218583,False
