stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0019507216503597221,-0.000501624366778857,0.000501624366778857,190617.20658345587,7.616374546804146
source,640,0.001432253419430945,-0.00042479534078114153,0.00042479534078114153,426592.8491779277,7.613604897092261
source,1280,0.0013547042052124293,-0.0003899673250952831,0.0003899673250952831,1024948.8970464296,7.611949394591045
candidate_factor_1,320,0.0019513528384796672,-0.0010241925081198556,0.0010241925081198556,190611.19706129143,7.614928235262721
candidate_factor_1,640,0.001430484277983794,-0.0009484085704195619,0.0009484085704195619,426576.8008905475,7.612590738699138
candidate_factor_1,1280,0.001351036771803599,-0.000914376088098152,0.000914376088098152,1024907.6054591745,7.610935512951204
candidate_factor_0.75,320,0.0019511353177994709,-0.0008936089846593371,0.0008936089846593371,190612.70229654343,7.615181825864595
candidate_factor_0.75,640,0.0014308641141024467,-0.0008174731492724908,0.0008174731492724908,426580.81706961896,7.612844270046501
candidate_factor_0.75,1280,0.0013518902403324587,-0.0007832406552506399,0.0007832406552506399,1024917.9001524725,7.611188977683377
candidate_factor_0.5,320,0.0019509588609203112,-0.0007629453687560251,0.0007629453687560251,190614.20549169733,7.615435421947296
candidate_factor_0.5,640,0.0014312860132705417,-0.0006864572309693963,0.0006864572309693963,426584.8298327627,7.613097806929572
candidate_factor_0.5,1280,0.0013527867141871009,-0.0006520244261415425,0.0006520244261415425,1024928.189539285,7.6114424459246806
candidate_factor_0.25,320,0.0019508234123730532,-0.0006322017231596051,0.0006322017231596051,190615.70664717624,7.615689023279649
candidate_factor_0.25,640,0.0014317499116934971,-0.0005553608648723457,0.0005553608648723457,426588.8392124471,7.613351349170055
candidate_factor_0.25,1280,0.0013537260954040646,-0.0005207274347088062,0.0005207274347088062,1024938.4738946037,7.611695920102904
candidate_factor_0.125,320,0.001950771049849405,-0.0005667999032394318,0.0005667999032394318,190616.45646284113,7.6158158256794
candidate_factor_0.125,640,0.0014319975904674652,-0.0004897825268191182,0.0004897825268191182,426590.84261770017,7.613478122372844
candidate_factor_0.125,1280,0.001354211861401462,-0.00045504867163588867,0.00045504867163588867,1024943.6140571462,7.611822657647146
