residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-9.587798188703701,3.2747143647748675e-05,3248.1404750959528
0,1,-19.362351183776447,1.6000803589079257e-05,3248.1404750959528
0,2,-283.1899285830892,1.5331439746757852e-06,3248.1404750959528
0,3,401.9059581550844,2.57926508437225e-06,3248.1404750959528
0,4,-428.8982204452448,3.798955309495034e-06,3248.1404750959528
0,5,289.2912931166211,5.4915090415696635e-06,3248.1404750959528
0,6,-208.67045417147202,7.317063130286049e-06,3248.1404750959528
0,7,143.01752069520003,8.455596889974517e-06,3248.1404750959528
0,8,-102.2619900337103,9.350000612629783e-06,3248.1404750959528
0,9,68.06991765743801,1.0437312609323673e-05,3248.1404750959528
0,10,-49.15498617121636,1.1124521558062572e-05,3248.1404750959528
0,11,32.05602319437533,1.2156878175393898e-05,3248.1404750959528
0,12,-23.625881837352605,1.2956226779606537e-05,3248.1404750959528
0,13,13.762285257175362,1.3725188710009924e-05,3248.1404750959528
0,14,-11.236821381554225,1.535881494290253e-05,3248.1404750959528
0,15,5.956514314813372,1.5301648836928316e-05,3248.1404750959528
0,16,-5.982806132527234,1.7316120088499757e-05,3248.1404750959528
0,17,2.375695737315151,1.784285006262017e-05,3248.1404750959528
0,18,-3.4897445327325918,1.8033055418100672e-05,3248.1404750959528
0,19,0.5658831622625913,1.86307396995697e-05,3248.1404750959528
0,20,-2.281114066721017,1.94660676573173e-05,3248.1404750959528
0,21,-0.29711524920983673,2.0514712875507923e-05,3248.1404750959528
0,22,-1.7253754103072583,2.197506831157462e-05,3248.1404750959528
0,23,-0.6835997026028807,2.451069771235029e-05,3248.1404750959528
0,24,-1.4534736830657724,2.2877562877681807e-05,3248.1404750959528
0,25,0.5854906716626266,1.0797866674675706e-05,3248.1404750959528
0,26,0.5443127247448459,1.5091272782412992e-05,3248.1404750959528
0,27,0.5592063657881765,1.5420811472357217e-05,3248.1404750959528
0,28,0.568418660064184,1.7491279542668696e-05,3248.1404750959528
0,29,0.5694744227524186,1.768950646314307e-05,3248.1404750959528
0,30,0.5783814439059736,1.7744301007114404e-05,3248.1404750959528
0,31,0.5846955941155879,1.8169444412488596e-05,3248.1404750959528
0,32,0.5947899414925404,1.8798536207295445e-05,3248.1404750959528
0,33,0.6031078886386779,1.9554710996934884e-05,3248.1404750959528
0,34,0.6108777255061066,2.046604318295857e-05,3248.1404750959528
0,35,0.6120978620299907,2.1714307952711423e-05,3248.1404750959528
0,36,0.6033888564024271,2.3815700977447313e-05,3248.1404750959528
0,37,0.626033125286149,2.2855627034388466e-05,3248.1404750959528
0,38,0.6333162793048436,2.254522004996504e-05,3248.1404750959528
0,39,0.6252673504925642,2.445683330755461e-05,3248.1404750959528
0,40,0.6462747014461582,2.5549957078521333e-05,3248.1404750959528
0,41,0.6429308939682049,2.442380932783309e-05,3248.1404750959528
0,42,0.6485090076310521,2.822088484564006e-05,3248.1404750959528
0,43,0.652606661319351,2.5787291266957407e-05,3248.1404750959528
0,44,0.667593270987369,2.863132792374348e-05,3248.1404750959528
0,45,0.6532618368329457,2.7096423279869745e-05,3248.1404750959528
0,46,0.696584926053867,3.050011083055611e-05,3248.1404750959528
0,47,0.6295263744845022,2.8084625240197745e-05,3248.1404750959528
1,0,-2.5755865637171658,3.2747143647748675e-05,3248.1404750959528
1,1,-5.1549593891881536,1.6000803589079257e-05,3248.1404750959528
1,2,0.810745564064513,1.5331439746757852e-06,3248.1404750959528
1,3,-33.006077672654804,2.57926508437225e-06,3248.1404750959528
1,4,0.532694963822527,3.798955309495034e-06,3248.1404750959528
1,5,-8.018119488387935,5.4915090415696635e-06,3248.1404750959528
1,6,4.4468836041290976,7.317063130286049e-06,3248.1404750959528
1,7,-3.6560651042760535,8.455596889974517e-06,3248.1404750959528
1,8,2.354983776955809,9.350000612629783e-06,3248.1404750959528
1,9,-1.7111838116981892,1.0437312609323673e-05,3248.1404750959528
1,10,1.1499184447234145,1.1124521558062572e-05,3248.1404750959528
1,11,-0.7986514703642217,1.2156878175393898e-05,3248.1404750959528
1,12,0.5579753582040408,1.2956226779606537e-05,3248.1404750959528
1,13,-0.33995988845819325,1.3725188710009924e-05,3248.1404750959528
