x_m,side,body_trace_real,body_trace_imag,free_trace_real,free_trace_imag,gap_over_incident_potential,nearest_body_distance_m,nearest_free_distance_m
2.901559696875,-1,-0.004490243560607404,-0.0049142639737819495,-0.003702751170703348,-0.004074854097124687,0.000447694846998268,0.002957275181886356,6.651590313363001e-05
2.901559696875,1,-0.004490243560607475,-0.004914263973781916,-0.003702751170703414,-0.004074854097124748,0.0004476948469982426,0.0029572751818863104,6.651590313363001e-05
2.8968722062500003,-1,-0.005032442466478961,-0.005608809804337232,-0.0048789892405383195,-0.005448566957635502,8.629991956444183e-05,0.002959789834582236,0.0014395240268581175
2.8968722062500003,1,-0.005032442466478963,-0.00560880980433724,-0.0048789892405383785,-0.005448566957635556,8.629991956441352e-05,0.002959789834582055,0.0014395240268581175
2.8921847156250005,-1,-0.005714937487207604,-0.006486097589665418,-0.005341387736913878,-0.0060698595690873965,0.0002175421768244732,0.002962397719074139,0.0009402284332526989
2.8921847156250005,1,-0.005714937487207689,-0.006486097589665352,-0.005341387736913946,-0.006069859569087459,0.00021754217682444057,0.00296239771907421,0.0009402284332526989
2.887497225,-1,-0.006382966483669167,-0.0073715788693635344,-0.005697668189993331,-0.006594088246745499,0.000403127201228074,0.002965096894753677,0.0004436189085470568
2.887497225,1,-0.006382966483669134,-0.007371578869363503,-0.005697668189993401,-0.006594088246745562,0.0004031272012280201,0.0029650968947534466,0.0004436189085470568
2.8828097343750003,-1,-0.006873035018346592,-0.008072230769421651,-0.006842832910123675,-0.00805441837390135,1.3638601041258465e-05,0.0029678854497145026,0.0018246852733030776
2.8828097343750003,1,-0.006873035018346724,-0.008072230769421575,-0.006842832910123787,-0.008054418373901442,1.3638601041231896e-05,0.002967885449714413,0.0018246852733030776
2.87812224375,-1,-0.007760423258389339,-0.009283201222229004,-0.007454478515021018,-0.008928686163573311,0.0001821449773022061,0.0029707615014812443,0.001333417382414468
2.87812224375,1,-0.007760423258389419,-0.009283201222229105,-0.007454478515021128,-0.008928686163573417,0.00018214497730219685,0.002970761501481303,0.001333417382414468
2.873434753125,-1,-0.008583757807842554,-0.010459473517825354,-0.007935958230661195,-0.009679704149338424,0.0003943161111848806,0.0029737231976598483,0.0008448051251070988
2.873434753125,1,-0.008583757807842618,-0.010459473517825358,-0.007935958230661292,-0.009679704149338534,0.0003943161111848408,0.0029737231976599255,0.0008448051251070988
2.8687472625000003,-1,-0.009402741108346782,-0.011662205110580628,-0.008248653597249602,-0.01025523395672349,0.0007078252572262911,0.0029767687165195345,0.0003588384249387337
2.8687472625000003,1,-0.009402741108346874,-0.011662205110580874,-0.00824865359724968,-0.01025523395672359,0.0007078252572263382,0.0029767687165196434,0.0003588384249387337
2.864059771875,-1,-0.010013822039359178,-0.012638456770232892,-0.009919506419156777,-0.012539119093786043,5.3280769990507706e-05,0.0029798962675086256,0.0017505072397990713
2.864059771875,1,-0.010013822039359138,-0.012638456770232762,-0.009919506419156834,-0.012539119093786103,5.328076999042786e-05,0.002979896267508481,0.0017505072397990713
2.85937228125,-1,-0.011078464063526762,-0.014246689969672242,-0.01060211116000478,-0.01364458332903015,0.0002986318085042794,0.0029831040917045236,0.0012698015619099917
2.85937228125,1,-0.011078464063526881,-0.014246689969672493,-0.01060211116000485,-0.013644583329030216,0.0002986318085043478,0.0029831040917046004,0.0012698015619099917
2.8546847906250004,-1,-0.012030662805744883,-0.015766170776766487,-0.011076097844460774,-0.01452524069800468,0.0006089691246758787,0.002986390462207246,0.0007917114178252402
2.8546847906250004,1,-0.012030662805744973,-0.01576617077676653,-0.011076097844460854,-0.014525240698004751,0.000608969124675872,0.002986390462207299,0.0007917114178252402
2.8499973,-1,-0.012984600444116663,-0.017328996462457436,-0.01129005060941134,-0.015103168804847982,0.0010881260256396413,0.002989753684470556,0.0003162268684305941
2.8499973,1,-0.012984600444116657,-0.01732899646245747,-0.01129005060941142,-0.015103168804848058,0.001088126025639608,0.002989753684470498,0.0003162268684305941
2.845309809375,-1,-0.013673164211884263,-0.018580076230045966,-0.013524543550766205,-0.018397898397681505,9.145054594373621e-05,0.0029931920965817743,0.0017183380089439149
2.845309809375,1,-0.013673164211884152,-0.018580076230045917,-0.01352454355076628,-0.01839789839768171,9.145054594361424e-05,0.0029931920965816277,0.0017183380089439149
2.8406223187500004,-1,-0.014898996235040003,-0.020639235160245892,-0.01425090918001351,-0.01974798477601492,0.00042863288351725016,0.0029967040694891,0.0012480349689149156
2.8406223187500004,1,-0.014898996235039623,-0.020639235160245344,-0.014250909180013606,-0.019747984776015134,0.00042863288351690127,0.0029967040694886663,0.0012480349689149156
2.835934828125,-1,-0.015957371038243597,-0.02254006248628202,-0.014678590780219197,-0.02074126252117819,0.0008584636281932077,0.0030002880071780575,0.0007803079122253725
2.835934828125,1,-0.015957371038243563,-0.02254006248628204,-0.014678590780219332,-0.020741262521178444,0.0008584636281930945,0.003000288007177942,0.0007803079122253725
2.8312473375000002,-1,-0.017016845952688178,-0.024495662901702558,-0.01475482549770725,-0.021285440091846363,0.0015275263667980461,0.0030039423468051435,0.0003151470370891529
2.8312473375000002,1,-0.01701684595268832,-0.024495662901702644,-0.014754825497707402,-0.021285440091846606,0.0015275263667979943,0.0030039423468051843,0.0003151470370891529
2.8265598468750004,-1,-0.017731784604088835,-0.026004934548959236,-0.0175670420391901,-0.025780476761797858,0.000108299247837134,0.0030076655587821795,0.001727542576052031
2.8265598468750004,1,-0.017731784604088918,-0.026004934548959274,-0.017567042039190232,-0.025780476761798007,0.000108299247837088,0.003007665558782175,0.001727542576052031
2.82187235625,-1,-0.019102489086585007,-0.028577379379400764,-0.01831432719571734,-0.027396643079683158,0.0005521899343458591,0.0030114561468210315,0.0012674847959917163
2.82187235625,1,-0.019102489086585163,-0.028577379379400875,-0.01831432719571746,-0.02739664307968332,0.0005521899343458495,0.0030114561468211885,0.0012674847959917163
2.8171848656250003,-1,-0.020242048191618102,-0.030901028546774047,-0.01866712610757389,-0.028496305742609234,0.0011181121253804368,0.0030153126479392084,0.000809963998118092
2.8171848656250003,1,-0.020242048191618147,-0.03090102854677412,-0.018667126107573963,-0.028496305742609356,0.0011181121253804151,0.0030153126479392986,0.000809963998118092
2.8124973750000004,-1,-0.02136055817607124,-0.033262300824291935,-0.01859034474359035,-0.02899955184676349,0.0019774422525891855,0.003019233632424498,0.0003549705179729315
2.8124973750000004,1,-0.021360558176071177,-0.0332623008242919,-0.01859034474359038,-0.028999551846763533,0.0019774422525891413,0.003019233632424478,0.0003549705179729315
2.807809884375,-1,-0.02203013887082445,-0.03497262153959026,-0.021919962052944494,-0.03480886655102215,7.677045842744921e-05,0.0030232177037653025,0.0017774947254299775
2.807809884375,1,-0.022030138870824435,-0.03497262153959009,-0.021919962052944508,-0.034808866551022104,7.677045842740513e-05,0.0030232177037653077,0.0017774947254299775
2.8031223937500003,-1,-0.023533072909348567,-0.03813696772609824,-0.02267601534194792,-0.03673258003478612,0.0006399512602299112,0.003027263498545955,0.001327527024695123
2.8031223937500003,1,-0.023533072909348588,-0.03813696772609813,-0.022676015341947964,-0.03673258003478611,0.0006399512602298718,0.003027263498545963,0.001327527024695123
2.7984349031250004,-1,-0.02473179436351756,-0.0409364697312844,-0.022941447164072048,-0.0379559428441668,0.0013524079170698048,0.0030313696863080736,0.0008800578543060877
2.7984349031250004,1,-0.024731794363517624,-0.04093646973128435,-0.022941447164072117,-0.037955942844166805,0.0013524079170697848,0.0030313696863080563,0.0008800578543060877
2.7937474125,-1,-0.0258514857241809,-0.04369859306555062,-0.022710211342197334,-0.03843338081405434,0.002384795498968569,0.0030355349693810163,0.0004350776871326553
2.7937474125,1,-0.02585148572418067,-0.04369859306555023,-0.022710211342197396,-0.03843338081405439,0.0023847954989683648,0.003035534969380796,0.0004350776871326553
2.7890599218750003,-1,-0.026370008935348622,-0.045477869980516165,-0.026417117143638237,-0.045560431799235315,3.6973792408211584e-05,0.003039758082680865,0.0018675770303766895
2.7890599218750003,1,-0.02637000893534856,-0.045477869980516436,-0.026417117143638348,-0.04556043179923547,3.697379240820517e-05,0.0030397580826808162,0.0018675770303766895
2.7843724312500004,-1,-0.02799564540588095,-0.0493316853580298,-0.027179420770416105,-0.04785731115809581,0.0006555018538937915,0.003044037793483098,0.0014275464255719753
2.7843724312500004,1,-0.027995645405880717,-0.04933168535802946,-0.02717942077041627,-0.04785731115809602,0.0006555018538935273,0.003044037793482951,0.0014275464255719753
2.779684940625,-1,-0.029240308293910458,-0.05268386558194686,-0.027361675781093244,-0.049253731052792044,0.0015212147413543068,0.003048372901163052,0.0009899764485842358
2.779684940625,1,-0.029240308293910618,-0.05268386558194721,-0.02736167578109342,-0.0492537310527923,0.0015212147413543344,0.003048372901163147,0.0009899764485842358
2.7749974500000003,-1,-0.030309711073621366,-0.05584865758856576,-0.026983962611235698,-0.04974115749400542,0.002705001137164014,0.003052762236914712,0.0005548577096113547
2.7749974500000003,1,-0.03030971107362127,-0.055848657588565394,-0.02698396261123584,-0.04974115749400563,0.0027050011371637732,0.0030527622369146126,0.0005548577096113547
2.770309959375,-1,-0.03162949613898909,-0.0595517610057245,-0.025683535990988313,-0.048558304942813255,0.004861493874165591,0.0030572046634381247,0.00012218085318305844
2.770309959375,1,-0.03162949613898921,-0.059551761005724985,-0.025683535990988417,-0.04855830494281342,0.004861493874165703,0.0030572046634382813,0.00012218085318305844
2.76562246875,-1,-0.03239992670631692,-0.06236160902732122,-0.03188045980309703,-0.061295179661817197,0.00046140232798344555,0.0030616990746086346,0.0015669365581612374
2.76562246875,1,-0.032399926706316876,-0.0623616090273211,-0.03188045980309705,-0.06129517966181726,0.000461402327983373,0.003061699074608565,0.0015669365581612374
2.7609349781250003,-1,-0.03376512256386406,-0.06652285746866274,-0.032154938991863384,-0.0632498050104807,0.0014188328747396003,0.0030662443951155545,0.0011391155377396822
2.7609349781250003,1,-0.03376512256386386,-0.06652285746866235,-0.03215493899186343,-0.06324980501048078,0.0014188328747393975,0.003066244395115358,0.0011391155377396822
2.7562474875,-1,-0.03476715901200367,-0.07015293044121619,-0.03170386105294117,-0.06391489902063563,0.002703173499219298,0.0030708395800831396,0.000713708539444087
2.7562474875,1,-0.03476715901200367,-0.07015293044121644,-0.031703861052941255,-0.06391489902063575,0.002703173499219327,0.0030708395800832164,0.000713708539444087
2.751559996875,-1,-0.03587077410170162,-0.07410645296956617,-0.03052099600003594,-0.06318371796714835,0.004730829029589148,0.0030754836146684493,0.0002907063451323688
2.751559996875,1,-0.03587077410170176,-0.07410645296956615,-0.030520996000036042,-0.0631837179671485,0.004730829029589096,0.003075483614668584,0.0002907063451323688
2.7468725062500003,-1,-0.036367937245232136,-0.07687168829952765,-0.036291734915892666,-0.0765988868084027,0.00011017323367930083,0.0030801755136360726,0.0017450997709942892
2.7468725062500003,1,-0.03636793724523186,-0.07687168829952741,-0.036291734915892715,-0.07659888680840275,0.00011017323367915754,0.0030801755136359485,0.0017450997709942892
2.742185015625,-1,-0.03783880922404421,-0.08197417764180477,-0.03662390233128063,-0.07916624698256546,0.001190045349792971,0.0030849143209138756,0.0013268796675516212
2.742185015625,1,-0.03783880922404405,-0.08197417764180444,-0.03662390233128066,-0.07916624698256551,0.0011900453497928022,0.003084914320913784,0.0013268796675516212
2.737497525,-1,-0.03880051628013318,-0.08623408168762356,-0.03612957392669205,-0.08013376150854154,0.0025903046129030403,0.003089699109131064,0.0009110369196582771
2.737497525,1,-0.03880051628013315,-0.08623408168762342,-0.036129573926692075,-0.08013376150854165,0.0025903046129029427,0.0030896991091311186,0.0009110369196582771
2.7328100343750004,-1,-0.039621478854659484,-0.09036431395525374,-0.034887936066452206,-0.07957578843148666,0.0045825511535199925,0.003094528979135691,0.0004975624464999481
2.7328100343750004,1,-0.039621478854659276,-0.09036431395525317,-0.03488793606645226,-0.07957578843148679,0.004582551153519705,0.0030945289791355956,0.0004975624464999481
2.72812254375,-1,-0.04081891985201116,-0.09544211053383518,-0.03224478590672835,-0.07578239188681775,0.008342632431851954,0.0030994030594939416,8.644720159445979e-05
2.72812254375,1,-0.040818919852011054,-0.09544211053383465,-0.032244785906728364,-0.07578239188681779,0.008342632431851732,0.003099403059493885,8.644720159445979e-05
2.7234350531250002,-1,-0.04131881395516335,-0.09911414422558569,-0.040788292904376466,-0.0975686436717829,0.0006355829424246918,0.0031043205059752563,0.0015526821727916626
2.7234350531250002,1,-0.041318813955163465,-0.09911414422558576,-0.040788292904376626,-0.09756864367178315,0.0006355829424246201,0.003104320505975305,0.0015526821727916626
2.7187475625000004,-1,-0.042372649611163646,-0.10445306904908455,-0.0404770070830109,-0.09945815918772223,0.0020780751958735257,0.003109280501019445,0.0011462583822733768
2.7187475625000004,1,-0.042372649611163674,-0.10445306904908448,-0.040477007083011024,-0.09945815918772241,0.0020780751958734216,0.0031092805010195733,0.0011462583822733768
2.714060071875,-1,-0.04298345393736876,-0.10898976052026964,-0.03926124651116026,-0.09933420155108978,0.004025114241807309,0.003114282253190007,0.0007421668865533332
2.714060071875,1,-0.042983453937367785,-0.10898976052026685,-0.03926124651116037,-0.0993342015510899,0.0040251142418061,0.003114282253189563,0.0007421668865533332
2.7093725812500002,-1,-0.04370762129030869,-0.11398922926721942,-0.03724019413986327,-0.09726920985181745,0.006973142357547051,0.003119324996610137,0.00034039877647739497
2.7093725812500002,1,-0.043707621290308404,-0.11398922926721863,-0.037240194139863354,-0.0972692098518175,0.006973142357546692,0.0031193249966100203,0.00034039877647739497
2.7046850906250004,-1,-0.043791707090918355,-0.11731152225387616,-0.04411424856688601,-0.11777641141648275,0.0002200871608443093,0.0031244079903930966,0.001815945177223388
2.7046850906250004,1,-0.04379170709091849,-0.11731152225387667,-0.044114248566886255,-0.11777641141648328,0.00022008716084433833,0.0031244079903932067,0.001815945177223388
2.6999976,-1,-0.04496038898196305,-0.12402056090569727,-0.04398338448641018,-0.12080667959813819,0.0013065856561676787,0.003129530518052362,0.0014187972483010527
2.6999976,1,-0.04496038898196321,-0.1240205609056976,-0.043983384486410496,-0.12080667959813887,0.0013065856561675325,0.003129530518052428,0.0014187972483010527
2.6953101093750003,-1,-0.0454909694655212,-0.1294046702842245,-0.0428589485580144,-0.1214123400043539,0.0032730014191936605,0.0031346918869045114,0.001023946183552324
2.6953101093750003,1,-0.04549096946552118,-0.1294046702842245,-0.04285894855801469,-0.12141234000435457,0.003273001419193377,0.0031346918869044928,0.001023946183552324
2.6906226187500004,-1,-0.04574532474280864,-0.1343171239066144,-0.040883589324530435,-0.11982079562556278,0.005947278660312794,0.0031398914274621734,0.0006313832111508946
2.6906226187500004,1,-0.04574532474280858,-0.13431712390661424,-0.040883589324530664,-0.11982079562556334,0.005947278660312489,0.0031398914274621222,0.0006313832111508946
2.685935128125,-1,-0.04636853689169011,-0.14046708514412184,-0.03813547401676883,-0.11596381463888211,0.010054622244677463,0.0031451284928172055,0.00024109959360262
2.685935128125,1,-0.04636853689169026,-0.14046708514412196,-0.038135474016768985,-0.11596381463888249,0.010054622244677366,0.0031451284928173864,0.00024109959360262
2.6812476375000003,-1,-0.046353275415682973,-0.14472681806629242,-0.04655559682938854,-0.14460583954456063,9.169250880521534e-05,0.00315040245801753,0.0017280866277453177
2.6812476375000003,1,-0.04635327541568209,-0.14472681806628987,-0.046555596829388646,-0.14460583954456077,9.169250880500685e-05,0.00315040245801726,0.0017280866277453177
2.6765601468750004,-1,-0.04703561967309948,-0.15185375469524173,-0.04583770499519783,-0.14710990889663011,0.0019031291726443827,0.003155712719432477,0.0013423356447488516
2.6765601468750004,1,-0.04703561967309939,-0.15185375469524123,-0.04583770499519798,-0.14710990889663045,0.0019031291726440455,0.003155712719432414,0.0013423356447488516
2.67187265625,-1,-0.04709400666550585,-0.1574965272057836,-0.04408663425366046,-0.1466642351674272,0.004372790398066008,0.0031610586941204317,0.0009588380101149124
2.67187265625,1,-0.047094006665505714,-0.15749652720578317,-0.04408663425366064,-0.14666423516742766,0.004372790398065631,0.0031610586941203758,0.0009588380101149124
2.6671851656250003,-1,-0.04696921550985756,-0.16288098397474418,-0.04149435840456205,-0.14363491922523725,0.007783116708529294,0.003166439819184325,0.0005775851236774349
2.6671851656250003,1,-0.04696921550985724,-0.16288098397474288,-0.041494358404562254,-0.14363491922523777,0.007783116708528553,0.0031664398191841984,0.0005775851236774349
2.662497675,-1,-0.047326301879010074,-0.17007612554987123,-0.038131890679681334,-0.13780575180163998,0.013051705270032205,0.00317185555112789,0.00019856841960215477
2.662497675,1,-0.04732630187900993,-0.1700761255498704,-0.03813189067968148,-0.13780575180164034,0.013051705270031728,0.0031718555511278347,0.00019856841960215477
2.657810184375,-1,-0.047005850814189086,-0.17492529726400807,-0.047281681069339936,-0.17463615517953127,0.00015543446151870935,0.0031773053652092167,0.001696779366386944
2.657810184375,1,-0.047005850814189225,-0.1749252972640084,-0.04728168106934004,-0.1746361551795316,0.00015543446151870005,0.003177305365209349,0.001696779366386944
2.6531226937500003,-1,-0.047179155230920145,-0.18256891388655114,-0.046024577148285804,-0.17665308368256338,0.0023444873197313717,0.0031827887547932238,0.0013222094668616513
2.6531226937500003,1,-0.04717915523092006,-0.18256891388655053,-0.046024577148285915,-0.1766530836825638,0.002344487319730966,0.0031827887547931665,0.0013222094668616513
2.648435203125,-1,-0.046743631090021005,-0.18853204053797656,-0.043733743001727325,-0.17515846380793487,0.005332020880943737,0.0031883052307028164,0.0009498502581880008
2.648435203125,1,-0.046743631090020325,-0.18853204053797384,-0.043733743001727436,-0.1751584638079353,0.005332020880942479,0.003188305230702525,0.0009498502581880008
2.6437477125,-1,-0.04615633744080275,-0.19431445692743202,-0.04064005658318096,-0.17067693171485504,0.009441303368325825,0.0031938543205733286,0.0005796933118598635
2.6437477125,1,-0.04615633744080267,-0.1943144569274315,-0.0406400565831811,-0.1706769317148556,0.009441303368325396,0.0031938543205732943,0.0005796933118598635
2.6390602218750003,-1,-0.04605976143062284,-0.20230151486814602,-0.03690331231804891,-0.16321909835282813,0.015613474342160422,0.0031994355682102528,0.00021173023370309185
2.6390602218750003,1,-0.04605976143062272,-0.20230151486814546,-0.036903312318049046,-0.1632190983528288,0.015613474342159936,0.0031994355682103143,0.00021173023370309185
2.63437273125,-1,-0.045382724098787915,-0.207735900024625,-0.045939607378187475,-0.20803762400886436,0.0002463607068595276,0.003205048532947402,0.0017209526638754247
2.63437273125,1,-0.0453827240987879,-0.207735900024625,-0.045939607378187614,-0.20803762400886472,0.00024636070685964665,0.0032050485329474,0.0017209526638754247
2.629685240625,-1,-0.045028128795096836,-0.21607049110347654,-0.04421671418079904,-0.2097606462984282,0.002474541892670351,0.003210692789012054,0.0013573522768667995
2.629685240625,1,-0.045028128795096725,-0.2160704911034767,-0.04421671418079916,-0.20976064629842855,0.0024745418926702648,0.0032106927890120968,0.0013573522768667995
2.6249977500000004,-1,-0.044068910623091144,-0.22242302630209151,-0.041497680872409494,-0.20736298327288147,0.005942648288192773,0.0032163679248962264,0.0009959207814989324
2.6249977500000004,1,-0.044068910623091005,-0.22242302630209151,-0.04149768087240959,-0.2073629832728817,0.005942648288192672,0.003216367924896305,0.0009959207814989324
2.620310259375,-1,-0.04292157067757468,-0.22841561368330837,-0.03803297137573733,-0.20152571547657283,0.01063077046016738,0.0032220735427337713,0.0006366499209256582
2.620310259375,1,-0.04292157067757476,-0.228415613683308,-0.038032971375737364,-0.2015257154765729,0.010630770460167223,0.003222073542733784,0.0006366499209256582
2.61562276875,-1,-0.042166227215174816,-0.23667220411784823,-0.034097970919356374,-0.1928127932697789,0.017346190898376346,0.0032278092576858647,0.0002795314726328768
2.61562276875,1,-0.04216622721517396,-0.2366722041178435,-0.03409797091935632,-0.19281279326977843,0.017346190898374667,0.0032278092576855737,0.0002795314726328768
2.6109352781250004,-1,-0.041112764806358226,-0.24278069378542444,-0.04211144042492563,-0.24480295436148508,0.0008772852242447271,0.003233574697334328,0.0017995572484383882
2.6109352781250004,1,-0.041112764806357956,-0.24278069378542363,-0.04211144042492573,-0.24480295436148553,0.0008772852242452261,0.0032335746973342766,0.0017995572484383882
2.6062477875,-1,-0.04020729320869749,-0.2520803970923374,-0.04000082354243491,-0.24661630877773352,0.002126875874070353,0.003239369501088163,0.0014467190944919273
2.6062477875,1,-0.04020729320869725,-0.2520803970923369,-0.04000082354243509,-0.24661630877773444,0.0021268758740697964,0.0032393695010881278,0.0014467190944919273
2.6015602968750002,-1,-0.03869943109474528,-0.258967908306015,-0.036972362147171006,-0.24364928855392254,0.005996212398377571,0.0032451933195958116,0.0010960088912754379
