station,exponent,count,potential,y,computed_q,exact_q
12,1.0,48,linear_z,-1.2499166666666666,-1.0053903050798938,-1.0
12,1.0,48,linear_z,-1.20575,-0.9996861787107322,-1.0
12,1.0,48,linear_z,-1.1615833333333332,-1.0001476143945824,-1.0
12,1.0,48,linear_z,-1.1174166666666667,-1.0001350439254648,-1.0
12,1.0,48,linear_z,-1.0732499999999998,-1.0001373826115398,-1.0
12,1.0,48,linear_z,-1.0290833333333333,-1.0001353327396636,-1.0
12,1.0,48,linear_z,-0.9849166666666668,-1.0001325566168273,-1.0
12,1.0,48,linear_z,-0.9407500000000001,-1.00012965720943,-1.0
12,1.0,48,linear_z,-0.8965833333333334,-1.0001269022712145,-1.0
12,1.0,48,linear_z,-0.8524166666666667,-1.0001243910914672,-1.0
12,1.0,48,linear_z,-0.80825,-1.0001221591795462,-1.0
12,1.0,48,linear_z,-0.7640833333333333,-1.0001202173594945,-1.0
12,1.0,48,linear_z,-0.7199166666666666,-1.000118569474839,-1.0
12,1.0,48,linear_z,-0.6757500000000001,-1.0001172215973881,-1.0
12,1.0,48,linear_z,-0.6315833333333334,-1.0001161883712444,-1.0
12,1.0,48,linear_z,-0.5874166666666667,-1.0001154995329238,-1.0
12,1.0,48,linear_z,-0.54325,-1.000115209273793,-1.0
12,1.0,48,linear_z,-0.4990833333333333,-1.0001154124322267,-1.0
12,1.0,48,linear_z,-0.4549166666666667,-1.0001162752491493,-1.0
12,1.0,48,linear_z,-0.41075000000000006,-1.000118105114113,-1.0
12,1.0,48,linear_z,-0.36658333333333337,-1.0001214225834083,-1.0
12,1.0,48,linear_z,-0.3224166666666667,-1.0001286486542653,-1.0
12,1.0,48,linear_z,-0.27825,-1.0001233340437488,-1.0
12,1.0,48,linear_z,-0.2340833333333333,-1.0004189826127134,-1.0
12,1.0,48,linear_z,0.2340833333333333,-1.0004189826127283,-1.0
12,1.0,48,linear_z,0.27825,-1.0001233340437432,-1.0
12,1.0,48,linear_z,0.3224166666666667,-1.0001286486542715,-1.0
12,1.0,48,linear_z,0.36658333333333337,-1.000121422583386,-1.0
12,1.0,48,linear_z,0.41074999999999995,-1.0001181051141306,-1.0
12,1.0,48,linear_z,0.45491666666666664,-1.000116275249139,-1.0
12,1.0,48,linear_z,0.4990833333333333,-1.0001154124322424,-1.0
12,1.0,48,linear_z,0.54325,-1.0001152092737724,-1.0
12,1.0,48,linear_z,0.5874166666666667,-1.0001154995329298,-1.0
12,1.0,48,linear_z,0.6315833333333334,-1.0001161883712109,-1.0
12,1.0,48,linear_z,0.67575,-1.0001172215974028,-1.0
12,1.0,48,linear_z,0.7199166666666666,-1.0001185694748516,-1.0
12,1.0,48,linear_z,0.7640833333333333,-1.0001202173594843,-1.0
12,1.0,48,linear_z,0.8082499999999999,-1.0001221591795546,-1.0
12,1.0,48,linear_z,0.8524166666666666,-1.0001243910914572,-1.0
12,1.0,48,linear_z,0.8965833333333333,-1.0001269022712194,-1.0
12,1.0,48,linear_z,0.94075,-1.0001296572094527,-1.0
12,1.0,48,linear_z,0.9849166666666667,-1.0001325566168189,-1.0
12,1.0,48,linear_z,1.0290833333333333,-1.0001353327396576,-1.0
12,1.0,48,linear_z,1.0732499999999998,-1.0001373826115139,-1.0
12,1.0,48,linear_z,1.1174166666666667,-1.0001350439254981,-1.0
12,1.0,48,linear_z,1.1615833333333332,-1.0001476143945571,-1.0
12,1.0,48,linear_z,1.20575,-0.9996861787107316,-1.0
12,1.0,48,linear_z,1.2499166666666666,-1.0053903050798807,-1.0
12,1.0,48,quadratic,-1.2499166666666666,-0.23194644178808704,0.0
12,1.0,48,quadratic,-1.20575,0.00987775960817716,0.0
12,1.0,48,quadratic,-1.1615833333333332,0.006899556543892074,0.0
12,1.0,48,quadratic,-1.1174166666666667,0.00992250800186339,0.0
12,1.0,48,quadratic,-1.0732499999999998,0.010579934766649753,0.0
12,1.0,48,quadratic,-1.0290833333333333,0.010737643999750239,0.0
12,1.0,48,quadratic,-0.9849166666666668,0.010688036731186438,0.0
12,1.0,48,quadratic,-0.9407500000000001,0.010560747072826495,0.0
12,1.0,48,quadratic,-0.8965833333333334,0.010408790113466059,0.0
12,1.0,48,quadratic,-0.8524166666666667,0.01025632402247436,0.0
12,1.0,48,quadratic,-0.80825,0.010115055418392048,0.0
12,1.0,48,quadratic,-0.7640833333333333,0.00999116948959263,0.0
12,1.0,48,quadratic,-0.7199166666666666,0.009888528306715652,0.0
12,1.0,48,quadratic,-0.6757500000000001,0.009810356818608333,0.0
12,1.0,48,quadratic,-0.6315833333333334,0.009760351120872937,0.0
12,1.0,48,quadratic,-0.5874166666666667,0.009743705335110264,0.0
12,1.0,48,quadratic,-0.54325,0.009768468136719229,0.0
12,1.0,48,quadratic,-0.4990833333333333,0.00984782338606341,0.0
12,1.0,48,quadratic,-0.4549166666666667,0.010004525701148417,0.0
12,1.0,48,quadratic,-0.41075000000000006,0.010280758287942627,0.0
12,1.0,48,quadratic,-0.36658333333333337,0.01076094798259555,0.0
12,1.0,48,quadratic,-0.3224166666666667,0.011675097701230984,0.0
12,1.0,48,quadratic,-0.27825,0.013220679172303643,0.0
12,1.0,48,quadratic,-0.2340833333333333,0.025623340657118663,0.0
12,1.0,48,quadratic,0.2340833333333333,0.025623340657115093,0.0
12,1.0,48,quadratic,0.27825,0.013220679172306427,0.0
12,1.0,48,quadratic,0.3224166666666667,0.011675097701230652,0.0
12,1.0,48,quadratic,0.36658333333333337,0.010760947982600745,0.0
12,1.0,48,quadratic,0.41074999999999995,0.010280758287938344,0.0
12,1.0,48,quadratic,0.45491666666666664,0.010004525701147673,0.0
12,1.0,48,quadratic,0.4990833333333333,0.009847823386061598,0.0
12,1.0,48,quadratic,0.54325,0.009768468136726704,0.0
12,1.0,48,quadratic,0.5874166666666667,0.009743705335116162,0.0
12,1.0,48,quadratic,0.6315833333333334,0.009760351120863155,0.0
12,1.0,48,quadratic,0.67575,0.009810356818617309,0.0
12,1.0,48,quadratic,0.7199166666666666,0.009888528306711183,0.0
12,1.0,48,quadratic,0.7640833333333333,0.009991169489590852,0.0
12,1.0,48,quadratic,0.8082499999999999,0.010115055418393219,0.0
12,1.0,48,quadratic,0.8524166666666666,0.010256324022495274,0.0
12,1.0,48,quadratic,0.8965833333333333,0.0104087901134582,0.0
12,1.0,48,quadratic,0.94075,0.010560747072836267,0.0
12,1.0,48,quadratic,0.9849166666666667,0.010688036731207566,0.0
12,1.0,48,quadratic,1.0290833333333333,0.010737643999754309,0.0
12,1.0,48,quadratic,1.0732499999999998,0.010579934766665872,0.0
12,1.0,48,quadratic,1.1174166666666667,0.009922508001881783,0.0
12,1.0,48,quadratic,1.1615833333333332,0.006899556543919343,0.0
12,1.0,48,quadratic,1.20575,0.009877759608261929,0.0
12,1.0,48,quadratic,1.2499166666666666,-0.2319464417884673,0.0
12,1.0,72,linear_z,-1.257277777777778,-1.0117577292929778,-1.0
12,1.0,72,linear_z,-1.2278333333333333,-0.9990332200426031,-1.0
12,1.0,72,linear_z,-1.1983888888888887,-1.0001375399874726,-1.0
12,1.0,72,linear_z,-1.1689444444444446,-1.000133590268,-1.0
12,1.0,72,linear_z,-1.1395,-1.0001543676821942,-1.0
12,1.0,72,linear_z,-1.1100555555555556,-1.0001604666619552,-1.0
12,1.0,72,linear_z,-1.0806111111111112,-1.0001621213364769,-1.0
12,1.0,72,linear_z,-1.0511666666666666,-1.000161640813037,-1.0
12,1.0,72,linear_z,-1.0217222222222224,-1.000160159806828,-1.0
12,1.0,72,linear_z,-0.9922777777777778,-1.0001582213558269,-1.0
12,1.0,72,linear_z,-0.9628333333333333,-1.0001561052778405,-1.0
12,1.0,72,linear_z,-0.9333888888888888,-1.0001539610488797,-1.0
12,1.0,72,linear_z,-0.9039444444444444,-1.0001518702267516,-1.0
12,1.0,72,linear_z,-0.8744999999999999,-1.0001498775752544,-1.0
12,1.0,72,linear_z,-0.8450555555555556,-1.0001480074612235,-1.0
12,1.0,72,linear_z,-0.8156111111111111,-1.0001462728927728,-1.0
12,1.0,72,linear_z,-0.7861666666666667,-1.0001446807081424,-1.0
12,1.0,72,linear_z,-0.7567222222222222,-1.0001432346868608,-1.0
12,1.0,72,linear_z,-0.7272777777777777,-1.0001419375216525,-1.0
12,1.0,72,linear_z,-0.6978333333333333,-1.000140792176491,-1.0
12,1.0,72,linear_z,-0.6683888888888889,-1.0001398029482038,-1.0
12,1.0,72,linear_z,-0.6389444444444444,-1.000138976445423,-1.0
12,1.0,72,linear_z,-0.6094999999999999,-1.0001383226596021,-1.0
12,1.0,72,linear_z,-0.5800555555555555,-1.0001378563085197,-1.0
12,1.0,72,linear_z,-0.550611111111111,-1.0001375986835233,-1.0
12,1.0,72,linear_z,-0.5211666666666666,-1.0001375803459962,-1.0
12,1.0,72,linear_z,-0.49172222222222217,-1.0001378452376684,-1.0
12,1.0,72,linear_z,-0.46227777777777773,-1.0001384571848297,-1.0
12,1.0,72,linear_z,-0.4328333333333333,-1.000139510582624,-1.0
12,1.0,72,linear_z,-0.40338888888888885,-1.0001411487170002,-1.0
12,1.0,72,linear_z,-0.3739444444444444,-1.0001435959231615,-1.0
12,1.0,72,linear_z,-0.3445,-1.0001472280478967,-1.0
12,1.0,72,linear_z,-0.3150555555555555,-1.0001525338665083,-1.0
12,1.0,72,linear_z,-0.285611111111111,-1.0001628752522425,-1.0
12,1.0,72,linear_z,-0.25616666666666654,-1.0001408627166186,-1.0
12,1.0,72,linear_z,-0.22672222222222216,-1.0006809894754296,-1.0
12,1.0,72,linear_z,0.22672222222222221,-1.0006809894754212,-1.0
12,1.0,72,linear_z,0.25616666666666665,-1.0001408627166264,-1.0
12,1.0,72,linear_z,0.28561111111111115,-1.000162875252208,-1.0
12,1.0,72,linear_z,0.31505555555555553,-1.0001525338665567,-1.0
12,1.0,72,linear_z,0.34450000000000003,-1.0001472280478687,-1.0
12,1.0,72,linear_z,0.37394444444444447,-1.0001435959231748,-1.0
12,1.0,72,linear_z,0.4033888888888889,-1.000141148716989,-1.0
12,1.0,72,linear_z,0.43283333333333335,-1.000139510582623,-1.0
12,1.0,72,linear_z,0.4622777777777778,-1.0001384571847793,-1.0
12,1.0,72,linear_z,0.4917222222222222,-1.000137845237731,-1.0
12,1.0,72,linear_z,0.5211666666666667,-1.0001375803459813,-1.0
12,1.0,72,linear_z,0.5506111111111112,-1.000137598683516,-1.0
12,1.0,72,linear_z,0.5800555555555555,-1.0001378563084666,-1.0
12,1.0,72,linear_z,0.6095,-1.000138322659678,-1.0
12,1.0,72,linear_z,0.6389444444444445,-1.000138976445366,-1.0
12,1.0,72,linear_z,0.6683888888888889,-1.000139802948238,-1.0
12,1.0,72,linear_z,0.6978333333333333,-1.0001407921765013,-1.0
12,1.0,72,linear_z,0.7272777777777778,-1.0001419375216454,-1.0
12,1.0,72,linear_z,0.7567222222222223,-1.0001432346868624,-1.0
12,1.0,72,linear_z,0.7861666666666667,-1.0001446807081287,-1.0
12,1.0,72,linear_z,0.8156111111111111,-1.0001462728927757,-1.0
12,1.0,72,linear_z,0.8450555555555556,-1.0001480074612596,-1.0
12,1.0,72,linear_z,0.8745,-1.0001498775752127,-1.0
12,1.0,72,linear_z,0.9039444444444444,-1.000151870226784,-1.0
12,1.0,72,linear_z,0.9333888888888889,-1.0001539610488572,-1.0
12,1.0,72,linear_z,0.9628333333333334,-1.0001561052778327,-1.0
12,1.0,72,linear_z,0.9922777777777778,-1.0001582213558027,-1.0
12,1.0,72,linear_z,1.0217222222222224,-1.000160159806865,-1.0
12,1.0,72,linear_z,1.0511666666666666,-1.0001616408130143,-1.0
12,1.0,72,linear_z,1.0806111111111112,-1.0001621213365046,-1.0
12,1.0,72,linear_z,1.1100555555555558,-1.0001604666619324,-1.0
12,1.0,72,linear_z,1.1395,-1.0001543676821683,-1.0
12,1.0,72,linear_z,1.1689444444444446,-1.0001335902680206,-1.0
12,1.0,72,linear_z,1.1983888888888892,-1.0001375399874917,-1.0
12,1.0,72,linear_z,1.2278333333333333,-0.9990332200425771,-1.0
12,1.0,72,linear_z,1.257277777777778,-1.011757729293008,-1.0
12,1.0,72,quadratic,-1.257277777777778,-0.22010407320677486,0.0
12,1.0,72,quadratic,-1.2278333333333333,0.00012495582911181655,0.0
12,1.0,72,quadratic,-1.1983888888888887,-0.0003734046924040289,0.0
12,1.0,72,quadratic,-1.1689444444444446,0.0031945246276125533,0.0
12,1.0,72,quadratic,-1.1395,0.004316244736825433,0.0
12,1.0,72,quadratic,-1.1100555555555556,0.004819873146756363,0.0
12,1.0,72,quadratic,-1.0806111111111112,0.005038853611172572,0.0
12,1.0,72,quadratic,-1.0511666666666666,0.005123352849309541,0.0
12,1.0,72,quadratic,-1.0217222222222224,0.0051395474301614555,0.0
