run,outer_panel_count,pseudo_cfl,root_state_recovery,linear_gradient_recovery,linear_corner_treatment,linear_cusp_velocity_recovery,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,kinematic_convergence_integral,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,regrid_geometry_relative_l2,regrid_maximum_selected_state_change
self_similar_wedge_14deg_n320_jet256_dct128_second_regrid0_v531,320,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0002158441138452628,0.008520610903549568,0.001587336949852722,0.1254374448492787,4.00325442816823,4.004118507072775,7.648832427251202,45.81498085903756,18.05355290184422,0.0668209112633788,1.9480910550806754e-05,0.00061472401683965
self_similar_wedge_14deg_n640_jet256_dct128_second_regrid0_v532,640,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.00029399329810888587,0.009726928911840021,0.0010391456447652332,0.1254374448492787,4.00325442816823,4.004431358140736,7.646554394003855,45.8138668021053,18.05279041943066,0.0668209112633788,2.430111717581195e-05,0.001821042025130103
self_similar_wedge_14deg_n1280_jet256_dct128_second_regrid0_v533,1280,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0003289150162548424,0.01078178253854177,0.0009485836193864068,0.1254374448492787,4.00325442816823,4.004571158663543,7.6449154856707695,45.81344564919202,18.05260175698284,0.0668209112633788,2.5527557114060855e-05,0.0028758956518318522
