time_s,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,surge_velocity_mps,sway_velocity_mps,heave_velocity_mps,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,heave_accel_mps2,pitch_accel_rad_s2,bow_vertical_m,bow_vertical_accel_mps2,wave_elevation_m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670743904434755,0.028938601866045868,0.0,0.8497927226256892,0.04305662776706236
0.08,0.0,0.0,0.0017715506567420524,0.0,9.79303504043059e-06,0.0,0.0,0.0,0.03885100536992994,0.0,-0.001190815863673401,0.0,0.26041638525844846,-0.07595717042277286,0.0018333838799873311,-0.2191771887909394,-0.06392155546611272
0.16,0.0,0.0,0.00510988374016144,0.0,-0.0004704282236081407,0.0,0.0,0.0,0.0367820067007442,0.0,-0.012338541564015383,0.0,-0.32128898006286016,-0.1871290026595256,0.0021395999362996397,-1.5028215028551049,-0.14130883224649712
0.24,0.0,0.0,0.00644919477156401,0.0,-0.002059593477049699,0.0,0.0,0.0,-0.009710960773862297,0.0,-0.026787224369806416,0.0,-0.7975780927854602,-0.14202582957843526,-0.00655507844252779,-1.6943291807437004,-0.18127737355078422
0.32,0.0,0.0,0.0028820518708253828,0.0,-0.004473151936956057,0.0,0.0,0.0,-0.08102959752339879,0.0,-0.03091388222403948,0.0,-0.9137962645563492,0.052786446071505545,-0.02536142945911516,-0.5805026440608632,-0.18761466584308664
0.4,0.0,0.0,-0.006301268977610036,0.0,-0.006552051283843876,0.0,0.0,0.0,-0.14435466855930068,0.0,-0.018452028200175302,0.0,-0.5994924182499981,0.24705061797618422,-0.047670920783800266,0.9603851836516291,-0.16630938947848495
0.48,0.0,0.0,-0.01910334409072641,0.0,-0.007085378359289055,0.0,0.0,0.0,-0.16604937510505857,0.0,0.006960475856391302,0.0,0.12267455564684981,0.3878924134597495,-0.0638404230512775,2.5718272542317084,-0.12158843319721338
0.56,0.0,0.0,-0.030995187747866453,0.0,-0.005128929044462186,0.0,0.0,0.0,-0.1190609275833128,0.0,0.04352520606697451,0.0,1.0153674577508354,0.4939061790234415,-0.0633792457346007,4.133891072104845,-0.06056862245773588
0.64,0.0,0.0,-0.03682314495963752,0.0,-0.0002774035143906426,0.0,0.0,0.0,-0.024413814975918758,0.0,0.07355855345398402,0.0,1.1905255863538708,0.19324224844485732,-0.03857467074950004,2.4106571430347,0.0013436449201374226
0.72,0.0,0.0,-0.03528380318714472,0.0,0.005874567893262138,0.0,0.0,0.0,0.05894053702937152,0.0,0.0772104219679705,0.0,0.9089012146098784,-0.030438248954087265,0.0018082184909124221,0.7167141107137713,0.044327232820437906
