reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1,1.0,4.760584966615324,8.985681129492816,1.1348031894565638,-0.13480318945656378,5.594806884086684e-05,115717.20096389334,1.0001180990014484,0.12461574334638525,4.752861814747524,0.9983776884727484,9.462542224926707,3.111918017218769,False,insufficient_objective_decrease
1,0.5,4.760584966615324,8.985681129492816,1.0342516999482805,-0.03425169994828048,1.7570269936216407e-06,115710.45807702489,1.000059821725983,0.06231716740951781,4.720736007692985,0.9916293986554617,8.548190132133186,3.110193877367539,False,insufficient_objective_decrease
1,0.25,4.760584966615324,8.985681129492816,1.0089088217729998,-0.008908821772999787,1.7541059903446899e-06,115706.99819591538,1.0000299187410406,0.031161983564286226,4.731775598378233,0.9939483554144872,8.562938706202441,3.1093293422232318,False,insufficient_objective_decrease
1,0.125,4.760584966615324,8.985681129492816,1.0024747064090267,-0.0024747064090266946,8.079254576836232e-05,115705.2638150496,1.0000149288719462,0.015583327576664287,4.743978416138147,0.9965116575812355,8.774268020210792,3.1088968035226636,False,insufficient_objective_decrease
