reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.0017847270311765523,1.8992146960980536e-07,1.8992146960980536e-07,23031.677790481088
1,1.0,160,0.0012028090075002235,7.60074944410668e-07,7.60074944410668e-07,49069.1265403548
1,1.0,320,0.0009538077276916841,5.594806884086684e-05,5.594806884086684e-05,115717.20096389334
1,0.5,80,0.0017122790657085611,4.8118725315672904e-08,4.8118725315672904e-08,23005.057719732293
1,0.5,160,0.0010919817155634888,7.571183591474739e-07,7.571183591474739e-07,49066.34502021315
1,0.5,320,0.0008318731994447758,1.7570269936216407e-06,1.7570269936216407e-06,115710.45807702489
1,0.25,80,0.001690587651700313,1.2099310127450544e-08,1.2099310127450544e-08,22991.768207161902
1,0.25,160,0.001063358248915563,7.559057670437974e-07,7.559057670437974e-07,49064.927634372376
1,0.25,320,0.0008032906508153859,1.7541059903446899e-06,1.7541059903446899e-06,115706.99819591538
1,0.125,80,0.0016836558834324778,-8.079254576836232e-05,8.079254576836232e-05,22985.240820491083
1,0.125,160,0.0010557039325372233,7.188120172216582e-07,7.188120172216582e-07,49064.21227395188
1,0.125,320,0.0007970025578549645,5.260712624639951e-07,5.260712624639951e-07,115705.2638150496
