stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.010577577933413374,1.539729370878059e-06,1.539729370878059e-06,23435.750502497973,3.002533547849748
source,160,0.010617409665434563,5.676344748651117e-07,5.676344748651117e-07,48889.62207722924,2.9984047949107744
source,320,0.010892610137931046,1.316037618381769e-06,1.316037618381769e-06,115235.90632380106,2.995515092964534
candidate_factor_1,80,0.009153434521115576,4.3318727892108005e-06,4.3318727892108005e-06,23468.66054125632,3.009740435951399
candidate_factor_1,160,0.009001808811238536,6.070596098172898e-07,6.070596098172898e-07,48901.368772102025,3.0056059440345466
candidate_factor_1,320,0.009113326738788285,1.380402858107491e-06,1.380402858107491e-06,115269.76683967149,3.002717333379666
candidate_factor_0.5,80,0.009886148638995337,1.0631109994940167e-06,1.0631109994940167e-06,23412.35243779879,3.0061379304804055
candidate_factor_0.5,160,0.009840807095843455,5.480860283159426e-07,5.480860283159426e-07,48895.874419272644,3.0020048863292104
candidate_factor_0.5,320,0.010044548119070395,1.3210940732459724e-06,1.3210940732459724e-06,115252.89246779542,2.9991159328804584
candidate_factor_0.25,80,0.010242480475444156,2.6534851827974957e-07,2.6534851827974957e-07,23424.048903247447,3.004334920070245
candidate_factor_0.25,160,0.010244705997939467,5.575439200910535e-07,5.575439200910535e-07,48892.74399176691,3.0002042569388987
candidate_factor_0.25,320,0.010488536455587408,1.3228751191102506e-06,1.3228751191102506e-06,115244.35624943885,2.9973148650413575
candidate_factor_0.125,80,0.010413471104898904,6.622040856791581e-08,6.622040856791581e-08,23429.898983985117,3.0034337008900316
candidate_factor_0.125,160,0.010436108298685373,5.623595182323697e-07,5.623595182323697e-07,48891.18179903735,2.999304264032712
candidate_factor_0.125,320,0.010696949071993235,1.3185610636323273e-06,1.3185610636323273e-06,115240.12885008652,2.996414639396454
