run,outer_panel_count,pseudo_cfl,root_state_recovery,linear_gradient_recovery,linear_corner_treatment,linear_cusp_velocity_recovery,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,kinematic_convergence_integral,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,regrid_geometry_relative_l2,regrid_maximum_selected_state_change
self_similar_wedge_14deg_n320_final_regrid0_v579,320,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0009876141180709234,0.008321531736230715,0.0015077889090589131,0.1254357258751752,4.007910191404934,4.003951922715943,7.647866995065788,45.818656035276604,18.058498380361645,0.0668192818191766,6.455156221320907e-12,1.5808759155692952e-11
self_similar_wedge_14deg_n640_final_regrid0_v580,640,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0009115429534760866,0.009474975907875775,0.0009422477742775982,0.1254357258751752,4.007910191404934,4.004256809111794,7.6455841732772765,45.81755535549596,18.057746381091256,0.0668192818191766,4.9005110770538605e-06,0.0011534441840738065
self_similar_wedge_14deg_n1280_final_regrid0_v581,1280,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0008776537559790961,0.01049054268553713,0.000845519268777413,0.1254357258751752,4.007910191404934,4.004392633971821,7.6439404749813775,45.8171391316126,18.05756034177098,0.0668192818191766,6.1048618537325744e-06,0.0021690109617351627
