coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.12173584216570886,0.37507978164814704,0.0,0.0,7.614056999488938e-05,0.00029849130352083207,2.4022524357637698e-05,4.164240318044217e-05,0.0,False,4.139563174544265e-05,6.002148416391556e-05,7.038280337499282e-05,0.0037471919273955453
640,1280,0.0,0.09680783998538753,0.10265718650738653,0.0,0.0,3.391896660543076e-05,0.00021498661955014127,9.08437563142496e-06,1.0302466118971099e-05,0.0,False,0.006101034341818176,1.69064579043052e-05,2.2378262365691687e-05,0.0016647563353076472
