component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,diagnostic_zero_restoring_component,response_calibration_used
raw_bem,1.4,7.774541989381373,A33,-21.928357998656228,-0.6819063785521253,0.03414156618006903,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,A53,-10.876096926592673,-1.063566352631675,0.04949547980119078,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,B33,332.8774834310303,1.864044524832026,0.03414156618006903,zero_diagnostic_only,False,False
raw_bem,1.4,7.774541989381373,B53,20.883451768653753,0.367745211072154,0.04949547980119078,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,A33,-17.818716116284286,-0.5541088018559531,0.07951779645558965,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,A53,-12.534022549780415,-1.2256938069831511,0.08577910570991742,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,B33,326.57777337640215,1.8287674615884502,0.07951779645558965,zero_diagnostic_only,False,False
resolved_station_bem,1.4,7.774541989381373,B53,23.634234829552504,0.4161848707869488,0.08577910570991742,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,A33,-4.1096418823719425,-0.1277975766961722,0.22970856647546023,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,A53,1.6579256231877455,0.16212745435147646,0.2351114192120613,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,B33,6.29971005462839,0.03527706324357731,0.22970856647546023,zero_diagnostic_only,False,False
transom_extrapolation,1.4,7.774541989381373,B53,-2.750783060898744,-0.048439659714794664,0.2351114192120613,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,A33,-25.961695628089224,-0.8073311210947822,0.05013619336976135,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,A53,-10.640451508836687,-1.04052274248654,0.050579147311254506,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,B33,92.62687993491875,0.5186912212124216,0.05013619336976135,zero_diagnostic_only,False,False
pre_chine_bem,1.4,7.774541989381373,B53,31.274958285114288,0.5507334832977944,0.050579147311254506,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,A33,4.033337629433021,0.12542474254265765,0.008511386905552434,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,A53,-0.2356454177559876,-0.02304361014513505,0.021582525292486218,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,B33,240.25060349611155,1.3453533036196044,0.008511386905552434,zero_diagnostic_only,False,False
post_chine_bem,1.4,7.774541989381373,B53,-10.39150651646054,-0.18298827222564043,0.021582525292486218,zero_diagnostic_only,False,False
