component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.49598318885796927,0.9634431888579693,3.0296955624464443,0.06273615010965632,0.5301961501096563,1.6672834909108687,zero_diagnostic_only,False
resolved_station_bem,1.4,0.7034189482555222,1.1708789482555222,3.6820092712437806,0.0723693917843959,0.5398293917843959,1.6975767037245155,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.4034233810734984,0.06403661892650159,0.20137301549214334,-0.436652327971467,0.030807672028532962,0.0968794717878395,zero_diagnostic_only,False
pre_chine_bem,1.4,0.4098519473175036,0.8773119473175035,2.7588426016273693,0.33764451860074113,0.8051045186007411,2.5317752157256006,zero_diagnostic_only,False
post_chine_bem,1.4,-0.05842442151045833,0.40903557848954164,1.2862754040551623,-0.043252780077319246,0.42420721992268073,1.3339849683103167,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,0.05308115236244674,0.5205411523624467,1.6369218627749895,-0.3406879043372924,0.12677209566270758,0.39865438887643895,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.0877716810329229,0.3796883189670771,1.1939884244247707,-0.10945789254027892,0.35800210745972105,1.1257927907538399,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,-0.015169540962095843,0.45229045903790416,1.4222970409996987,0.12208835366378593,0.5895483536637859,1.853925640452157,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.4098519473175036,0.8773119473175035,2.7588426016273693,0.33764451860074113,0.8051045186007411,2.5317752157256006,zero_diagnostic_only,False
bem,1.4,0.49598318885796927,0.9634431888579693,3.0296955624464443,0.06273615010965632,0.5301961501096563,1.6672834909108687,zero_diagnostic_only,False
front,1.4,-3.278272411845517,-2.810812411845517,-8.83903274165257,0.5196175659507426,0.9870775659507426,3.1040175029897563,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.642237953158423,1.109697953158423,3.489616204900701,0.1654318907586002,0.6328918907586002,1.9902260715679252,zero_diagnostic_only,False
