outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,tau_mid,s_tau_element,s_tau_element_identity_residual,s_tau_recovered,s_tau_recovered_identity_residual,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,s_nu_continuous_normal_left,s_nu_continuous_normal_right,k_contribution_continuous_normal_exact
60,16.539994266503115,0.03258377736578965,0.25657484532815394,12.280157789242633,0.7801813658162485,0.013208628101532685,4.476406325121856e-05,0.02011832615465309,0.6907384076471914,16.53998755558229,-16.539987555582226,6.394884621840902e-14,-16.53998755558223,6.039613253960852e-14,0.013727815468837785,0.012689440734227574,4.47871169733716e-05,0.013096430598489469,0.013302363879187089,4.4702425041246265e-05,0.013085379967741612,0.0132937470309075,4.463586487222168e-05
61,16.792848027827304,0.032820519013108104,0.24913289930867072,12.533011661561044,0.7962456446995471,0.013417039187557336,4.484814232650136e-05,0.02015611383826501,0.7108945214854564,16.7928414279007,-16.792841427900488,2.1316282072803006e-13,-16.792841427900484,2.1671553440683056e-13,0.01389805551795125,0.012936022857163425,4.4867356843375076e-05,0.013302363879187089,0.013515187326163634,4.4793855542122006e-05,0.01329374920379781,0.013505575052094076,4.473297909049219e-05
62,17.03813686191493,0.0330673302164252,0.24144501748749214,12.778300619959127,0.8118293104689154,0.013629187763968344,4.484956106061341e-05,0.020156751460355588,0.731051272945812,17.038130386298782,-17.038130386298832,-4.973799150320701e-14,-17.038130386298832,-4.973799150320701e-14,0.014075129357872068,0.013183246170064632,4.4865565960300846e-05,0.013515187326163634,0.013722577927716105,4.4782629879510704e-05,0.013505577147633618,0.013704447028014578,4.4691388153662765e-05
63,17.275630997107733,0.03332151317861955,0.2335435251616216,13.015794891283685,0.8269177652066745,0.013811946386572013,4.455306629624249e-05,0.020023497730923445,0.7510747706767354,17.27562465762334,-17.275624657623407,-6.750155989720952e-14,-17.275624657623407,-6.750155989720952e-14,0.014225649849154223,0.013398242923989789,4.456638999755477e-05,0.013722577927716105,0.013868115347690753,4.4446451566685135e-05,0.013704448978559956,0.013843228778662349,4.4307934213958946e-05
64,17.50513296635374,0.03357999790101285,0.2254607046080665,13.245297006168528,0.8414984633150835,0.013904168005082942,4.358739090797407e-05,0.01958949395625099,0.7706642646329864,17.505126772508184,-17.50512677250813,5.3290705182007514e-14,-17.505126772508135,4.973799150320701e-14,0.014288216326523669,0.01352011968364222,4.359847554171649e-05,0.013868115347690753,0.0139079938857929,4.348645342411441e-05,0.013843230462789395,0.013903060819730955,4.3393174632586443e-05
65,17.72647749737621,0.0338397795471265,0.21722866243477468,13.466641689689949,0.8555609045694771,0.013929219980796256,4.214739354261952e-05,0.018942315515467795,0.7896065801484542,17.726471456029607,-17.72647145602972,-1.1368683772161603e-13,-17.726471456029724,-1.1723955140041653e-13,0.014286003420865064,0.013572436540727439,4.215661087504183e-05,0.0139079938857929,0.013959330660971403,4.217432874486298e-05,0.013903062278207787,0.014007461980095847,4.230533617908243e-05
66,17.939531270627427,0.034099642664013746,0.20887920115103487,13.679695621482853,0.869096618877995,0.014110627551034247,4.158989802990575e-05,0.01869176014269953,0.8082983402911537,17.93952538782251,-17.939525387822446,6.394884621840902e-14,-17.93952538782245,6.039613253960852e-14,0.0144424890928012,0.013778766009267283,4.159756613040508e-05,0.013959330660971403,0.01433348383231455,4.180351753289783e-05,0.014007463645099085,0.01441982985740895,4.220235578033152e-05
67,18.144192550878387,0.03436148057745275,0.20044369459706576,13.884357069356904,0.882099143004532,0.014751527110614969,4.361806171418703e-05,0.01960327834573672,0.8279016186368904,18.14418683569656,-18.14418683569661,-4.973799150320701e-14,-18.14418683569661,-4.973799150320701e-14,0.015060896198195724,0.014442158023034217,4.3624456484900174e-05,0.01433348383231455,0.015244349183669851,4.38533102566512e-05,0.014419832331852898,0.015304341114208633,4.4287396525098805e-05
68,18.34039069948067,0.034628676368758146,0.19195296693042949,14.080555400120652,0.89456398949048,0.015877152242079386,4.838826467450361e-05,0.021747152069642426,0.8496487707065328,18.340385166460308,-18.340385166460198,1.1013412404281553e-13,-18.340385166460198,1.1013412404281553e-13,0.016166527611324606,0.015587776872834167,4.8393622600360436e-05,0.015244349183669851,0.016516372431405153,4.8433706273915066e-05,0.015304344485971604,0.016513781679692984,4.8606365420042785e-05
69,18.528085570330074,0.03490256726765825,0.1834371749125828,14.268250471042158,0.9064886079930856,0.017167882327556727,5.4065572866454664e-05,0.024298706365443443,0.8739474770719763,18.528080237381815,-18.52808023738212,-3.055333763768431e-13,-18.528080237382117,-3.019806626980426e-13,0.017439790197124164,0.016895974457989304,5.40700936077301e-05,0.016516372431405153,0.017764390757065075,5.391630882561191e-05,0.016513785348605002,0.017688153692359418,5.366602896934948e-05
70,18.70726678847126,0.03518068090170525,0.17492569336388275,14.447431905180391,0.917872339245899,0.018223116425572804,5.808966925122291e-05,0.026107257190961367,0.9000547342629376,18.707261671520047,-18.707261671519912,1.3500311979441904e-13,-18.70726167151991,1.3855583347321954e-13,0.018480336122177133,0.017965896728968478,5.809352706085045e-05,0.017764390757065075,0.01854479373354802,5.7662500661469854e-05,0.017688156855790123,0.018277738105505925,5.657365736294156e-05
71,18.877952915330948,0.03545580501906285,0.16644700386691308,14.618118253795789,0.9287163618451527,0.018343907248514493,5.600923922591567e-05,0.025172248910855677,0.9252269831737933,18.877948020135445,-18.877948020135495,-4.973799150320701e-14,-18.8779480201355,-5.3290705182007514e-14,0.018589580732175197,0.018098233764853793,5.601258788777553e-05,0.01854479373354802,0.01772345166902028,5.474485616966629e-05,0.018277739350606014,0.017300952592587567,5.268719110636345e-05
72,19.04019050570258,0.03571342507534815,0.15802858624237254,14.780356048850432,0.9390236320533277,0.01626680422788228,4.181577350125831e-05,0.018793275422434176,0.9440202585962275,19.04018581519009,-19.040185815190114,-2.4868995751603507e-14,-19.04018581519011,-2.1316282072803006e-14,0.016503668307980283,0.016029940147784284,4.181872887773337e-05,0.01772345166902028,0.014427040884336105,4.097982599581633e-05,0.01730094944965771,0.01442534035265114,3.987510982278282e-05
73,19.194053040900677,0.03593854524849515,0.14969681461562945,14.934218749279431,0.9487988168538054,0.012587936376557838,2.3720379746655284e-05,0.010660657268248493,0.954680915864476,19.194048515619087,-19.194048515618768,3.197442310920451e-13,-19.194048515618768,3.197442310920451e-13,0.012820734536180826,0.012355138216934871,2.372308401876925e-05,0.014427040884336105,0.01123907760639879,2.47799627214252e-05,0.014425334229707789,0.011746777616666345,2.5724312053102078e-05
74,19.339639743724277,0.036134540739243506,0.14147685503456386,15.079805584104527,0.9580482204517141,0.01090122188157146,1.6812633879451327e-05,0.00755610700501735,0.9622370228694933,19.339635350444183,-19.33963535044455,-3.659295089164516e-13,-19.33963535044455,-3.659295089164516e-13,0.011138414786781393,0.010664028976361546,1.681528706443941e-05,0.01123907760639879,0.011124878736713162,1.7689943755684797e-05,0.011746775375340747,0.011313125012207173,1.8810115038491192e-05
75,19.47707433174891,0.03631956061238055,0.13339257024920617,15.217240296746413,0.9667797044977448,0.01170267767097673,1.8268467942912645e-05,0.008210402937703296,0.9704474258071967,19.47707006308607,-19.477070063085904,1.6697754290362354e-13,-19.477070063085907,1.6342482922482304e-13,0.011962223435850437,0.01144313190610301,1.827146322879408e-05,0.011124878736713162,0.012033498479319765,1.7894134149226783e-05,0.011313127387353602,0.01185344099542526,1.7900856190126753e-05
76,19.60650370295439,0.03650089315011755,0.12546642626829976,15.346669795005166,0.9750026023188854,0.011994665443149682,1.805110556628596e-05,0.008112713700643094,0.9785601395078398,19.606499561344823,-19.606499561344435,3.872457909892546e-13,-19.606499561344435,3.872457909892546e-13,0.012263751603210856,0.01172557928308851,1.8054133797248465e-05,0.012033498479319765,0.011821004058949447,1.784924094769848e-05,0.01185344250866405,0.011892930157695644,1.7687338818006344e-05
77,19.72809649517673,0.036674879042172454,0.1177194071396943,15.468262711709162,0.982727627473758,0.011514990918462014,1.5609006655806727e-05,0.0070151604667639785,0.9855752999746038,19.72809247804882,-19.728092478048932,-1.1368683772161603e-13,-19.728092478048936,-1.1723955140041653e-13,0.012060281650868095,0.01096970018605594,1.5620674296452936e-05,0.011821004058949447,0.011490252059329591,1.5993686132921154e-05,0.011892930775400032,0.012046749723297112,1.686672450181107e-05
78,19.842041538067576,0.0368449190717406,0.11017093272959139,15.582207881643805,0.9899667769890557,0.01372524089453624,2.0754246827517228e-05,0.009327587275241363,0.9949028872498451,19.84203764798346,-19.842037647983535,-7.460698725481052e-14,-19.842037647983535,-7.460698725481052e-14,0.01312380329850783,0.014326678490564643,2.0767530767859012e-05,0.011490252059329591,0.01673701687322572,2.2198200539919492e-05,0.012046753725573622,0.01666996295111549,2.2909343246382276e-05
79,19.94854625135115,0.03702195658546795,0.10283878959349825,15.68871274280535,0.9967332297882106,0.0105015274065071,1.1341275401967616e-05,0.005097112750154951,1.0,19.948542509145007,-19.948542509144865,1.4210854715202004e-13,-19.94854250914486,1.4566126083082054e-13,0.019013256499210613,0.001989798313803567,1.382481613285823e-05,0.01673701687322572,0.0031279181267960124,1.1732658941059961e-05,0.01666997180745107,0.0019897983138035605,1.0798660431645069e-05
