reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.0011273011770022473,2.528772446649277e-12,253043.66929889694,25.193033760707813,6.605654069218432,0.001126024408519481,0.001132588618563763,0.05579760214409141,253484.25792696737,1.00174115649402,3.5951437127109056e-07,25.248243824154073,1.0021914813424482,6.624777646340522,True,
1,0.75,0.0011273011770022473,2.528772446649277e-12,253043.66929889694,25.193033760707813,6.605654069218432,0.0011250327242575992,0.0020122863267831082,0.04184820160793266,253371.39348200665,1.0012951289554792,7.59380902245818e-08,25.234256195175725,1.0016362632170248,6.619880000283545,True,
1,0.5,0.0011273011770022473,2.528772446649277e-12,253043.66929889694,25.193033760707813,6.605654069218432,0.0011248253733050708,0.002196222045789303,0.027898801071954787,253261.97266888272,1.0008627102610022,3.477963947735254e-08,25.220392405224423,1.001085960697567,6.61506038569967,True,
1,0.25,0.0011273011770022473,2.528772446649277e-12,253043.66929889694,25.193033760707813,6.605654069218432,0.0011255872901203964,0.0015203451542635117,0.013949400535977393,253152.62420173764,1.000430577469662,8.69528517268403e-09,25.20665180602358,1.0005405480517002,6.610318507004484,True,
1,0.125,0.0011273011770022473,2.528772446649277e-12,253043.66929889694,25.193033760707813,6.605654069218432,0.0011261578774830617,0.0010141917195774593,0.006974700267807567,253101.21175798986,1.000227401298963,2.1497916636021352e-09,25.199827503505592,1.0002696675145324,6.6079766264013085,True,
1,0.0625,0.0011273011770022473,2.528772446649277e-12,253043.66929889694,25.193033760707813,6.605654069218432,0.0011266993141073583,0.0005338971582461465,0.00348735013390402,253072.43810836115,1.0001136910855897,5.378141509512726e-10,25.196426817019532,1.000134682323056,6.606812934680672,True,
2,1.0,0.0011241182348357194,3.053908256341228e-07,253044.42850173282,25.214908672611003,6.632192600626535,0.001130951624596234,-0.00607888881147207,0.05579849384231226,253484.2726054826,1.001738209002878,1.3681745247867637e-07,25.27135214927344,1.0022384961768174,6.651417566730551,False,insufficient_objective_decrease
2,0.75,0.0011241182348357194,3.053908256341228e-07,253044.42850173282,25.214908672611003,6.632192600626535,0.0011277685281653091,-0.003247250348290322,0.04184887038173397,253373.90314472996,1.0013020426687438,7.660168411221809e-08,25.257054870657317,1.0016714793058954,6.6464951821883815,False,insufficient_objective_decrease
2,0.5,0.0011241182348357194,3.053908256341228e-07,253044.42850173282,25.214908672611003,6.632192600626535,0.0011256039524942933,-0.0013216738351291316,0.027899246921155668,253263.6100055482,1.0008661779479324,3.614048051878611e-08,25.242882299253985,1.0011094082079055,6.641650422714094,False,insufficient_objective_decrease
2,0.25,0.0011241182348357194,3.053908256341228e-07,253044.42850173282,25.214908672611003,6.632192600626535,0.0011243937028229444,-0.00024505250309838294,0.013949623460577834,253153.66819522175,1.0004317016349094,6.5959432029819556e-09,25.228833780853872,1.0005522569374996,6.636882993559363,False,insufficient_objective_decrease
2,0.125,0.0011241182348357194,3.053908256341228e-07,253044.42850173282,25.214908672611003,6.632192600626535,0.0011241747583598,-5.028254353414643e-05,0.006974811730288687,253098.30868016335,1.0002129277405931,4.040309756584844e-09,25.221855840244068,1.0002755182548255,6.634528185942535,False,insufficient_objective_decrease
2,0.0625,0.0011241182348357194,3.053908256341228e-07,253044.42850173282,25.214908672611003,6.632192600626535,0.0011240052953769763,0.00010046937701311973,0.0034874058649634193,253073.4197550368,1.0001145698147778,5.021612261281111e-10,25.218378414714813,1.000137606768633,6.633357992776333,True,
3,1.0,0.0011240009200630956,4.1133204155472745e-07,253043.80705639464,25.217710091028504,6.635524478528425,0.0011318195148691374,-0.006956039507158867,0.055798816045398894,253484.01129871735,1.0017396364978994,1.3726779901749639e-07,25.274311554711677,1.002244512427134,6.654764806338365,False,insufficient_objective_decrease
3,0.75,0.0011240009200630956,4.1133204155472745e-07,253043.80705639464,25.217710091028504,6.635524478528425,0.0011283903731539563,-0.0039052041795608686,0.041849112033913595,253373.53354140944,1.0013030411170716,7.713025566853449e-08,25.259974605741835,1.0016759854309043,6.649838654166053,False,insufficient_objective_decrease
3,0.5,0.0011240009200630956,4.1133204155472745e-07,253043.80705639464,25.217710091028504,6.635524478528425,0.001125980758989357,-0.0017614210904295915,0.027899408022609217,253263.1324450366,1.0008667486914353,3.370612218084488e-08,25.24576248029198,1.0011124082703073,6.644990078476731,False,insufficient_objective_decrease
3,0.25,0.0011240009200630956,4.1133204155472745e-07,253043.80705639464,25.217710091028504,6.635524478528425,0.0011245214643161125,-0.00046311728373650264,0.013949704011304378,253153.1576820027,1.0004321410860835,6.04458965756373e-09,25.231674523296007,1.0005537549689125,6.640218784584465,False,insufficient_objective_decrease
3,0.125,0.0011240009200630956,4.1133204155472745e-07,253043.80705639464,25.217710091028504,6.635524478528425,0.0011241841426264153,-0.0001630092645381814,0.006974852005833118,253097.66924979308,1.0002128571887414,4.044165701296829e-09,25.224676906357498,1.0002762667706087,6.63786202643154,False,insufficient_objective_decrease
3,0.0625,0.0011240009200630956,4.1133204155472745e-07,253043.80705639464,25.217710091028504,6.635524478528425,0.0011239493733642726,4.586001479436614e-05,0.003487426002916789,253072.82542483893,1.000114677252061,5.04571262449511e-10,25.221189653392983,1.0001379809011968,6.636690853482363,False,insufficient_objective_decrease
