node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.651496749552123,0.6930063616229651,-12.059998346432362,-21.941644559665882,9.88164621323352
1,4.792001702992463,0.38858967150822643,-5.960460736762841,-12.65276434293004,6.692303606167198
2,5.016815184703325,0.21221403691575114,-3.8615479352421196,-4.613886446433598,0.752338511191478
3,5.330484191518998,0.17826425981000005,-0.8072359003126428,-0.6141882718340255,-0.19304762847861734
4,5.636374408160599,0.14516735851711268,-1.120866128238087,-1.1842310841367154,0.06336495589862845
5,5.945206405729074,0.12080770866160291,-0.5263151378445556,-0.4616064292072949,-0.06470870863726075
6,6.25416842046795,0.10720635722039742,-0.5993971947044857,-0.6358844117237702,0.03648721701928448
7,6.610659746388776,0.0880227330354706,-0.3545231327356374,-0.31816125115010957,-0.03636188158552783
8,7.022605161128162,0.08005016373005065,-0.37316390765520335,-0.39724600860616405,0.024082100950960694
9,7.497716526710746,0.06274297587804754,-0.23446766760183882,-0.21189281607649466,-0.022574851525344164
10,8.046399868308857,0.05829832762078269,-0.23874234720526988,-0.25451067792677884,0.01576833072150896
11,8.679381865477334,0.04322049843478556,-0.15428149218944054,-0.14007772357670956,-0.014203768612730983
12,9.4100882937593,0.04188734118127577,-0.1542508878944427,-0.16581815391306326,0.01156726601862057
13,10.25320557475279,0.02889643169687984,-0.10107885776539514,-0.0904523747020289,-0.010626483063366249
14,11.226300271931756,0.029223054924988032,-0.09909446999557554,-0.10739877941005367,0.008304309414478128
15,12.349195166593223,0.018673712613625895,-0.06573853348686007,-0.05880220093290832,-0.006936332553951749
16,13.645086385795377,0.020281541119748392,-0.06334737608333368,-0.06919724498647244,0.005849868903138752
17,15.140522599344374,0.011520722870317534,-0.042326300449599404,-0.03667109978591085,-0.005655200663688555
18,16.866296300027663,0.013651851486638266,-0.03989880777550548,-0.04519377296346384,0.005294965187958356
19,18.857838458291678,0.007359090447466028,-0.02741914946112413,-0.022618284436487994,-0.004800865024636135
20,21.156101872248094,0.008545196912870584,-0.024599039507559053,-0.02845000775392636,0.0038509682463673083
21,23.808308566749936,0.005007297187916328,-0.01781718777535306,-0.01496797048597471,-0.0028492172893783505
22,26.86897380598406,0.005091428239181912,-0.015068903408473206,-0.01694155218805374,0.0018726487795805349
23,30.40099913701173,0.003410694171861062,-0.011448249449497514,-0.01030508165839797,-0.001143167791099544
24,34.47697794370747,0.003029550813591927,-0.00929206209174674,-0.009918365980210661,0.0006263038884639204
25,39.18068173588121,0.002236940956780683,-0.007240039365156614,-0.00691633699289526,-0.00032370237226135405
26,44.608784060868764,0.0018343378275189161,-0.0057511707174659355,-0.005900392740999269,0.00014922202353333334
27,50.87284654355234,0.0014136198669278965,-0.004505198952582982,-0.004438810284015986,-6.63886685669966e-05
28,58.101612050960895,0.001120003754431548,-0.0035387843191292847,-0.0035639747899143914,2.5190470785106667e-05
29,66.44365059854852,0.0008779138098060419,-0.0027779977205827653,-0.002768111821130194,-9.885899452571293e-06
30,76.07041287935219,0.0007008881588557505,-0.00222404147671509,-0.0022265696064371087,2.5281297220186225e-06
31,87.17975401554347,0.0005807302551066457,-0.00183591524559663,-0.0018342811946319962,-1.6340509646339124e-06
32,99.99999999999996,0.0006215859169707559,-0.001950646524049415,-0.0019519745022438275,1.3279781944123756e-06
