iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,jacobian_condition_number
1,0,0,-0.6577923394806524,0.0006648937401706902,1.5541747169349964,451.1002440867181
1,0,1,-1.360342371303819,0.0003220109200227839,3.132943978128353,451.1002440867181
1,0,2,-1.9218668036687059,0.00022876884571149843,4.206277784494788,451.1002440867181
1,0,3,-2.3322283774707886,0.00018997109033940958,4.694324586971838,451.1002440867181
1,0,4,-2.644599754067843,0.00016994776846530654,4.689367154758517,451.1002440867181
1,0,5,-2.911199288023539,0.00015812961896031358,4.295176570675515,451.1002440867181
1,0,6,-3.1732018687279173,0.00015049082746448742,3.5994751125678497,451.1002440867181
1,0,7,-3.462507091702152,0.00014523350485395547,2.6755469800442078,451.1002440867181
1,0,8,-3.8058410735051016,0.00014145923284193465,1.590861073759495,451.1002440867181
1,0,9,-4.225127245894223,0.00013867946374052567,0.4054085305107041,451.1002440867181
1,0,10,-4.740132847482214,0.00013661039350681818,-0.8222970241452877,451.1002440867181
1,0,11,-5.366710426158729,0.00013507823997619992,-2.0419848256641067,451.1002440867181
1,0,12,-6.119087439343837,0.00013397201732897617,-3.2058028172184683,451.1002440867181
1,0,13,-7.0073188410742295,0.00013321848666445415,-4.276853563783184,451.1002440867181
1,0,14,-8.03988422715527,0.0001327681694770158,-5.221988941542744,451.1002440867181
1,0,15,-9.220731262297921,0.0001325871934347594,-6.0211561809314675,451.1002440867181
1,0,16,0.16775700992904663,0.000899038559420686,0.11123240414694378,451.1002440867181
1,1,0,-0.07643334628759903,0.0006648937401706902,1.5541747169349964,451.1002440867181
1,1,1,-0.14794070499881384,0.0003220109200227839,3.132943978128353,451.1002440867181
1,1,2,-0.1815046706451382,0.00022876884571149843,4.206277784494788,451.1002440867181
1,1,3,-0.16871323131843244,0.00018997109033940958,4.694324586971838,451.1002440867181
1,1,4,-0.11116192046833573,0.00016994776846530654,4.689367154758517,451.1002440867181
1,1,5,-0.012003200241423274,0.00015812961896031358,4.295176570675515,451.1002440867181
1,1,6,0.12558374807372732,0.00015049082746448742,3.5994751125678497,451.1002440867181
1,1,7,0.2983170010845139,0.00014523350485395547,2.6755469800442078,451.1002440867181
1,1,8,0.5024623831569194,0.00014145923284193465,1.590861073759495,451.1002440867181
1,1,9,0.7338304104205344,0.00013867946374052567,0.4054085305107041,451.1002440867181
1,1,10,0.9875865035361286,0.00013661039350681818,-0.8222970241452877,451.1002440867181
1,1,11,1.2584592749206374,0.00013507823997619992,-2.0419848256641067,451.1002440867181
1,1,12,1.540585484098653,0.00013397201732897617,-3.2058028172184683,451.1002440867181
1,1,13,1.8277861986918649,0.00013321848666445415,-4.276853563783184,451.1002440867181
1,1,14,2.113375269657539,0.0001327681694770158,-5.221988941542744,451.1002440867181
1,1,15,2.3904601821781215,0.0001325871934347594,-6.0211561809314675,451.1002440867181
1,1,16,-0.041152286744512656,0.000899038559420686,0.11123240414694378,451.1002440867181
1,2,0,-0.6600091876269676,0.0006648937401706902,1.5541747169349964,451.1002440867181
1,2,1,-1.3763497116880141,0.0003220109200227839,3.132943978128353,451.1002440867181
1,2,2,-1.9752636959397576,0.00022876884571149843,4.206277784494788,451.1002440867181
1,2,3,-2.454118937844787,0.00018997109033940958,4.694324586971838,451.1002440867181
1,2,4,-2.8702555600337143,0.00016994776846530654,4.689367154758517,451.1002440867181
1,2,5,-3.2774467582751536,0.00015812961896031358,4.295176570675515,451.1002440867181
1,2,6,-3.7160366173597525,0.00015049082746448742,3.5994751125678497,451.1002440867181
1,2,7,-4.21471247992563,0.00014523350485395547,2.6755469800442078,451.1002440867181
1,2,8,-4.794852710395373,0.00014145923284193465,1.590861073759495,451.1002440867181
1,2,9,-5.470771989997836,0.00013867946374052567,0.4054085305107041,451.1002440867181
1,2,10,-6.252784401359754,0.00013661039350681818,-0.8222970241452877,451.1002440867181
1,2,11,-7.145269802506863,0.00013507823997619992,-2.0419848256641067,451.1002440867181
1,2,12,-8.149510717104082,0.00013397201732897617,-3.2058028172184683,451.1002440867181
1,2,13,-9.260955904346055,0.00013321848666445415,-4.276853563783184,451.1002440867181
1,2,14,-10.472493669348097,0.0001327681694770158,-5.221988941542744,451.1002440867181
1,2,15,-11.771276815684237,0.0001325871934347594,-6.0211561809314675,451.1002440867181
1,2,16,0.20273603478465496,0.000899038559420686,0.11123240414694378,451.1002440867181
1,3,0,0.0480657427445921,0.0006648937401706902,1.5541747169349964,451.1002440867181
1,3,1,0.10437313008422267,0.0003220109200227839,3.132943978128353,451.1002440867181
1,3,2,0.16079097641663406,0.00022876884571149843,4.206277784494788,451.1002440867181
1,3,3,0.2196146799862347,0.00018997109033940958,4.694324586971838,451.1002440867181
1,3,4,0.28593290293315915,0.00016994776846530654,4.689367154758517,451.1002440867181
1,3,5,0.3632529069479285,0.00015812961896031358,4.295176570675515,451.1002440867181
1,3,6,0.45282460602845226,0.00015049082746448742,3.5994751125678497,451.1002440867181
1,3,7,0.5537281649478132,0.00014523350485395547,2.6755469800442078,451.1002440867181
1,3,8,0.6632481362689497,0.00014145923284193465,1.590861073759495,451.1002440867181
1,3,9,0.7768408669674183,0.00013867946374052567,0.4054085305107041,451.1002440867181
1,3,10,0.8885054893215398,0.00013661039350681818,-0.8222970241452877,451.1002440867181
1,3,11,0.9906064683750012,0.00013507823997619992,-2.0419848256641067,451.1002440867181
1,3,12,1.0743042916368002,0.00013397201732897617,-3.2058028172184683,451.1002440867181
1,3,13,1.1293405176695066,0.00013321848666445415,-4.276853563783184,451.1002440867181
1,3,14,1.144573226071546,0.0001327681694770158,-5.221988941542744,451.1002440867181
1,3,15,1.107747593075443,0.0001325871934347594,-6.0211561809314675,451.1002440867181
1,3,16,-0.01064678763421973,0.000899038559420686,0.11123240414694378,451.1002440867181
1,4,0,-0.978826021184534,0.0006648937401706902,1.5541747169349964,451.1002440867181
1,4,1,-2.0326866208239736,0.0003220109200227839,3.132943978128353,451.1002440867181
1,4,2,-2.894000829256819,0.00022876884571149843,4.206277784494788,451.1002440867181
1,4,3,-3.5519333408105696,0.00018997109033940958,4.694324586971838,451.1002440867181
1,4,4,-4.085746485438148,0.00016994776846530654,4.689367154758517,451.1002440867181
1,4,5,-4.56921081397305,0.00015812961896031358,4.295176570675515,451.1002440867181
1,4,6,-5.055411796366741,0.00015049082746448742,3.5994751125678497,451.1002440867181
1,4,7,-5.578926901159335,0.00014523350485395547,2.6755469800442078,451.1002440867181
