iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number
1,1.0,0.025633949631435213,0.05457839559124693,0.02711377602531746,0.011123678955266605,0.01599009707005085,451.1002440867181
2,1.0,0.02502715975713464,0.023671337543569926,0.025633949631435216,0.009616294832851861,0.01601765479858335,451.52222464831453
3,1.0,0.025008828042862138,0.0007324728195446241,0.025027159757134636,0.008959972556192698,0.01606718720094194,451.9024384984309
