x_from_transom_m,mean_force_density_n_m,sine_force_density_n_m,cosine_force_density_n_m,harmonic_fit_residual_nrmse,cumulative_mean_vertical_force_n,cumulative_mean_pitch_moment_nm,cumulative_sine_vertical_force_n,cumulative_sine_pitch_moment_nm,cumulative_cosine_vertical_force_n,cumulative_cosine_pitch_moment_nm
0.0,218.09174355670854,-8.613057184059883,-30.73677326900609,0.019445934325777393,0.0,0.0,0.0,0.0,0.0,0.0
0.001373181818181818,217.84851507025908,-8.615090542320976,-30.698159890630826,0.01925270392310781,0.2993126184800157,-0.13971128597147325,-0.011828689609408314,0.005521316815522259,-0.04218066660801434,0.01968883175296974
0.002746363636363636,217.60528658380957,-8.617123900582065,-30.65954651225553,0.019059055574094198,0.5982912400247751,-0.2788561190477207,-0.02366017138941061,0.011027690166368984,-0.08430831002690517,0.03929506477720576
0.004119545454545454,217.36205809736015,-8.619157258843163,-30.620933133880246,0.018864996353879983,0.8969358646342781,-0.41743541650577987,-0.03549444534000688,0.01651911238422439,-0.12638293025667247,0.058818844693666536
0.005492727272727272,217.11882961091067,-8.62119061710424,-30.582319755504958,0.018670533828780977,1.195246492308525,-0.5554500956226887,-0.047331511461197136,0.021995575800772695,-0.16840452729731628,0.0782603171233106
0.006865909090909091,216.87560112446118,-8.623223975365336,-30.543706377129674,0.018475676086473717,1.4932231230475157,-0.6929010736754846,-0.05917136975298136,0.027457072747698104,-0.21037310114883656,0.0976196276870964
0.008239090909090908,216.6323726380118,-8.625257333626449,-30.505092998754385,0.018280431768284398,1.7908657568512496,-0.8297892679412051,-0.07101402021535957,0.03290359555668484,-0.2522886518112333,0.11689692200598242
0.009612272727272726,216.38914415156222,-8.627290691887508,-30.466479620379115,0.018084810103743236,2.0881743937197275,-0.9661155956968882,-0.08285946284833177,0.038335136559417116,-0.2941511792845065,0.1360923457009272
0.010985454545454545,216.14591566511282,-8.629324050148618,-30.427866242003834,0.017888820947584348,2.385149033652949,-1.1018809742195712,-0.09470769765189795,0.043751688087579135,-0.33596068356865627,0.15520604439288924
0.012358636363636363,215.9026871786634,-8.631357408409698,-30.38925286362854,0.01769247481938596,2.6817896766509146,-1.237086320786292,-0.1065587246260581,0.04915324247285513,-0.3777171646636825,0.174238163702827
0.013731818181818182,215.6594586922139,-8.63339076667079,-30.350639485253257,0.017495782946062716,2.9780963227136237,-1.3717325526740882,-0.11841254377081223,0.0545397920469293,-0.41942062256958523,0.19318884925169896
0.015104999999999999,215.41623020576446,-8.635424124931863,-30.31202610687796,0.017298757307441837,3.2740689718410763,-1.5058205871599972,-0.1302691550861603,0.05991132914148585,-0.4610710572863644,0.21205824666046363
0.016478181818181815,215.17300171931495,-8.637457483192959,-30.273412728502677,0.017101410685173773,3.5697076240332724,-1.6393513415210568,-0.14212855857210235,0.065267846088209,-0.5026684688140199,0.2308465015500795
0.017851363636363634,214.92977323286544,-8.639490841454034,-30.234799350127393,0.016903756715250906,3.865012279290213,-1.7723257330343047,-0.1539907542286384,0.07060933521878299,-0.5442128571525521,0.24955375954150508
0.019224545454545452,214.68654474641596,-8.641524199715143,-30.196185971752108,0.016705809944432402,4.159982937611897,-1.9047446789767786,-0.16585574205576842,0.07593578886489201,-0.5857042223019607,0.26818016625569885
0.02059772727272727,214.44331625996648,-8.64355755797622,-30.157572593376806,0.01650758589089967,4.454619598998325,-2.036609096625516,-0.17772352205349243,0.08124719935822028,-0.6271425642622458,0.2867258673136193
0.02197090909090909,214.200087773517,-8.645590916237282,-30.11895921500153,0.01630910110949571,4.748922263449496,-2.1679199032575545,-0.1895940942218104,0.08654355903045201,-0.6685278830334074,0.305191008336225
0.023344090909090908,213.95685928706754,-8.647624274498376,-30.080345836626254,0.016110373261933795,5.042890930965411,-2.298678016149932,-0.20146745856072232,0.09182486021327141,-0.7098601786154455,0.3235757349444743
0.024717272727272727,213.71363080061803,-8.649657632759467,-30.041732458250948,0.01591142119239546,5.33652560154607,-2.428884352579686,-0.21334361507022823,0.09709109523836269,-0.75113945100836,0.34188019275932574
0.026090454545454545,213.47040231416855,-8.651690991020562,-30.003119079875677,0.015712265008974505,5.629826275191472,-2.558539829823854,-0.22522256375032812,0.10234225643741009,-0.792365700212151,0.3601045274017379
0.027463636363636364,213.22717382771907,-8.653724349281644,-29.964505701500382,0.01551292617146686,5.922792951901618,-2.687645365159474,-0.23710430460102197,0.1075783361420978,-0.8335389262268186,0.37824888449266914
0.02883681818181818,212.98394534126962,-8.655757707542731,-29.925892323125133,0.01531342758604832,6.215425631676507,-2.816201875863583,-0.24898883762230978,0.11279932668411004,-0.8746591290523625,0.396313409653078
0.030209999999999997,212.74071685482016,-8.657791065803844,-29.887278944749806,0.015113793707432412,6.507724314516141,-2.944210279213219,-0.2608761628141916,0.11800522039513105,-0.915726308688783,0.41429824850392305
0.031583181818181816,212.49748836837068,-8.659824424064913,-29.84866556637454,0.014914050649153307,6.799689000420518,-3.0716714924854203,-0.27276628017666743,0.12319600960684501,-0.95674046513608,0.43220354666616273
0.03295636363636363,212.25425988192126,-8.66185778232602,-29.810052187999244,0.01471422630267396,7.091319689389638,-3.1985864329572236,-0.2846591897097372,0.12837168665093615,-0.9977015983942534,0.4500294497607555
0.03432954545454545,212.01103139547175,-8.663891140587117,-29.77143880962396,0.014514350466084118,7.382616381423504,-3.3249560179056674,-0.29655489141340097,0.1335322438590887,-1.0386097084633035,0.46777610340865994
0.03570272727272727,211.7678029090223,-8.665924498848181,-29.732825431248685,0.014314454983215187,7.6735790765221115,-3.4507811646077884,-0.3084533852876587,0.13867767356298685,-1.0794647953432297,0.4854436532308344
0.03707590909090909,211.52457442257284,-8.667957857109267,-29.69421205287338,0.014114573894074783,7.964207774685464,-3.5760627903406252,-0.32035467133251044,0.14380796809431481,-1.1202668590340328,0.5030322448482375
