"coefficient","baseline","candidate","reference","baseline_error_pct","candidate_error_pct","error_change_pp","candidate_pass"
"A33","0.899160782070415","0.852087227599418","1.00621118","10.6389593017229","15.3172569997266","4.67829769800378","False"
"A35","0.0902584691988493","0.186138365724149","0.645962733","86.0272946738478","71.1843491559212","-14.8429455179266","False"
"A53","-0.227863491959026","-0.307822170951805","-0.208074534","9.5105141309731","47.9384166021032","38.4279024711301","False"
"A55","-0.193753825769802","-0.0263023589631853","0.614906832","131.50946056976","104.277454338511","-27.2320062312492","False"
"B33","2.19104874797567","2.39673962081709","2.57342657","14.8587034299691","6.86582439315184","-7.99287903681729","True"
"B35","-3.97935880615224","-3.69184059013587","-3.50582751","13.5069764499691","5.30582521830543","-8.20115123166364","True"
"B53","0.758896297690265","1.03156725588029","1.68764569","55.0322498266644","38.8753657244083","-16.1568841022561","False"
"B55","3.1887213056305","3.56285817779532","4.05594406","21.3815265087629","12.1571174284065","-9.22440908035639","False"
