scope,metric,eligible_point_count,median_relative_error,nrmse,median_limit,nrmse_limit,status
all_three_speeds,heave_motion,21,0.3449732494271857,0.5543677536283325,0.15,0.2,FAIL
all_three_speeds,pitch_motion,21,0.3892822204158736,1.0327381517131562,0.15,0.2,FAIL
