case,station,x,side,kernel,midpoint,exact,relative_error
boundary_fn167,6,0.12789122950495868,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,6,0.12789122950495868,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,7,0.14920345065181584,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,7,0.14920345065181584,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,7,0.14920345065181584,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,7,0.14920345065181584,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,8,0.17051567179867297,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,8,0.17051567179867297,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,8,0.17051567179867297,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,8,0.17051567179867297,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,9,0.1918278929455301,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,9,0.1918278929455301,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,9,0.1918278929455301,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,9,0.1918278929455301,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,10,0.21314011409238726,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,10,0.21314011409238726,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,10,0.21314011409238726,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,10,0.21314011409238726,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,11,0.23445233523924439,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,11,0.23445233523924439,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,11,0.23445233523924439,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,11,0.23445233523924439,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,12,0.2557645563861015,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,12,0.2557645563861015,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,12,0.2557645563861015,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,12,0.2557645563861015,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,13,0.2770767775329587,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,13,0.2770767775329587,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,13,0.2770767775329587,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,13,0.2770767775329587,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,14,0.29838899867981583,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,14,0.29838899867981583,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,14,0.29838899867981583,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,14,0.29838899867981583,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,15,0.31970121982667293,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,15,0.31970121982667293,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,15,0.31970121982667293,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,15,0.31970121982667293,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,16,0.3410134409735301,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,16,0.3410134409735301,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,16,0.3410134409735301,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,16,0.3410134409735301,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,17,0.36232566212038725,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,17,0.36232566212038725,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,17,0.36232566212038725,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,17,0.36232566212038725,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,18,0.38363788326724435,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,18,0.38363788326724435,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,18,0.38363788326724435,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,18,0.38363788326724435,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,19,0.4049501044141015,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,19,0.4049501044141015,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,19,0.4049501044141015,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,19,0.4049501044141015,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,20,0.42626232556095867,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,20,0.42626232556095867,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,20,0.42626232556095867,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,20,0.42626232556095867,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,21,0.44757454670781577,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,21,0.44757454670781577,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,21,0.44757454670781577,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,21,0.44757454670781577,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,22,0.4688867678546729,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,22,0.4688867678546729,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,22,0.4688867678546729,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,22,0.4688867678546729,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,23,0.4901989890015301,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,23,0.4901989890015301,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,23,0.4901989890015301,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,23,0.4901989890015301,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,24,0.5115112101483872,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,24,0.5115112101483872,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,24,0.5115112101483872,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,24,0.5115112101483872,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,25,0.5328234312952443,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,25,0.5328234312952443,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,25,0.5328234312952443,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,25,0.5328234312952443,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,26,0.5541356524421015,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,26,0.5541356524421015,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,26,0.5541356524421015,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,26,0.5541356524421015,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,27,0.5754478735889587,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,27,0.5754478735889587,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,27,0.5754478735889587,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,27,0.5754478735889587,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,28,0.5967600947358158,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,28,0.5967600947358158,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,28,0.5967600947358158,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,28,0.5967600947358158,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,29,0.6180723158826729,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,29,0.6180723158826729,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,29,0.6180723158826729,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,29,0.6180723158826729,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,30,0.63938453702953,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,30,0.63938453702953,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,30,0.63938453702953,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,30,0.63938453702953,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,31,0.6606967581763872,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,31,0.6606967581763872,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,31,0.6606967581763872,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,31,0.6606967581763872,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,32,0.6820089793232443,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,32,0.6820089793232443,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,32,0.6820089793232443,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,32,0.6820089793232443,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,33,0.7033212004701015,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,33,0.7033212004701015,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,33,0.7033212004701015,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,33,0.7033212004701015,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,34,0.7246334216169587,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,34,0.7246334216169587,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,34,0.7246334216169587,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,34,0.7246334216169587,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,35,0.7459456427638158,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,35,0.7459456427638158,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,35,0.7459456427638158,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,35,0.7459456427638158,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,36,0.7672578639106729,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,36,0.7672578639106729,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,36,0.7672578639106729,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,36,0.7672578639106729,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,37,0.78857008505753,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,37,0.78857008505753,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,37,0.78857008505753,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,37,0.78857008505753,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,38,0.8098823062043872,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,38,0.8098823062043872,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,38,0.8098823062043872,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,38,0.8098823062043872,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,39,0.8311945273512443,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,39,0.8311945273512443,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,39,0.8311945273512443,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,39,0.8311945273512443,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,40,0.8525067484981015,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,40,0.8525067484981015,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,40,0.8525067484981015,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,40,0.8525067484981015,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,41,0.8738189696449586,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,41,0.8738189696449586,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,41,0.8738189696449586,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,41,0.8738189696449586,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,42,0.8951311907918157,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,42,0.8951311907918157,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,42,0.8951311907918157,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,42,0.8951311907918157,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,43,0.9164434119386728,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,43,0.9164434119386728,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,43,0.9164434119386728,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,43,0.9164434119386728,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,44,0.93775563308553,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,44,0.93775563308553,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,44,0.93775563308553,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,44,0.93775563308553,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,45,0.9590678542323872,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,45,0.9590678542323872,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,45,0.9590678542323872,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,45,0.9590678542323872,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,46,0.9803800753792443,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,46,0.9803800753792443,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,46,0.9803800753792443,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,46,0.9803800753792443,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,47,1.0016922965261015,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,47,1.0016922965261015,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,47,1.0016922965261015,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,47,1.0016922965261015,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,48,1.0230045176729585,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,48,1.0230045176729585,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,48,1.0230045176729585,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,48,1.0230045176729585,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,49,1.0443167388198158,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,49,1.0443167388198158,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,49,1.0443167388198158,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,49,1.0443167388198158,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,50,1.0656289599666728,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,50,1.0656289599666728,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,50,1.0656289599666728,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,50,1.0656289599666728,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,51,1.08694118111353,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,51,1.08694118111353,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,51,1.08694118111353,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,51,1.08694118111353,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,52,1.1082534022603872,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,52,1.1082534022603872,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,52,1.1082534022603872,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,52,1.1082534022603872,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,53,1.1295656234072442,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,53,1.1295656234072442,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,53,1.1295656234072442,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,53,1.1295656234072442,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,54,1.1508778445541015,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,54,1.1508778445541015,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,54,1.1508778445541015,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,54,1.1508778445541015,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,55,1.1721900657009585,left,potential,-0.024496957695850297,-0.024502575733952203,0.0002292835725887081
boundary_fn167,55,1.1721900657009585,left,normal,0.0001648055638288114,0.00016499438656780718,0.0011444191703951067
boundary_fn167,55,1.1721900657009585,right,potential,-0.02449695769585039,-0.024502575733952314,0.00022928357258941503
boundary_fn167,55,1.1721900657009585,right,normal,0.00016480556382882685,0.00016499438656780718,0.001144419170301468
boundary_fn167,56,1.1935022868478158,left,potential,-0.024705522093456566,-0.024711229768979215,0.00023097496870891829
boundary_fn167,56,1.1935022868478158,left,normal,0.00016596815921607303,0.0001661611083059178,0.0011612169165935284
boundary_fn167,56,1.1935022868478158,right,potential,-0.024705522093456556,-0.024711229768979437,0.00023097496871832298
boundary_fn167,56,1.1935022868478158,right,normal,0.00016596815921606666,0.00016616110830613984,0.0011612169179666322
boundary_fn167,57,1.2148145079946728,left,potential,-0.02591551928880481,-0.02592177030777476,0.00024114938508171707
boundary_fn167,57,1.2148145079946728,left,normal,0.00017281187858700071,0.00017303037592841797,0.0012627686915946152
boundary_fn167,57,1.2148145079946728,right,potential,-0.025915519288804888,-0.025921770307774872,0.00024114938508305446
boundary_fn167,57,1.2148145079946728,right,normal,0.00017281187858700676,0.00017303037592864,0.0012627686928413314
boundary_fn167,58,1.2361267291415299,left,potential,-0.02717772536142711,-0.02718458771121035,0.00025243530842332834
boundary_fn167,58,1.2361267291415299,left,normal,0.00018013505282501029,0.00018038335535086603,0.0013765268163061072
boundary_fn167,58,1.2361267291415299,right,potential,-0.027177725361427107,-0.02718458771121035,0.000252435308423456
boundary_fn167,58,1.2361267291415299,right,normal,0.00018013505282502064,0.00018038335535108807,0.0013765268174779717
boundary_fn167,59,1.2574389502883871,left,potential,-0.028495770481367866,-0.028503323290143268,0.0002649799357962445
boundary_fn167,59,1.2574389502883871,left,normal,0.00018798975542552254,0.00018827300324297802,0.0015044526436428535
boundary_fn167,59,1.2574389502883871,right,potential,-0.028495770481368067,-0.02850332329014338,0.00026497993579307875
boundary_fn167,59,1.2574389502883871,right,normal,0.00018798975542554005,0.00018827300324297802,0.0015044526435498509
boundary_fn167,60,1.2787511714352442,left,potential,-0.029873697867429643,-0.02988203372818654,0.0002789589501411713
boundary_fn167,60,1.2787511714352442,left,normal,0.00019643585890413278,0.00019676029930804084,0.0016489119250633537
boundary_fn167,60,1.2787511714352442,right,potential,-0.02987369786742952,-0.029882033728186208,0.00027895895013409206
boundary_fn167,60,1.2787511714352442,right,normal,0.0001964358589041444,0.00019676029930804084,0.0016489119250042562
boundary_fn167,61,1.3000633925821015,left,potential,-0.031316029844735534,-0.03132525773946471,0.0002945832020257441
boundary_fn167,61,1.3000633925821015,left,normal,0.0002055425457153926,0.00020591582547613285,0.0018127784004805393
boundary_fn167,61,1.3000633925821015,right,potential,-0.03131602984473561,-0.03132525773946471,0.0002945832020233075
boundary_fn167,61,1.3000633925821015,right,normal,0.0002055425457154116,0.00020591582547613285,0.0018127784003882654
boundary_fn167,62,1.3213756137289585,left,potential,-0.032827847740417866,-0.032838096752258905,0.0003121073647587056
boundary_fn167,62,1.3213756137289585,left,normal,0.00021539018281241154,0.00021582173338763333,0.001999569591291763
boundary_fn167,62,1.3213756137289585,right,potential,-0.032827847740417804,-0.032838096752258794,0.0003121073647572275
boundary_fn167,62,1.3213756137289585,right,normal,0.00021539018281241265,0.00021582173338763333,0.001999569591286614
boundary_fn167,63,1.3426878348758158,left,potential,-0.03441488925982772,-0.03442631333093593,0.00033184125754025224
boundary_fn167,63,1.3426878348758158,left,normal,0.00022607266556854829,0.00022657421630767338,0.002213626719308703
boundary_fn167,63,1.3426878348758158,right,potential,-0.03441488925982768,-0.03442631333093593,0.0003318412575414616
boundary_fn167,63,1.3426878348758158,right,normal,0.0002260726655685614,0.00022657421630767338,0.002213626719250802
boundary_fn167,64,1.3640000560226728,left,potential,-0.036083668157841246,-0.036096452251435984,0.0003541648222292912
boundary_fn167,64,1.3640000560226728,left,normal,0.00023770037314236318,0.00023828664309366587,0.0024603559129088275
boundary_fn167,64,1.3640000560226728,right,potential,-0.036083668157841274,-0.036096452251436095,0.00035416482223159685
