step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.6497719619613294,0.35022803803867064,0.6458092631218058,0.9888119636485966,0.6743165757484356,0.0007895061670758361,111800.70558322658,0.9945305086759425,0.3259776657838804,14.908472156093268,0.9449830430707447,14.806975954772847,2.57521292553299,False,False,displacement_limit
0.5,0.8009624830331811,0.19903751696681893,0.799796966429725,0.994178326958033,0.8151899242682424,0.0009094576347057916,112016.82881778039,0.9964530470827998,0.1629016330597798,15.317593790605988,0.9709154795484755,15.083614787358814,2.5940723454574726,False,True,
0.25,0.8943026275550872,0.10569737244491284,0.8941215669320678,0.9982899196958912,0.9019811159332148,0.000988521552408725,112124.90437278767,0.997414440270223,0.08146547855761907,15.540721234586057,0.9850585552974351,15.213017041104557,2.6035554925017945,False,True,
0.125,0.9455205704977158,0.05447942950228424,0.9456165543953352,1.0017649469714955,0.9495548908840825,0.0010291754951581998,112179.02304733444,0.9978958564888872,0.04078123115399711,15.65698363329331,0.9924279218009088,15.274920747873988,2.608310522804726,False,False,root_mismatch
