panel_index,kinematic_residual,scaled_kinematic_residual
0,9.698977256703008,9.698977256703008
1,17.121049818712844,17.121049818712844
2,24.878513313011254,24.878513313011254
3,21.86646282490309,21.86646282490309
4,19.53734097852839,19.53734097852839
5,16.664664699776537,16.664664699776537
6,14.508695410834367,14.508695410834367
7,12.840161579302627,12.840161579302627
8,11.5361852060766,11.5361852060766
9,10.494899795155535,10.494899795155535
10,9.642347914117732,9.642347914117732
11,8.930069559175813,8.930069559175813
12,8.324225358614521,8.324225358614521
13,7.801114170224913,7.801114170224913
14,7.343601111095151,7.343601111095151
15,6.939040292403249,6.939040292403249
16,6.577891857145344,6.577891857145344
17,6.252822734038321,6.252822734038321
18,5.958098630508708,5.958098630508708
19,5.68916643940285,5.68916643940285
20,5.442360908352071,5.442360908352071
21,5.214694852450992,5.214694852450992
22,5.003706470041649,5.003706470041649
23,4.807346463271769,4.807346463271769
24,4.623893370515159,4.623893370515159
25,4.45188921415083,4.45188921415083
26,4.2900899901750424,4.2900899901750424
27,4.137427146151648,4.137427146151648
28,3.9929772948313405,3.9929772948313405
29,3.855938169901539,3.855938169901539
30,3.7256093622373307,3.7256093622373307
31,3.6013767519288944,3.6013767519288944
32,3.482699822704545,3.482699822704545
33,3.3691012426698292,3.3691012426698292
34,3.260158240161061,3.260158240161061
35,3.1554954118959957,3.1554954118959957
36,3.0547786812991093,3.0547786812991093
37,2.9577101868288955,2.9577101868288955
38,2.864023926931347,2.864023926931347
39,2.773482024734955,2.773482024734955
40,2.685871503805631,2.685871503805631
41,2.6010014882996244,2.6010014882996244
42,2.5187007581391843,2.5187007581391843
43,2.4388156036004625,2.4388156036004625
44,2.361207934307929,2.361207934307929
45,2.285753606268544,2.285753606268544
46,2.212340937265116,2.212340937265116
47,2.1408693862175423,2.1408693862175423
48,2.071248376387833,2.071248376387833
49,2.0033962454898777,2.0033962454898777
50,1.9372393085248425,1.9372393085248425
51,1.8727110210351812,1.8727110210351812
52,1.809751232253952,1.809751232253952
53,1.748305518790212,1.748305518790212
54,1.6883245906330295,1.6883245906330295
55,1.6297637620061116,1.6297637620061116
56,1.5725824804199733,1.5725824804199733
57,1.51674390778145,1.51674390778145
58,1.4622145479935544,1.4622145479935544
59,1.408963915955519,1.408963915955519
60,1.3569642432600513,1.3569642432600513
61,1.3061902163222698,1.3061902163222698
62,1.2566187429908258,1.2566187429908258
63,1.2082287440937187,1.2082287440937187
64,1.1610009666215924,1.1610009666215924
65,1.1149178156012054,1.1149178156012054
66,1.0699632019653427,1.0699632019653427
67,1.0261224039951276,1.0261224039951276
68,0.9833819401467815,0.9833819401467815
69,0.9417294512993656,0.9417294512993656
70,0.9011535906898778,0.9011535906898778
71,0.8616439199574722,0.8616439199574722
72,0.8231908099544357,0.8231908099544357
73,0.7857853451043709,0.7857853451043709
74,0.7494192302979672,0.7494192302979672
75,0.7140846994389868,0.7140846994389868
76,0.6797744249269738,0.6797744249269738
77,0.6464814275096645,0.6464814275096645
78,0.6141989860733672,0.6141989860733672
79,0.582920547102904,0.582920547102904
80,0.5526396336656627,0.5526396336656627
81,0.5233497539387612,0.5233497539387612
82,0.4950443094237034,0.4950443094237034
83,0.46771650313406316,0.46771650313406316
84,0.4413592481905747,0.4413592481905747
85,0.41596507736782806,0.41596507736782806
86,0.39152605428155635,0.39152605428155635
87,0.36803368699358713,0.36803368699358713
88,0.34547884493425796,0.34547884493425796
89,0.3238516801064498,0.3238516801064498
90,0.30314155361149925,0.30314155361149925
91,0.2833369685627043,0.2833369685627043
92,0.2644255104852206,0.2644255104852206
93,0.24639379626659447,0.24639379626659447
94,0.22922743269464912,0.22922743269464912
95,0.21291098553310084,0.21291098553310084
96,0.19742795998586415,0.19742795998586415
97,0.18276079325289735,0.18276079325289735
98,0.16889085973050222,0.16889085973050222
99,0.15579848919619543,0.15579848919619543
100,0.14346299812542412,0.14346299812542412
101,0.1318627340467689,0.1318627340467689
102,0.12097513260269271,0.12097513260269271
103,0.11077678675427377,0.11077678675427377
104,0.10124352731428121,0.10124352731428121
105,0.09235051378338399,0.09235051378338399
106,0.08407233424705962,0.08407233424705962
107,0.07638311292100675,0.07638311292100675
108,0.06925662377340155,0.06925662377340155
109,0.06266640854899258,0.06266640854899258
110,0.0565858974438333,0.0565858974438333
111,0.050988530647813585,0.050988530647813585
112,0.04584787898611817,0.04584787898611817
113,0.04113776194277363,0.04113776194277363
114,0.0368323614403584,0.0368323614403584
115,0.032906329880689755,0.032906329880689755
116,0.02933489110342033,0.02933489110342033
117,0.026093933108275652,0.026093933108275652
118,0.023160091583452058,0.023160091583452058
119,0.02051082349682261,0.02051082349682261
120,0.01812447022917371,0.01812447022917371
121,0.01598030993787361,0.01598030993787361
122,0.014058599063614022,0.014058599063614022
123,0.012340603076508555,0.012340603076508555
124,0.01080861675621679,0.01080861675621679
125,0.00944597445051197,0.00944597445051197
126,0.008237050904491297,0.008237050904491297
