time_s,wave_elevation_m,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,cg_accel_mps2,bow_accel_mps2
0.0,0.0,0.0,0.0,0.01888766866520517,0.0,0.05819992487843402,0.0,-0.8129035037781547,-3.826247352687046
0.009976502492193673,0.0022891095230550074,0.0,0.0,0.021801213965037317,0.0,0.05593166146871798,0.0,-0.9382991375449122,-3.8342019827471874
0.019953004984387346,0.0045684167277018056,0.0,0.0,0.02462140311968792,0.0,0.053423890097808006,0.0,-1.0596768303543982,-3.8257379712798087
0.02992950747658102,0.006828161270564489,0.0,0.0,0.027336159646233444,0.0,0.0506873494277144,0.0,-1.1765168242917599,-3.8008915624814303
0.03990600996877469,0.009058666578588226,0.0,0.0,0.029933858540450217,0.0,0.04773375774570787,0.0,-1.2883187925653554,-3.759769152489019
0.049882512460968365,0.011250381285610657,0.0,0.0,0.03240337605686722,0.0,0.044575762784814406,0.0,-1.394603981982887,-3.702546833775388
0.05985901495316204,0.013393920132778143,0.0,0.0,0.034734137342351916,0.0,0.041226887564280765,0.0,-1.4949172630460694,-3.6294696410942
0.06983551744535571,0.015480104157665047,0.0,0.0,0.03691616171925489,0.0,0.03770147248192995,0.0,-1.5888290788850148,-3.5408505022035297
0.07981201993754938,0.017499999999999998,0.0,0.0,0.03894010542420375,0.0,0.03401461390637616,0.0,-1.675937284686697,-3.437068897861166
0.08978852242974306,0.019444958155686077,0.0,0.0,0.04079730161953243,0.0,0.03018209953205673,0.0,-1.7558688697407776,-3.3185692368297435
0.09976502492193673,0.021306650015305226,0.0,0.0,0.042479797506010594,0.0,0.026220340773900813,0.0,-1.8282815547287359,-3.185858952850198
0.1097415274141304,0.023077103528502417,0.0,0.0,0.04398038837795085,0.0,0.022146302491131108,0.0,-1.8928652574164546,-3.039506331732583
0.11971802990632407,0.024748737341529166,0.0,0.0,0.045292648474864666,0.0,0.017977430341132167,0.0,-1.949343420473955,-2.8801380778689887
0.12969453239851775,0.02631439326176421,0.0,0.0,0.046410958497555214,0.0,0.013731576074467181,0.0,-1.9974741957363396,-2.7084366305891168
0.13967103489071142,0.027767366910193235,0.0,0.0,0.04733052967081925,0.0,0.00942692109094142,0.0,-2.0370514798347634,-2.5251372418503064
0.1496475373829051,0.029101436430589087,0.0,0.0,0.04804742424971774,0.0,0.0050818985840569925,0.0,-2.0679057967627026,-2.3310248277757712
0.15962403987509877,0.030310889132455353,0.0,0.0,0.048558572381604166,0.0,0.0007151146072483685,0.0,-2.0899050235982304,-2.126930607523258
0.16960054236729244,0.03139054595364409,0.0,0.0,0.048861785251704905,0.0,-0.003654731600094902,0.0,-2.1029549562746537,-1.9137285438770018
0.1795770448594861,0.03233578363789504,0.0,0.0,0.0489557644559601,0.0,-0.00800892768564194,0.0,-2.106999712976791,-1.6923316008049145
0.18955354735167979,0.0331425545323287,0.0,0.0,0.04884010756098919,0.0,-0.012328828313286131,0.0,-2.102021973435481,-1.4636878340067057
0.19953004984387346,0.03380740392011739,0.0,0.0,0.0485153098273724,0.0,-0.016595935005336664,0.0,-2.0880430530956353,-1.2287763311938358
0.20950655233606713,0.03432748481411307,0.0,0.0,0.04798276208886893,0.0,-0.02079197535584004,0.0,-2.0651228118402334,-0.988603019485621
0.2194830548282608,0.034700570148083365,0.0,0.0,0.04724474479665327,0.0,-0.024898981275827604,0.0,-2.0333593976611093,-0.7441963578748703
0.22945955732045448,0.03492506231335112,0.0,0.0,0.04630441825407318,0.0,-0.02889936593543091,0.0,-1.9928888263741869,-0.49660293320859705
0.23943605981264815,0.035,0.0,0.0,0.04516580908374552,0.0,-0.032775999073387324,0.0,-1.9438843991788712,-0.24688297854245556
0.24941256230484182,0.03492506231335112,0.0,0.0,0.0438337929849401,0.0,-0.036512280351448594,0.0,-1.8865559605557092,0.0038941669399708
0.2593890647970355,0.034700570148083365,0.0,0.0,0.04231407385508684,0.0,-0.04009221043957768,0.0,-1.8211489996801076,0.2546546370017153
0.26936556728922917,0.03432748481411307,0.0,0.0,0.04061315936481131,0.0,-0.043500459527536374,0.0,-1.7479435991999952,0.5043246368125267
0.27934206978142284,0.03380740392011739,0.0,0.0,0.03873833309108999,0.0,-0.04672243296948614,0.0,-1.6672532358789247,0.7518350411031822
0.2893185722736165,0.0331425545323287,0.0,0.0,0.03669762332785553,0.0,-0.04974433378050213,0.0,-1.5794234382404475,0.9961259723240168
0.2992950747658102,0.03233578363789504,0.0,0.0,0.03449976870760957,0.0,-0.052553221717380964,0.0,-1.4848303069619269,1.2361513392033199
0.30927157725800386,0.03139054595364409,0.0,0.0,0.03215418078125678,0.0,-0.055137068690748595,0.0,-1.3838789043537,1.4708833162707466
