omega_e_rad_s,F3_real,F3_imag,M5_real,M5_imag
5.601,0.0,0.0,0.0,0.0
6.422178120757196,0.0,0.0,0.0,0.0
7.36375143987367,0.0,0.0,0.0,0.0
8.443371430789322,0.0,0.0,0.0,0.0
9.681277498347002,0.0,0.0,0.0,0.0
11.10067640258223,0.0,0.0,0.0,0.0
12.728177310885437,0.0,0.0,0.0,0.0
14.59429063436647,0.0,0.0,0.0,0.0
16.733999999999998,0.0,0.0,0.0,0.0
30.121199999999998,0.0,-0.0,0.0,-0.0
