omega_e_rad_s,F3_real,F3_imag,M5_real,M5_imag
16.733999999999998,-2243.520596496798,1684.4442492335495,-73.98269194155546,-127.48209363357671
13.7884,-1624.9126886657466,483.08374563228233,638.763301718374,77.6841709469616
11.1048,-748.9159926140215,-719.1033991213516,1093.7295445790312,-133.5764387636617
9.86,-409.05502437468346,-1259.6998639364833,1241.6829494598844,-359.8308507583221
8.6966,-182.0141246734167,-1767.811021597655,1350.4419283043608,-588.1181235164919
7.5978,-55.16699393762924,-2261.6948779147388,1418.4221521121867,-793.4689296803108
6.560399999999999,-6.1553480734990655,-2747.04703826035,1440.4486734783081,-957.5173777686049
5.601,-5.641617825283106,-3211.086312036954,1413.455172710465,-1071.2796703067927
