residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-0.42678187669875317,0.0001464058584881246,56.18156871145942
0,1,-1.3915249673036403,4.5442059067310785e-05,56.18156871145942
0,2,-1.8207161003980705,3.58100644796533e-05,56.18156871145942
0,3,-2.0836038034263016,3.3144137280608525e-05,56.18156871145942
0,4,-2.358833005345544,3.190536522573052e-05,56.18156871145942
0,5,-2.7004668495820647,3.117038398079257e-05,56.18156871145942
0,6,-3.1331905825959616,3.067822664682033e-05,56.18156871145942
0,7,-3.6717965543867983,3.0329989598055052e-05,56.18156871145942
0,8,-4.325934522110884,3.008048171110911e-05,56.18156871145942
0,9,-5.101964131480531,2.9906189986716156e-05,56.18156871145942
0,10,-6.003733005514424,2.979372512771406e-05,56.18156871145942
0,11,-7.032843889980761,2.973506137520015e-05,56.18156871145942
0,12,-8.188891507291762,2.972520728659929e-05,56.18156871145942
0,13,-9.4699501728246,2.976098181793704e-05,56.18156871145942
0,14,-10.872632051025251,2.9840668706528002e-05,56.18156871145942
0,15,-12.391937750902168,2.9963683373876988e-05,56.18156871145942
0,16,-14.02162191749809,3.0129974872162528e-05,56.18156871145942
0,17,-15.754279497668184,3.0340075448575838e-05,56.18156871145942
0,18,-17.581132831352676,3.05952065013781e-05,56.18156871145942
0,19,-19.49237451960888,3.089656625602459e-05,56.18156871145942
0,20,-21.47760230946704,3.124503166741234e-05,56.18156871145942
0,21,-23.525252446416786,3.164181936027032e-05,56.18156871145942
0,22,-25.622134974643775,3.208886902197297e-05,56.18156871145942
0,23,-27.75374704848586,3.258851833369487e-05,56.18156871145942
0,24,-29.904235112280936,3.3143416048767504e-05,56.18156871145942
0,25,-32.05553032283252,3.3757354664067255e-05,56.18156871145942
0,26,-34.186957486447824,3.4436034256812095e-05,56.18156871145942
0,27,-36.276393507120886,3.51864412205556e-05,56.18156871145942
0,28,-38.30166192812782,3.601573165017949e-05,56.18156871145942
0,29,-40.24114984762542,3.693124721500276e-05,56.18156871145942
0,30,-42.07366750190376,3.794121275783662e-05,56.18156871145942
0,31,-43.77849742021389,3.905472459728366e-05,56.18156871145942
1,0,0.5337426206173499,0.0001464058584881246,56.18156871145942
1,1,1.7014860714814917,4.5442059067310785e-05,56.18156871145942
1,2,2.102275685959932,3.58100644796533e-05,56.18156871145942
1,3,2.1687719398988863,3.3144137280608525e-05,56.18156871145942
1,4,2.118778655430896,3.190536522573052e-05,56.18156871145942
1,5,2.0237012080772403,3.117038398079257e-05,56.18156871145942
1,6,1.9209879588135483,3.067822664682033e-05,56.18156871145942
1,7,1.8360307389673967,3.0329989598055052e-05,56.18156871145942
1,8,1.7871608682364513,3.008048171110911e-05,56.18156871145942
1,9,1.7877133819890605,2.9906189986716156e-05,56.18156871145942
1,10,1.8464521835939935,2.979372512771406e-05,56.18156871145942
1,11,1.9679581558078545,2.973506137520015e-05,56.18156871145942
1,12,2.1532408233129123,2.972520728659929e-05,56.18156871145942
1,13,2.4005714307696606,2.976098181793704e-05,56.18156871145942
1,14,2.7057562421952093,2.9840668706528002e-05,56.18156871145942
1,15,3.062424926581436,2.9963683373876988e-05,56.18156871145942
1,16,3.4626914814243195,3.0129974872162528e-05,56.18156871145942
1,17,3.8975792006115566,3.0340075448575838e-05,56.18156871145942
1,18,4.3572459901655884,3.05952065013781e-05,56.18156871145942
1,19,4.831413784698308,3.089656625602459e-05,56.18156871145942
1,20,5.3097680840542045,3.124503166741234e-05,56.18156871145942
1,21,5.781788027311545,3.164181936027032e-05,56.18156871145942
1,22,6.236550100869632,3.208886902197297e-05,56.18156871145942
1,23,6.662761688289868,3.258851833369487e-05,56.18156871145942
1,24,7.048463406099953,3.3143416048767504e-05,56.18156871145942
1,25,7.380879093614186,3.3757354664067255e-05,56.18156871145942
1,26,7.646778129172825,3.4436034256812095e-05,56.18156871145942
1,27,7.833697462457161,3.51864412205556e-05,56.18156871145942
1,28,7.930995377187784,3.601573165017949e-05,56.18156871145942
1,29,7.930971453643937,3.693124721500276e-05,56.18156871145942
1,30,7.829124635372792,3.794121275783662e-05,56.18156871145942
1,31,7.623648902126894,3.905472459728366e-05,56.18156871145942
2,0,-1.5670660604807967,0.0001464058584881246,56.18156871145942
2,1,-5.033838061708838,4.5442059067310785e-05,56.18156871145942
