case_name,coefficient,station_count,potential_length_over_span_median,potential_length_over_span_max,fs_normal_to_body_condition_median,fs_normal_to_body_condition_max,station_contribution_median,station_contribution_max,station_contribution_min
inner_b2pi_unit_closure_probe,A33,39,0.7828896539234033,40.68462865294772,0.1597452011680054,4.220706170718666,0.0196801346656285,0.0329298302749485,-0.0078346054066369
inner_b2pi_unit_closure_probe,A53,39,0.7828896539234033,40.68462865294772,0.1597452011680054,4.220706170718666,0.0,0.0130695238909811,-0.0053424817721359
raw_eq25_unit_closure_probe,A33,39,4.2102374016590405,200.8919247710675,0.2779053751943953,2.480659549274618,0.1350845252924456,0.1918331883304942,-0.034544874873793
raw_eq25_unit_closure_probe,A53,39,4.2102374016590405,200.8919247710675,0.2779053751943953,2.480659549274618,0.0,0.0695088536811156,-0.0201984973988519
