case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-2.380184763208135e-15,-4.467505196099826e-15,8.09262819490766e-12,1.5189517666739408e-11
fn167,1.7902623815836317e-05,1,-9.584608955812519e-17,-7.362352387183314e-17,3.2587670449762563e-13,2.503199811642327e-13
fn167,1.7902623815836317e-05,2,1.3296340043135726e-15,3.561537568161745e-15,-4.520755614666147e-12,-1.2109227731749934e-11
fn167,1.7902623815836317e-05,3,1.073775308310179e-15,5.552870848867061e-15,-3.650836048254609e-12,-1.887976088614801e-11
fn167,1.7902623815836317e-05,4,-4.027733082527675e-16,-4.713348702126781e-15,1.3694292480594096e-12,1.6025385587231056e-11
fn167,1.7902623815836317e-05,5,8.889173428729763e-17,-1.992391835727464e-15,-3.0223189657681194e-13,6.7741322414733774e-12
fn167,1.7902623815836317e-05,6,-4.282302430706963e-17,-9.93633535122896e-16,1.4559828264403675e-13,3.3783540194178463e-12
fn167,1.7902623815836317e-05,7,3.074203476996356e-16,1.1248346921593053e-15,-1.0452291821787612e-12,-3.824437953341638e-12
fn167,1.7902623815836317e-05,8,1.1124767106369956e-16,-7.662266049544494e-16,-3.782420816165785e-13,2.605170456845128e-12
fn167,1.7902623815836317e-05,9,6.974620066852847e-16,-1.091948180622216e-15,-2.371370822729968e-12,3.712623814115534e-12
fn167,1.7902623815836317e-05,10,0.0,0.0,-0.0,0.0
fn167,1.7902623815836317e-05,11,4.783972005507004e-17,1.4403865854903196e-15,-1.6265504818723814e-13,-4.897314390667086e-12
fn167,1.7902623815836317e-05,12,2.886160874827967e-16,8.638022307072338e-16,-9.812946974415088e-13,-2.9369275844045947e-12
fn167,1.7902623815836317e-05,13,-1.5213765654749027e-15,-1.6818866270183594e-15,5.172680322614669e-12,5.718414531862422e-12
fn167,1.7902623815836317e-05,14,-2.4052423946979664e-15,-1.081845276716432e-15,8.177824141973087e-12,3.678273940835869e-12
fn167,1.7902623815836317e-05,15,-1.2716617982903123e-15,-8.760746070143501e-16,4.323650114187062e-12,2.9786536638487904e-12
fn167,1.7902623815836317e-05,16,1.889221808053366e-15,1.2945804012780507e-15,-6.423354147381444e-12,-4.401573364345373e-12
fn167,1.7902623815836317e-05,17,6.072514456133561e-16,8.939147884091826e-16,-2.064654915085411e-12,-3.0393102805912208e-12
fn167,1.7902623815836317e-05,18,1.5817086564006246e-15,8.490436008729538e-16,-5.377809431762124e-12,-2.886748242968043e-12
fn167,1.7902623815836317e-05,19,0.0,0.0,-0.0,0.0
fn167,1.7902623815836317e-05,20,-1.6534581091279665e-17,-5.863839380011785e-16,5.621757571035086e-14,1.9937053892040068e-12
fn167,1.7902623815836317e-05,21,7.7514553146485e-16,6.937301113603278e-16,-2.63549480698049e-12,-2.3586823786251146e-12
fn167,1.7902623815836317e-05,22,4.509774332664568e-16,1.393755383045696e-16,-1.5333232731059531e-12,-4.738768302355366e-13
fn167,1.7902623815836317e-05,23,-1.1755461949408223e-15,-7.769215278397675e-16,3.996857062798796e-12,2.6415331946552094e-12
fn167,1.7902623815836317e-05,24,-1.1632285912122321e-15,-7.645633421894687e-16,3.954977210121589e-12,2.5995153634441935e-12
fn167,1.7902623815836317e-05,25,8.836197806779405e-16,6.329413329758008e-16,-3.004307254304998e-12,-2.1520005321177228e-12
fn167,1.7902623815836317e-05,26,1.1375847211920656e-15,7.387984238611208e-16,-3.867788052053023e-12,-2.511914641127811e-12
fn167,1.7902623815836317e-05,27,-2.0984874272225994e-15,-1.3719389086167767e-15,7.134857252556838e-12,4.664592289297041e-12
fn167,1.7902623815836317e-05,28,1.2670620347527228e-15,7.979974270199105e-16,-4.308010918159258e-12,-2.713191251867696e-12
fn167,1.7902623815836317e-05,29,3.2328067760091254e-15,2.0520880842918685e-15,-1.0991543038431026e-11,-6.977099486592353e-12
fn167,1.7902623815836317e-05,30,3.3174353981319724e-15,2.1024316215213335e-15,-1.1279280353648707e-11,-7.148267513172534e-12
fn167,1.7902623815836317e-05,31,1.0290241230277033e-15,6.64872295168049e-16,-3.498682018294191e-12,-2.2605658035713668e-12
fn167,1.7902623815836317e-05,32,-2.5459349746731294e-15,-1.6053894432884988e-15,8.65617891388864e-12,5.4583241071808955e-12
fn167,1.7902623815836317e-05,33,1.1375847211920802e-15,7.387984238611093e-16,-3.8677880520530725e-12,-2.5119146411277716e-12
fn167,1.7902623815836317e-05,34,-8.010151396131707e-16,-3.5692694903835e-16,2.72345147468478e-12,1.2135516267303899e-12
fn167,1.7902623815836317e-05,35,1.668672024049842e-15,9.68805918887822e-16,-5.673484881769463e-12,-3.293940124218595e-12
fn167,1.7902623815836317e-05,36,-1.175546194940821e-15,-7.769215278397703e-16,3.996857062798792e-12,2.641533194655219e-12
fn167,1.7902623815836317e-05,37,-4.50977433266504e-16,-1.3937553830456365e-16,1.5333232731061137e-12,4.738768302355164e-13
fn167,1.7902623815836317e-05,38,1.6242100447012819e-15,9.087363159770588e-16,-5.522314151984358e-12,-3.089703474322e-12
fn167,1.7902623815836317e-05,39,-3.983595413784885e-16,-7.565613491012593e-17,1.354422440686861e-12,2.5723085869442816e-13
fn167,1.7902623815836317e-05,40,-6.117617746798266e-16,-4.1276794015869187e-16,2.0799900339114105e-12,1.4034109965395525e-12
fn167,1.7902623815836317e-05,41,1.6565066747968837e-15,4.525240561942782e-16,-5.6321226943094045e-12,-1.5385817910605457e-12
fn167,1.7902623815836317e-05,42,6.07251445613231e-16,8.939147884091601e-16,-2.064654915084985e-12,-3.0393102805911444e-12
fn167,1.7902623815836317e-05,43,1.3018864883836668e-15,1.4056807594024874e-15,-4.4264140605044674e-12,-4.7793145819684574e-12
fn167,1.7902623815836317e-05,44,-8.399390548475875e-16,-1.6751956562407461e-15,2.8557927864817975e-12,5.695665231218537e-12
fn167,1.7902623815836317e-05,45,-1.2840019945621954e-15,-8.894572176436444e-16,4.3656067815114646e-12,3.024154539988391e-12
fn167,1.7902623815836317e-05,46,1.9860764445972516e-16,-1.1055895875454186e-15,-6.752659911630656e-13,3.7590045976544234e-12
fn167,1.7902623815836317e-05,47,-6.546688124380237e-16,-4.588029262401235e-16,2.2258739622892805e-12,1.55992994921642e-12
fn167,1.7902623815836317e-05,48,-1.5812905907004247e-15,9.948906958337812e-16,5.376388008381444e-12,-3.382628365834856e-12
fn167,1.7902623815836317e-05,49,4.230872845640667e-16,1.0480377724060977e-15,-1.4384967675178268e-12,-3.5633284261807323e-12
fn167,1.7902623815836317e-05,50,1.5747375424759915e-16,9.077655890002164e-16,-5.354107644418371e-13,-3.0864030026007358e-12
fn167,1.7902623815836317e-05,51,2.298594988491554e-16,1.0118234152260656e-15,-7.815222960871284e-13,-3.440199611768623e-12
fn167,1.7902623815836317e-05,52,-6.148406953994331e-16,-2.2496693843184118e-15,2.090458364358073e-12,7.6488759066826e-12
fn167,1.7902623815836317e-05,53,-8.564604861417713e-17,-1.9872670702457102e-15,2.9119656528820223e-13,6.756708038835415e-12
fn167,1.7902623815836317e-05,54,0.0,0.0,-0.0,0.0
fn167,1.7902623815836317e-05,55,-1.7918216885523946e-16,-1.3374747473210855e-16,6.092193741078142e-13,4.5474141408916905e-13
fn167,1.7902623815836317e-05,56,1.8205236297067084e-16,1.3742822099087657e-16,-6.189780341002808e-13,-4.672559513689803e-13
fn167,1.7902623815836317e-05,57,1.8570570533764528e-16,1.4184447109392425e-16,-6.31399398147994e-13,-4.822712017193425e-13
fn167,1.7902623815836317e-05,58,-9.584608955812541e-17,-7.362352387183272e-17,3.258767044976264e-13,2.5031998116423123e-13
fn167,1.7902623815836317e-05,59,-2.355249223751259e-15,-4.448356024861247e-15,8.007847360754282e-12,1.5124410484528238e-11
fn167,0.010674013197244406,0,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,1,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,2,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,3,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,4,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,5,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,6,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,7,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,8,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,9,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,10,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,11,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,12,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,13,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,14,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,15,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,16,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,17,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,18,0.0,0.0,-0.0,0.0
fn167,0.010674013197244406,19,0.0,0.0,-0.0,0.0
