outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction
11,4.510698368332502,0.2796327466555911,0.02639080228331844,0.24253671463043452,0.012282262817436888,0.015991286715632436,6.748688970074736e-06,0.0014552403104641394,0.4340272916740797
12,4.536165503019864,0.270859465392445,0.02748592399725039,0.26947507777071894,0.013646444139282045,0.014646998017812107,5.896680361750444e-06,0.0012715191051761395,0.43529881077925586
13,4.56291315320864,0.2623977605521097,0.028626489585923853,0.29753128456230604,0.015067234001962032,0.013497983096581123,5.215618948136962e-06,0.0011246597629562159,0.4364234705422121
14,4.590964882683989,0.2542225296936679,0.02981438425238657,0.32675172148146125,0.01654698145557236,0.012430972359701364,4.607189184666959e-06,0.0009934622041690452,0.4374169327463811
15,4.620350277721769,0.2463120554332327,0.03105157227442544,0.3571846997448673,0.018088133020678916,0.011507756326912144,4.112111762725226e-06,0.0008867071552395501,0.43830363990162063
16,4.651104237635402,0.23864786730790638,0.0323400990636819,0.388880535413921,0.019693236744866817,0.01073869707826236,3.72944777110258e-06,0.0008041921558905402,0.4391078320575111
17,4.6832662730128085,0.23121393190874728,0.03368209491572066,0.42189163240362226,0.021364946406380196,0.010069112080304032,3.414927166385263e-06,0.0007363711221333528,0.4398442031796444
18,4.716880067372081,0.22399621660745594,0.03507977875845993,0.4562725692407125,0.023106025907627184,0.009493019569730032,3.161299175221901e-06,0.000681680547676655,0.44052588372732104
19,4.7519931958510515,0.21698243683150475,0.03653546128172974,0.4920801892608074,0.02491935384283841,0.008979229918425036,2.9457289238809007e-06,0.0006351964793073232,0.4411610802066283
20,4.788656923987364,0.2101618422340868,0.03805154936291066,0.5293736945831276,0.026807928257026253,0.008536592846882352,2.772946440712648e-06,0.0005979388674121125,0.4417590190740404
21,4.826926071902866,0.20352501568544729,0.03963054950971557,0.5682147440194407,0.028774871604175866,0.008141343277022761,2.6267710924537705e-06,0.0005664186328708996,0.4423254377069113
22,4.8668589162098135,0.19706363305337432,0.04127507239280804,0.6086675549707026,0.030823435907376583,0.0077894698706878485,2.5043997242532522e-06,0.0005400313228849615,0.44286546902979623
23,4.908517158133709,0.19077037376307932,0.04298783697776945,0.6507990096559912,0.032957008138344346,0.007475886027032308,2.4025417136433786e-06,0.000518067370532075,0.44338353640032835
24,4.951965904638864,0.18463873560388094,0.04477167497825466,0.6946787656340032,0.03517911581432303,0.00718579555348231,2.3118148854645676e-06,0.0004985036688721217,0.4438820400692005
25,4.997273695542155,0.1786629948852621,0.04662953580102153,0.7403793710236413,0.037493432832951736,0.0069316494338169665,2.2404449256907067e-06,0.00048311394756778126,0.44436515401676824
26,5.044512536889581,0.1728380585612358,0.048564490959465106,0.7879763844038846,0.039903785544094836,0.006689070648878581,2.172953370025635e-06,0.0004685605383270737,0.44483371455509535
27,5.093757966489863,0.1671594478068909,0.0505797397867141,0.8375484997769742,0.04241415907808262,0.0064842349319313985,2.126640467416048e-06,0.00045857394640219434,0.4452922885014975
28,5.145089125224336,0.16162318072180046,0.05267861394739868,0.8891776766440307,0.045028703932849724,0.0062851781223229874,2.0809877311858942e-06,0.000448729708159819,0.4457410182096573
29,5.198588850571871,0.1562257661415052,0.054864583839844674,0.9429492755376524,0.0477517428374197,0.006127750173626434,2.060127935443377e-06,0.00044423164701532636,0.4461852498566726
30,5.254343776739759,0.15096410454138537,0.05714126334774976,0.9989521991314496,0.05058777789781027,0.0059732890024901675,2.038810647802425e-06,0.0004396349355025525,0.4466248847921752
31,5.312444450957509,0.14583548581974035,0.059512416872783656,1.0572790392417164,0.05354149804132137,0.005864017478679151,2.0464356842117932e-06,0.0004412791452743871,0.4470661639374496
32,5.372985457090683,0.14083749608778434,0.06198196444842878,1.1180262299023225,0.05661778676837616,0.005754268809763152,2.0523226050294344e-06,0.0004425485598994098,0.44750871249734897
33,5.436065550977309,0.13596800042896323,0.06455398936417468,1.1812942068086243,0.05982173022689457,0.005687628904717412,2.088264913535119e-06,0.0004502989091036096,0.44795901140645256
34,5.501787804913842,0.13122504494239812,0.06723274376266854,1.2471875733720459,0.0631586256214366,0.005610531187630885,2.1163563560685536e-06,0.00045635635222108194,0.44841536775867363
35,5.570259761791188,0.12660682564791714,0.07002265680612176,1.315815273656441,0.06663398997084491,0.005564914899356566,2.168481090862528e-06,0.00046759616718081685,0.4488829639258544
36,5.641593604462969,0.12211166239603635,0.07292834091697961,1.3872907725179917,0.07025356923068048,0.005501176262271534,2.207026025057179e-06,0.00047590772847116075,0.4493588716543256
37,5.715906328784947,0.1177379713772601,0.0759546003896356,1.4617322431712994,0.07402334779172687,0.005459244233360083,2.2637013571915533e-06,0.0004881288025637147,0.44984700045688936
38,5.7933199369766335,0.11348435059860085,0.07910643849032778,1.5392627626112811,0.07794955837631917,0.005408518552360131,2.314027308048432e-06,0.0004989807402769674,0.45034598119716635
39,5.8739616244293265,0.10934947248804475,0.08238906638646529,1.6200105150496775,0.08203869234053947,0.005373603364247637,2.379034805984899e-06,0.0005129985046011268,0.4508589797017674
40,5.957963992536829,0.10533222560553601,0.08580791132471356,1.704109003905267,0.08629751040957924,0.00534789937781982,2.454108645509895e-06,0.0005291869047515164,0.4513881666065189
41,6.0454652531198905,0.1014315481396311,0.08936862580232145,1.7916972724687845,0.09073305385239609,0.0053329110483230635,2.5416383779824135e-06,0.0005480612069490201,0.451936227813468
42,6.136609461053798,0.09764662723272595,0.093077096954603,1.8829201338472468,0.09535265612628742,0.005350674678450351,2.664771179044423e-06,0.000574612707016716,0.4525108405204847
43,6.2315467357210945,0.09397660197855146,0.0969394560386946,1.9779284103438957,0.10016395499929164,0.005364197121157821,2.789395114279765e-06,0.0006014857448774509,0.4531123262653622
44,6.330433506841794,0.0904205969758418,0.10096208895259863,2.0768791828395425,0.1051749051790688,0.005401260279778997,2.945428871391223e-06,0.0006351317780771775,0.4537474580434394
45,6.433432772357241,0.0869777337213906,0.10515164638251728,2.1799360505071004,0.11039379146506258,0.005429939081224799,3.1003162128088556e-06,0.0006685306061771284,0.4544159886496165
46,6.540714359852313,0.08364698443446389,0.10951505513924868,2.287269401267983,0.11582924244463924,0.005460783557579618,3.2657561449861415e-06,0.0007042049214896881,0.45512019357110617
47,6.652455214497315,0.0804274345871541,0.11405952940489358,2.399056693540054,0.12149024476104037,0.0054963912919995805,3.4457745669702775e-06,0.0007430228408602644,0.4558632164119665
48,6.768839683923392,0.0773181174424902,0.11879258271592774,2.515482749600465,0.12738615796952316,0.005527792497071582,3.629884352847118e-06,0.0007827229934598192,0.4566459394054263
49,6.890059826112198,0.0743182215066738,0.12372204044587849,2.636740061181368,0.133526730012984,0.005581526996520675,3.8543676107022605e-06,0.0008311290005085485,0.45747706840593483
50,7.016315724832441,0.07142710799978315,0.12885605263423056,2.7630291077214224,0.13992211333848167,0.005649913237544879,4.113281008683651e-06,0.0008869592832986579,0.4583640276892335
51,7.1478158114571375,0.06864404164374495,0.13420310755162115,2.8945586878143486,0.1465828816820705,0.0057287320078109605,4.404327294784243e-06,0.0009497184783990018,0.4593137461676325
52,7.28477721015342,0.06596826588276189,0.1397720456970438,3.0315462644386812,0.1535200475515248,0.0058195967710049645,4.733758631347292e-06,0.0010207547585746636,0.46033450092620715
53,7.427426093660103,0.06339889144790695,0.14557207440419137,3.1742183244892983,0.1607450804333173,0.0059075692142920855,5.080374271739572e-06,0.001095496542404509,0.4614299974686117
54,7.575998055767671,0.06093486109344795,0.15161278309047185,3.32281075323663,0.16826992575554786,0.005991889854215532,5.443314942222796e-06,0.0011737585420811992,0.46260375601069287
55,7.730738504216754,0.0585752009021866,0.15790415909586164,3.4775692243297964,0.17610702463802963,0.006083892526361573,5.844624795926307e-06,0.0012602942053315605,0.46386405021602445
56,7.891903065697546,0.0563190869213348,0.1644566041954641,3.63874960597546,0.18426933446152718,0.006188358225026669,6.297993526170621e-06,0.0013580554823263962,0.4652221056983509
57,8.059758005381482,0.05416575814605755,0.17128095180186842,3.8066183839741257,0.19277035029066986,0.006306779637003684,6.8127802554380646e-06,0.0014690605090869756,0.4666911662074379
58,8.234580665209215,0.05211447052167755,0.17838848487619183,3.981453102313156,0.20162412718595177,0.006438974969960237,7.39605769999361e-06,0.0015948343969140126,0.4682860006043519
59,8.416659920309412,0.05016439744606485,0.1857909545783092,4.163542822040407,0.21084530344147806,0.006577236770820727,8.03732478429108e-06,0.001733112766976924,0.47001911337132884
60,8.606296655165652,0.04831455188223065,0.19350059969970637,4.353188599179415,0.22044912478699105,0.006714995882727226,8.725168379087168e-06,0.0018814345715348756,0.47190054794286374
61,8.803804261621977,0.0465638902070826,0.20153016689716013,4.550703982477847,0.2304514695942696,0.0068547038971985275,9.469291002887796e-06,0.002041891994137213,0.47394243993700097
62,9.009509157741146,0.0449114890177459,0.2098929317665702,4.756415531809713,0.2408688751294523,0.007005127826308508,1.0299827298577933e-05,0.0022209830594020668,0.476163422996403
63,9.223751326718817,0.043356605537853546,0.2186027207935252,4.970663358089761,0.2517185648947556,0.007172565178850232,1.124616807922891e-05,0.002425045397664509,0.4785884683940675
64,9.446884876844212,0.0418985441630747,0.22767393421045623,5.193801685591751,0.2630184771047433,0.007353074650342406,1.2309807523968878e-05,0.0026544012033104395,0.48124286959737794
65,9.679278625178124,0.040536495696835345,0.23712156980808327,5.426199437601021,0.27478729434426397,0.007539167045324771,1.3477762328895219e-05,0.0029062508470658055,0.4841491204444438
66,9.921316706980774,0.0392695403571012,0.2469612477299017,5.668240846370013,0.2870444744571111,0.007727602222775479,1.474749739581058e-05,0.0031800476780026823,0.4873291681224465
67,10.173399211160588,0.03809679952072385,0.25720923629877385,5.920326088384352,0.29981028271643007,0.00792324785261736,1.614704453558557e-05,0.003481836280681878,0.49081100440312836
68,10.43594284168972,0.0370175807435656,0.2678824789134606,6.182871945990469,0.3131058253300969,0.008133508053864369,1.772148498982386e-05,0.0038213376602228076,0.49463234206335116
69,10.709381605544282,0.036031345521283856,0.27899862206150905,6.4563124964779535,0.3269530843364266,0.008359304664436434,1.949585859037968e-05,0.004203951231658984,0.49883629329501017
70,10.994167528998664,0.03513755061154675,0.29057604449498586,6.741099829756202,0.34137495394792133,0.008594892792810921,2.1465486478617574e-05,0.004628668078484776,0.503464961373495
71,11.29077140437268,0.03433558453392125,0.30263388761721,7.037704795812299,0.3563952784031649,0.008836316373223976,2.3629801342292517e-05,0.005095365869436845,0.5085603272429318
72,11.599683568382929,0.033624881646495755,0.3151920871298062,7.346617783185808,0.3720388913894393,0.009086435576774222,2.6023302469155087e-05,0.005611483790768932,0.5141718110337008
73,11.921414712677553,0.03300506419454715,0.32827140599312177,7.668349529747271,0.3883316571012291,0.009351168640761312,2.8705481344927692e-05,0.0061898501723294756,0.5203616612060302
74,12.256496727591838,0.03247594032159615,0.34189346875439086,8.003431967121028,0.40530051300250125,0.009632097078065935,3.171995090877294e-05,0.006839869404720663,0.5272015306107509
75,12.605483580844105,0.0320373725362929,0.35608079730016173,8.352419100148305,0.42297351436345465,0.009924828557583289,3.507474970907104e-05,0.0075632748645571785,0.5347648054753081
76,12.968952233042085,0.0316892194138438,0.37085684809318137,8.715887922844978,0.4413798806453896,0.010226584822881198,3.8785335517598265e-05,0.008363399758140056,0.5431282052334483
77,13.347503591443044,0.0314314553614704,0.3862460509534541,9.094439372368296,0.46055004381038384,0.010541223442098492,4.291865371947361e-05,0.009254679722295458,0.5523828849557438
78,13.741763503187695,0.0312642931400414,0.4022738494499496,9.488699322569996,0.4805156986356563,0.010873740877197523,4.756415222427238e-05,0.010256402681578495,0.5626392876373223
79,14.15238378962048,0.0311881035810122,0.41896674296509834,9.899319618777522,0.5013098551157563,0.01122153515569587,5.275748685330823e-05,0.011376257209089576,0.5740155448464118
80,14.580043323663567,0.03120333013205125,0.43635233051055106,10.326979155515346,0.5229668930392762,0.011583247887652883,5.854610414876388e-05,0.012624474346899629,0.5866400191933114
81,15.025449152023317,0.031310534960248,0.4544593563543228,10.772384998947782,0.5455226188302978,0.011959115581296913,6.49969796014481e-05,0.014015496223616185,0.6006555154169276
82,15.489337663922417,0.031510502767514,0.47331775754832284,11.236273555899105,0.569014324748552,0.012354108221845538,7.223964467455884e-05,0.0155772541022675,0.6162327695191951
83,15.972475808351744,0.03180424888274895,0.492958713420323,11.719411791383429,0.593480850546154,0.012768198204412148,8.036552367337369e-05,0.017329462083619827,0.6335622316028149
84,16.475662361949,0.0321929075159613,0.5134146971291387,12.22259849665816,0.6189626476828951,0.013198441602666637,8.943625532655545e-05,0.019285411514041857,0.6528476431168568
85,16.999729249344924,0.03267789636760696,0.5347195293497324,12.746665609897596,0.6455018462062617,0.013654840211210075,9.970094867854818e-05,0.02149881853377708,0.6743464616506339
86,17.545542918071995,0.03326122524274385,0.5569084341599068,13.292479591652416,0.6731423244058587,0.014152702068919925,0.00011154818900535329,0.024053474966718634,0.6983999366173526
87,18.114005774857198,0.033942333668265254,0.5800180975413414,13.860942857503039,0.7019297813641782,0.014505752513522544,0.00012204558449821814,0.026317060256222994,0.7247169968735755
88,18.706057652593707,0.034736351224592996,0.6040867268262888,14.452995269686854,0.7319118124938544,0.015851606863619576,0.0001517909500038814,0.03273114381012122,0.7574481406836967
89,19.322677316621757,0.03569956411298895,0.6291541174972154,15.069615691848606,0.7631379882715285,0.019486657130251925,0.00023890857105178295,0.051516581168814836,0.8089647218525116
90,19.964884332472913,0.03677372854487835,0.6552617112256746,15.71182360621005,0.795659936132677,0.01705772932288663,0.00019065896402504874,0.04111237178522847,0.85007709363774
91,20.633740829818798,0.0377280760793042,0.6824526769829538,16.380680800314366,0.8295314258897653,0.006794889124498424,3.1509193752989414e-05,0.006794423198772376,0.8568715168365123
92,21.330352777162165,0.038438011213077855,0.7107719663842305,17.077293121997958,0.8648084586054923,-0.0024894056648780555,4.404753784866149e-06,0.0009498104437513768,0.8578213272802637
93,22.055871801589262,0.03890006435333105,0.7402664034982077,17.802812306939174,0.9015493591413917,-0.012160913906318922,0.00010947638984177166,0.02360672661731345,0.8814280538975772
94,22.811497336747006,0.0391293057495915,0.7709847516757731,18.558437884526164,0.9398148726725805,-0.019181317089669234,0.00028366296519395553,0.06116710717688607,0.9425951610744633
95,23.598478570464323,0.0393648414709137,0.8029778001042428,19.345419160416174,0.9796682650862253,-0.018208108409705354,0.0002662154150761019,0.05740483892553668,1.0
