root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels,reason
1.0025,PHYSICAL,0.006966509403187667,0.000819736828911543,0.0014516911660410073,8.09836715349406,252386.38962191308,0.08746331435070231,3.124106439412091,3.1241064473002966,2.524947788180915e-09,True,2935.0,0.9974487869753433,0.0,
1.00125,PHYSICAL,0.0057649349247150755,0.0004906191673920562,0.0011270411840067648,8.08441903126683,252714.57584110464,0.08623573457131026,3.1364611935439397,3.136461201715004,2.6051858337879835e-09,True,2935.0,0.9987458020272446,0.0,
1.0,PHYSICAL,0.005877090166044539,0.0005313170044102071,0.0011721918543763886,8.07047290045688,253044.72515601385,0.08500815479191778,3.149009961240667,3.1490099694323974,2.6013669394327908e-09,True,2934.0,1.00005057537168,0.0,
0.99875,PHYSICAL,0.007259585939603315,0.0009444998377387674,0.001589833106657977,8.056528877907985,253375.94016706658,0.08378057501252552,3.161757252872108,3.161757261110753,2.6057172207095576e-09,True,2934.0,1.0013595604223298,0.0,
0.9975,REJECTED_PHYSICAL,,,,,,,,,,,,,,The truncated spray-jet control surface projects below eta=0.
