phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_linearization,1,8.026911259995465,8.02736005343314,0.0012569206648648996,0.00125691025539107,-8.281727017898842e-06,5.7343493974666e-05,1.0076933930774273e-07,253040.17799016982
final_synchronization,1,8.02736005343314,8.03122573895327,0.0011032440859103936,0.0010990700098060192,-0.003783456587424083,0.1519108604360688,5.057805799636883e-12,253030.53441396638
