iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.0142468359724945,8.201721294150314,0.1351833402194418,2.099365816129068,2.152138042815208,0.0251372230035848,0.552975857602249,8.206750626541721,49018.21657196489,,,0.0040410239779293,,,,,,,,,512.0,256.0,680.0,7.18588154984651e-05,0.0045631433134229
1,0.0009475755978233,0.0140444297174277,8.20119663821943,0.1312406923150254,2.113908448178522,2.194568405107985,0.0381567881991127,0.5531751099080422,7.965397684709624,60197.46738637617,0.0009475755978233,0.2483493023432135,0.0039798303810987,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,1.38700840797966e-05,0.0008992815978833
2,0.0014236593050042,0.012834483567886,8.205094500745835,0.1455942590652342,2.1135906020808566,2.040264119186477,0.0346928505559158,0.5531485108491869,8.843299109899146,49073.04053138712,0.0004760837071809,0.1252077573391836,0.0030271386544683,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,256.0,680.0,0.0001143186101291,0.0067275561506737
3,0.002361452594288,0.0125432015374834,8.204232168602287,0.1415995286088049,2.1040477151087167,2.0848318383283586,0.0091328141668903,0.5532121955947042,8.599272806994916,49022.67039655545,0.0009377932892837,0.2485031204009981,0.002924652662852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,4.7538590234952586e-05,0.0028843322861448
4,0.0033044853880982,0.0123342180054404,8.203507951270819,0.1376142540400693,2.104838749670657,2.1284827685658505,0.0112331735145473,0.5533316755814328,8.355192326547211,49008.79633992076,0.0009430327938102,0.2484717371946766,0.0028587862832552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,0.0001148818547811,0.0071564263437238
5,0.004252472961,0.0122005400334653,8.202899458657017,0.13364460970761,2.113865720088203,2.1718863652771563,0.0274476494119656,0.5535093382016336,8.11217546683653,49027.70981518464,0.0009479875729018,0.2484303453698803,0.0028273230901422,0.0063268712561241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,5.2696320261861706e-05,0.0033594595986772
6,0.0052051435289788,0.0114935009622756,8.20597978149958,0.1458934453297997,2.1116517899870155,2.041334581212587,0.0332996231234037,0.553416065028191,8.856480308102709,48983.50761589926,0.0009526705679787,0.2497840539685964,0.0023366181952857,0.0054119957265172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,7.911588395810636e-05,0.0046515381830927
7,0.006149946863798,0.0110953352940428,8.205144801659248,0.1419053076319226,2.102711456672291,2.0861116473852035,0.0078944779771913,0.5534997825463255,8.618354507040285,48956.57597853136,0.0009448033348192,0.2483588465478391,0.0021779846860701,0.0053412887825173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,5.670855280513086e-05,0.0034361463683511
8,0.0066248697886919,0.0109291071069508,8.204779266678317,0.1399133657364592,2.101794761082319,2.108270135845811,0.0030808787248845,0.5535629010822862,8.496187632114834,48944.36266908991,0.0004749229248938,0.1243531706168222,0.002112242528281,0.0053191205024899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,256.0,680.0,2.19262443297228e-05,0.0013468117594044
9,0.0071011715702487,0.0123025458306858,8.208530727617172,0.1542692004361416,2.0884613056867165,1.9663886019843784,0.0584510248621525,0.5535351768285282,9.369934570910289,49009.50930523086,0.0004763017815568,0.1254842214582917,0.0026548966691367,0.0055333762127689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,514.0,257.0,682.0,7.900353205238383e-05,0.004459243842507
