iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number
1,1.0,0.0621442901225592,0.06118963341628869,0.06619472082386507,0.051285381246338524,0.014909339577526548,909.1582851156876
2,1.0,0.05861409812233091,0.0568063774365455,0.0621442901225592,0.04725709245262136,0.01488719766993784,910.220665125471
3,1.0,0.05559095873449158,0.05157700083570116,0.05861409812233091,0.04374755395667951,0.014866544165651405,911.2681306210518
