step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.9898115954866473,0.010188404513352569,0.9898204419836778,1.0008690452980664,0.9904200209173161,0.000501624366778857,1024948.8941214468,0.9998110900935364,0.17999212007222912,20.89289698558059,0.9983957017474282,7.754042779479535,7.616374546804146,False,True,
0.75,0.9905802408229694,0.00941975917703053,0.9905880338622112,1.0008279926986265,0.9909866063646189,0.000613923054440802,1024997.319128896,0.9998583274336255,0.1349941081984772,20.90128639676002,0.9987966012525334,7.756145919974282,7.617306924308342,False,True,
0.5,0.9925339421353676,0.0074660578646322815,0.9925404908244424,1.0008778981191215,0.9927722246101978,0.0007262990819568428,1025045.7366662964,0.9999055574868756,0.0899960841106072,20.909678260370786,0.9991976179504294,7.758234829582132,7.6182391751914365,False,True,
0.25,0.9956765487829065,0.004323451217093433,0.9956778128703722,1.0002924647702172,0.9957771008520577,0.0008387522747076296,1025094.1473762353,0.9999527808801139,0.04499804798671612,20.918072562463934,0.9995987511745462,7.760309432784969,7.6191712991218,False,True,
0.125,0.9976906661377117,0.0023093338622881547,0.9976907982997238,1.0000572327710031,0.9977368622968079,0.000895007743953698,1025118.3498016133,0.9999763897189924,0.022499025466982285,20.922270623599587,0.9997993612764581,7.761341345918195,7.619637313756607,False,True,
